use,mileage,year,change,nation_국산,nation_수입,car_brand_BMW,car_brand_GMC,car_brand_MAN,car_brand_기아,car_brand_닛산,car_brand_다이하쓰,car_brand_닷지,car_brand_도요타,car_brand_동풍자동차,car_brand_람보르기니,car_brand_랜드로버,car_brand_렉서스,car_brand_로버,car_brand_롤스로이스,car_brand_르노삼성,car_brand_르노코리아,car_brand_링컨,car_brand_마세라티,car_brand_마이바흐,car_brand_마쯔다,car_brand_맥라렌,car_brand_미니,car_brand_미쯔비시,car_brand_벤츠,car_brand_벤틀리,car_brand_볼보,car_brand_사브,car_brand_선롱버스,car_brand_쉐보레,car_brand_스마트,car_brand_스바루,car_brand_스즈키,car_brand_시트로엥,car_brand_쌍용,car_brand_아우디,car_brand_애스턴마틴,car_brand_어큐라,car_brand_이베코,car_brand_인피니티,car_brand_재규어,car_brand_제네시스,car_brand_중한자동차,car_brand_지프,car_brand_캐딜락,car_brand_크라이슬러,car_brand_테슬라,car_brand_페라리,car_brand_포드,car_brand_포르쉐,car_brand_포톤,car_brand_폭스바겐,car_brand_푸조,car_brand_피아트,car_brand_한국GM,car_brand_허머,car_brand_현대,car_brand_혼다,car_model_1시리즈,car_model_200,car_model_2008,car_model_206,car_model_207,car_model_208,car_model_2시리즈,car_model_3008,car_model_300C,car_model_307,car_model_308,car_model_370Z,car_model_3시리즈,car_model_406,car_model_407,car_model_488 스파이더,car_model_4시리즈,car_model_500,car_model_508,car_model_57,car_model_570S,car_model_5시리즈,car_model_62s,car_model_650S,car_model_675LT,car_model_6시리즈,car_model_720S,car_model_7시리즈,car_model_86,car_model_8시리즈,car_model_9-3,car_model_9-5,car_model_911,car_model_A1,car_model_A3,car_model_A4,car_model_A5,car_model_A6,car_model_A7,car_model_A8,car_model_ALL NEW ESCALADE,car_model_AMG GT,car_model_ATS,car_model_ATS-V,car_model_A클래스,car_model_BH,car_model_BLS,car_model_BS,car_model_B클래스,car_model_B클래스 W246,car_model_C3,car_model_C4,car_model_C5,car_model_C70,car_model_CC,car_model_CK 미니 밴,car_model_CK 미니 트럭,car_model_CLA클래스,car_model_CLK클래스,car_model_CL클래스,car_model_CR-V,car_model_CT,car_model_CT4,car_model_CT5,car_model_CT6,car_model_CTS 1세대,car_model_CTS 2세대,car_model_CTS 3세대,car_model_CTS-V,car_model_CX-5,car_model_C클래스,car_model_DB11,car_model_DB9,car_model_DTS,car_model_DUEGO,car_model_E-PACE,car_model_E-Series,car_model_EOS,car_model_EQ900,car_model_EQC,car_model_ES,car_model_ESCALADE,car_model_ESCALADE(1~3세대),car_model_ESCALADE(4세대),car_model_ESCALADE(5세대),car_model_EX30d,car_model_EX35,car_model_E클래스,car_model_E클래스 (C238),car_model_E클래스 (W213),car_model_F-PACE,car_model_F-TYPE,car_model_F150,car_model_F430,car_model_FF,car_model_FJ크루저,car_model_FX35,car_model_G25,car_model_G2X,car_model_G35,car_model_G37,car_model_G70,car_model_G70 SPORT,car_model_G80 SPORT,car_model_G80(DH),car_model_G80(RG3),car_model_G90,car_model_GLA H247,car_model_GLC,car_model_GLE,car_model_GLE (V167),car_model_GLK클래스,car_model_GLS,car_model_GL클래스,car_model_GS,car_model_GV70,car_model_GV80,car_model_G클래스,car_model_H2,car_model_H3,car_model_HR-V,car_model_I-PACE,car_model_IS,car_model_JX35,car_model_K3,car_model_K5,car_model_K7,car_model_K8,car_model_K9,car_model_KENBO 600,car_model_LC,car_model_LS,car_model_LS 5세대,car_model_M30d,car_model_M35,car_model_M37,car_model_M45,car_model_MDX,car_model_MKC,car_model_MKS,car_model_MKX,car_model_MKX 2세대,car_model_MKZ,car_model_Model 3,car_model_Model X,car_model_M시리즈,car_model_M클래스,car_model_NV,car_model_NX,car_model_PT 크루저,car_model_Q2,car_model_Q3,car_model_Q30,car_model_Q45,car_model_Q5,car_model_Q50,car_model_Q60,car_model_Q7,car_model_Q70,car_model_Q8,car_model_QM3,car_model_QM5,car_model_QM6,car_model_QX,car_model_QX30,car_model_QX50,car_model_QX50 2세대,car_model_QX60,car_model_QX70,car_model_QX80,car_model_R8,car_model_RAV4,car_model_RC,car_model_RCZ,car_model_RVR,car_model_RX,car_model_RX시리즈,car_model_R클래스,car_model_S-TYPE,car_model_S3,car_model_S4,car_model_S5,car_model_S6,car_model_S660,car_model_S7,car_model_S8,car_model_S90,car_model_SC,car_model_SCION,car_model_SLC클래스,car_model_SLK클래스,car_model_SL클래스,car_model_SM3,car_model_SM5,car_model_SM6,car_model_SM7,car_model_SQ5,car_model_SQ8,car_model_SRX,car_model_STS,car_model_S클래스,car_model_T-Roc,car_model_TT,car_model_TTS,car_model_Taycan,car_model_UX,car_model_V40,car_model_V50,car_model_V60,car_model_V클래스,car_model_X-TYPE,car_model_X-Trail,car_model_X1,car_model_X2,car_model_X3,car_model_X4,car_model_X5,car_model_X6,car_model_X7,car_model_XC60,car_model_XC70,car_model_XC90,car_model_XE,car_model_XF,car_model_XJ,car_model_XJR,car_model_XKR,car_model_XM3,car_model_XT5,car_model_XT6,car_model_Z4,car_model_e-tron,car_model_e-에어로타운 (04년~,car_model_e-카운티,car_model_i3,car_model_i30,car_model_i40,car_model_i8,car_model_ix5,car_model_가야르도,car_model_갤로퍼,car_model_고스트,car_model_골프,car_model_그란카브리오,car_model_그란투리스모,car_model_그랜드 체로키,car_model_그랜드 체로키(WL),car_model_그랜드보이저,car_model_그랜저,car_model_그레이스,car_model_글래디에이터,car_model_기블리,car_model_기타,car_model_네비게이터 4세대(U554),car_model_넥쏘,car_model_노부스,car_model_노틸러스,car_model_뉴 CT,car_model_뉴 ES,car_model_뉴 E클래스,car_model_뉴 FX30d,car_model_뉴 FX35,car_model_뉴 GS,car_model_뉴 IS,car_model_뉴 LS,car_model_뉴 MKS,car_model_뉴 MKX,car_model_뉴 MKZ,car_model_뉴 RAV4,car_model_뉴 RX,car_model_뉴 기블리,car_model_뉴 제너레이션 ES,car_model_뉴 컨버터블,car_model_뉴 컨트리맨 (F60),car_model_뉴 컨티넨탈 GT,car_model_뉴 컨티넨탈 플라잉스퍼,car_model_뉴 컴패스,car_model_뉴 클럽맨,car_model_뉴그랜버드,car_model_뉴카운티,car_model_니로,car_model_다마스,car_model_다이너스티,car_model_다코타,car_model_대우버스,car_model_더 뉴 G70,car_model_더 뉴 G70 SPORT,car_model_던,car_model_듀랑고,car_model_드빌,car_model_디스커버리,car_model_디펜더,car_model_라보,car_model_라세티,car_model_라이노,car_model_라피드,car_model_랜서,car_model_램 픽업,car_model_랭글러,car_model_랭글러 (JL),car_model_레거시,car_model_레니게이드,car_model_레스타,car_model_레이,car_model_레이스,car_model_레인저,car_model_레인지로버,car_model_레전드,car_model_렉스턴,car_model_렉카,car_model_렌서에볼루션,car_model_로그,car_model_로디우스,car_model_로체,car_model_르반떼,car_model_리무진,car_model_리베로,car_model_리지라인,car_model_리프,car_model_마스터,car_model_마이티,car_model_마치,car_model_마칸,car_model_마티즈,car_model_말리부,car_model_매그너스,car_model_맥스크루즈,car_model_맥시마,car_model_머스탱,car_model_모닝,car_model_모델 S,car_model_모코,car_model_모하비,car_model_몬데오,car_model_무라노,car_model_무쏘,car_model_뮬산,car_model_미니,car_model_미라코코아,car_model_박스터,car_model_밴,car_model_밴티지,car_model_뱅퀴시 S,car_model_베뉴,car_model_베라크루즈,car_model_베르나,car_model_베리타스,car_model_벤자,car_model_벤츠,car_model_벤테이가,car_model_벨로스터,car_model_보라,car_model_볼트,car_model_봉고,car_model_비스토,car_model_비틀,car_model_사바나밴,car_model_서버밴,car_model_세브링,car_model_셀토스,car_model_소형트럭,car_model_솔라라,car_model_스마트,car_model_스위프트,car_model_스타렉스,car_model_스타리아,car_model_스테이츠맨,car_model_스토닉,car_model_스팅어,car_model_스파이더,car_model_스파크,car_model_스펙트라,car_model_스포티지,car_model_스프린터,car_model_시로코,car_model_시빅,car_model_시에나,car_model_시에라,car_model_싼타페,car_model_쎄라토,car_model_쏘나타,car_model_쏘렌토,car_model_쏘울,car_model_쏠라티,car_model_아반떼,car_model_아발론,car_model_아베오,car_model_아벤타도르,car_model_아슬란,car_model_아웃랜더,car_model_아웃백,car_model_아이오닉,car_model_아이오닉5,car_model_아테온,car_model_알토라팡,car_model_알티마,car_model_알페온,car_model_액티언,car_model_어코드,car_model_에비에이터 2세대(U611),car_model_에어로타운,car_model_에쿠스,car_model_엑센트,car_model_오딧세이,car_model_오피러스,car_model_올 뉴 FX,car_model_올 뉴 MKZ,car_model_올 뉴 SRX,car_model_올뉴 컴패스,car_model_올란도,car_model_옵티마,car_model_우라칸,car_model_윈스톰,car_model_유니버스,car_model_이스케이프,car_model_이쿼녹스,car_model_이퀴녹스,car_model_이클립스,car_model_익스프레스밴,car_model_익스플로러,car_model_익스플로러밴,car_model_익스피디션,car_model_인사이트,car_model_임팔라,car_model_임프레자 WRX,car_model_제네시스,car_model_제타,car_model_젠트라,car_model_조에,car_model_쥬크,car_model_챌린저,car_model_체로키,car_model_체로키(KL),car_model_체어맨,car_model_카니발,car_model_카렌스,car_model_카마로,car_model_카운티,car_model_카이런,car_model_카이맨,car_model_카이엔,car_model_캐시카이,car_model_캘리버,car_model_캘리포니아,car_model_캠리,car_model_캡처,car_model_캡티바,car_model_커맨더,car_model_컨트리맨,car_model_컨티넨탈 10세대,car_model_컨티넨탈 플라잉스퍼,car_model_컨티넨탈-GT,car_model_컴패스,car_model_코나,car_model_코란도,car_model_코롤라,car_model_코세어,car_model_코펜,car_model_콜로라도,car_model_콰트로포르테,car_model_쿠가,car_model_쿠퍼,car_model_쿠퍼 3도어,car_model_쿠퍼 5도어,car_model_쿠퍼 S 로드스터,car_model_쿠퍼 로드스터,car_model_쿠퍼 컨버터블,car_model_쿠페,car_model_퀘스트,car_model_큐브,car_model_크로스투어,car_model_크로스파이어,car_model_크루즈,car_model_클럽맨,car_model_클리오,car_model_클릭,car_model_타운카,car_model_테라칸,car_model_토러스,car_model_토스카,car_model_투스카니,car_model_투싼,car_model_투아렉,car_model_툰드라,car_model_툰랜드,car_model_트라고,car_model_트라제XG,car_model_트래버스,car_model_트랙스,car_model_트랜짓,car_model_트럭,car_model_트레일블레이저,car_model_트위지,car_model_티구안,car_model_티볼리,car_model_티아나,car_model_파나메라,car_model_파사트,car_model_파이브헌드레드,car_model_파일럿,car_model_패스파인더,car_model_퍼시피카,car_model_페이스맨,car_model_페이톤,car_model_펠리세이드,car_model_포레스터,car_model_포르테,car_model_포커스,car_model_포터,car_model_포투 카브리오,car_model_포투 쿠페,car_model_폴로,car_model_퓨전,car_model_프라이드,car_model_프런티어,car_model_프레스토,car_model_프론티어,car_model_프리랜더,car_model_프리마,car_model_프리몬트,car_model_프리우스,car_model_플라잉스퍼 1세대,car_model_플라잉스퍼 2세대,car_model_플라잉스퍼 3세대,car_model_허슬러,car_model_현대버스,car_type_RV,car_type_SUV,car_type_경차,car_type_대형,car_type_버스,car_type_소형,car_type_스포츠카,car_type_승합,car_type_준중형,car_type_중형,car_type_트럭,car_type_특수,fuel_CNG,fuel_LPG,fuel_가솔린,fuel_가솔린+LPG,fuel_기타,fuel_디젤,fuel_전기,fuel_하이브리드(LPG),fuel_하이브리드(가솔린),fuel_하이브리드(디젤),trans_CVT,trans_SAT,trans_기타,trans_수동,trans_오토,loss_없음,loss_있음,flood_없음,flood_있음,usage_없음,usage_있음,insurance_없음,insurance_있음
103,131493,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1
