,comments,likes
93,안녕하세요 ㅎㅎ  네이버에서 보다가 라임님 목소리랑 설명에 매료 되어 구독하게 되었습니다 앞으로 많은리뷰 부탁드립니다,1
94,저는 이 차 디자인은 좋은데 에어백이 없고 자동기어도 없는것이 좀 아쉬워요ㅠㅠ,1
95,"리뷰 잘보구가여, 라임님 화이팅",1
96,차가 리얼 달구지...,2
97,또박또박 웃으면서 말씀하시니 집중해서 끝까지 보게되네요~ 잘 봤습니다!,1
98,티코 다시 생산한다면 잘~  팔릴듯  ㅎㅎ,1
99,다마스나 라보로 고속도로에서 120이상 달려보면 오토바이 뺨치는 스릴을 느낄수 있음 ㅋㅋㅋㅋㅋ,1
100,"얼마나 대한민국 자동차 관련 법규와 자동차업계가 자동차를 생계수단으로 삼는 사람들을 등한시했는지 알 수 있습니다. 한국같은 나라에서는 훨씬 더 다양한 다마스, 라보, 씨티100이 출시되고 발전했어야 합니다.",5
101,엄청 귀여우시네요~~ 진행도 잘 하시고요~!!!,3
102,GM의 철수방침에 따라 이제 곧 단종될 듯 한데.. 다른 회사가 인수해서 새로운 경상용차로 다시 태어났으면 하네요. 일본은  다마스급의 차종이 꽤 많이 돌아다닙니다.,1
103,와... 벌써 다마스가 나온지 29년이 됬네,3
104,앞에 엔진룸을만들고 엔진을 앞에달면 그나마 안전한텐데....,1
105,"2001년 대학4학년때 잠깐 라보를 소유하고 타고 다닌적 있는데 생각나네요, 비가천장을 때리는 소리, 여름에 뜨거운 바닥시트..2인승에 수동 스포츠카 람보로보이니라고 친구들과 웃으며 다니던 시절..",5
106,오~ 다마스가 힘이 약해서 수동운전이 힘드실텐데 시동 안꺼먹고 잘하시네요 ㅋㅋㅋ 연습좀 하셨나봐여,1
107,다마스 하난 요모조모로쓸만한 차이옵니다.,6
108,3단기어 바꿀때 엄청 귀여우면서 웃낌라임님 약간 귀요미  배우 박한별 같아요,1
109,장롱면허였다가 요번에 다마스로 운전연수 하고 있는데 죽을맛이네요  넘어려워요 ㅜㅜ,1
110,다마스 리뷰를 볼 날이 올줄이야 ㄷㄷㄷ,1
111,이번엔 포터나 스타렉스도 갑시다ㅋㅋ,1
112,저차 타봤는데 생각했던거보다 넓어요!,3
113,"다마스,라보 저가 좋아하는 스타일에 차량인데 에어백좀 넣으면....추가로 파워스티어링휠까지 넣으면 더좋고... 얼마나 좋을까요?",1
114,다마스 타보고 싶어요,1
115,되게 긍정적으로 말씀하시네요 잘보고갑니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
116,ㅋㅋㅋㅋ누나 졸귀 ㅋㅋㅋㅋㅋ 웃는거 짱이쁘니~~~ 구독하구가용~,1
117,와~~멋지다,2
118,오토보다는 수동이 조타!,2
119,저도 직장에서 수동 운전매일하는데 여성이 다마스 수동을 운전하는분 처음보네요. 흔히 여성분은 수동이 어렵다고 느끼죠,1
120,아니 다마스를 오도바이 헬멧 쓰고 운전하는거 너무 귀여운거아님??,1
121,차에다가 귀여움을 다마스,10
122,다마스 리뷰 신선합니다 ㅎ,1
123,다마스 리뷰라니....ㄷㄷㄷㄷㄷㄷ,3
124,오 스틱 운전 잘 하신다 매력 :D,1
125,와~다마수닷새벽에 올라왔던데 새벽까지 고상많으십니다!!,1
126,핸들은 어떤가요!! 파워스티어링이 없어서 힘든지 않은신지요!!,1
127,멋진 신여성!,7
128,수동운전 할 줄 아는 여자 중에 귀염 최강이심. 다마스 트렁크에 나고 가고 싶으시단 건 오버ㅋㅋㅋ,2
129,다마스 세계1위 짱,1
130,마지막에 감동받았습니다ㅠㅠ,1
131,너무 귀엽자나!!!ㅎㅎ,1
132,중요한건 LPG 그리고 다마스가 3기통 이라는 것,1
133,모자 너무 예쁘게 잘어울려요,2
134,리뷰어께서 매력적이시네요...ㅎㅎ,11
135,굉장하네요판매물품 보다 누가 어떻게 파는지가 중요하다는 것을 다시 확인합니다북극에서도 에어콘 판매 하시겠어요너무 깜찍해서 구매충동까지 오네요,1
136,다마스는 무파워핸들인데 운전잘하시네요 고속도로에서는  흔들거리던데,1
137,"그래요 이런 차들도 리뷰좀 해주시면 좋겠습니다. 다들 비싸고 좋은 차만 리뷰해서 침만흘리게 되요 ㅠ_ㅠ 실생활에서 사용되는 차들도 많이 리뷰해주세요. 그리고 일본 경차 리뷰 부탁드립니다. 정말 잘어울리실것 같습니다. 알토라팡, 허슬러, 코펜 등 기대해봅니다",1
138,이아가씨  언어에 애교가 녹아있네,2
139,참고로 본인도 09년식 스포티지 수동 오너인데 다마스도 몰아보고 싶구려 ㅋㅋㅋ,1
140,넘무 귀엽고 멋있다,1
141,길을 온몸으로 느끼면서 갈수있습니다콘크리트 도로인지 아스콘 도로인지 국도7호선의 바람조심 2차선에서 바람에 날려 1차선으로 간적있슴,1
142,라임님 가스주임때 빵터지셨네 ㅋㅋ,2
143,26:43  여기서 완전 빵터졌습니다. ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아웃겨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ완죤잼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아아웃겨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
