,comments,likes
184,스마트폰 약정 2년 걸고 사는것도 유행 따라가는게 겁나 빡센 시대인데 그것보다 몇배 비싼 자동차를 쌍용 이름 붙이고 어찌  따라가리......,2
185,이거 한 100만대 팔리면 회생가능,5
186,형님 잘볼께유~선추천,1
187,펠리세이드 느낌을 내고 싶었나보네.,3
188,앞쪽은 렉서스 뻬끼고 뒤는 벤츠 뻬끼고 ㅋㅋ,1
189,전 앞면 디자인사진보고 쏘렌토인줄...알앗는데 렉스턴이더라구요...,1
190,펠리땜에 망하고 쏘랭이한테 눌리고 qm6한테 밀리고,3
191,어떻게 될지도 모르는 회사 제품을 몇천만원이나 주고 살 사람이 몇이나 될지 흠,3
192,무쏘의 계보를잇는것같은느낌,3
193,차는 괜찮은데 회사가 안 괜찮음,2
194,더블드래곤에서 빵 터졌네요 ㅋㅋ,2
195,물들어올 때 노 저었어야 했을텐데 아쉽네.... 저 차로 돈 좀 벌어보려했을텐데 글러먹었겠네,1
196,잘보겠습니다.,2
197,감상 잘하겠습니다~~ ㅋ,3
198,어차피 현기노조나 쌍용노조나 개차반인건 거기서 거긴데 쌍용이란 이미지가 안쓰러워서 그나마 여론이 이정도인거지 그것도 아니었음 진작에 작살냈어야될 브랜드임.어차피 무쏘랑 코란도로 추억하던 그 쌍용은 20세기에 죽었고 지금 쌍용은 카레도 포기한 망한회사임.,4
199,응원은 하면서 자차로는 안사는 쌍용,10
200,확실히 모든게 뒤쳐진듯한 디자인과 옵션이구나 망하게생겼어,3
201,진작 이렇게 나왔으면 5천대는 더 팔았겠다... 이미 고객들 펠리세이드 gv80 다 넘어가고 나서 나와서 뭘 어쩌라고... 망할놈은 희망고문 말고 빨리 망해버리던가,1
202,오토뷰는 기냥 좋아요 누르는거 아이가 공감이믄 좋아요 눌리라~~,1
203,BMW X5 XDRIVE 40I도 부탁드립니다!!,10
204,렉스턴은 묵혔다 중고로 사야제~,2
205,코란도도 좀 디자인 변경해라 ㄹㅇ;;,1
206,뷰티풀코란도 같은 삽질만 안했어도...,5
207,황봉알 형님이 응암동 하꼬방 살던 시절 도둑 맞았던 차,2
208,기어노브 사제 에쿠스인지 비엠꺼인지 조잡한 사제느낌 난다..,3
209,현기 R엔진 미션 그대로 가져온건가 ?  미션은 가져오는것같은데 엔진도 R 엔진과 비슷한것같은데,1
210,차박이안되나?아쉽군그리고 파트타임사륜이 아니고 도심형이네,1
211,2.2톤에 202마력 45토크 디스플레이연동오류...아니네요...,2
212,4륜awd맞나요매장가서보니 2륜 4륜 고정 이라설명들었는대 ...,2
213,인생 막차탄듯이 운전하는 쌍용스포츠들 때문에 이거 사기엔 좀...,3
214,인테리어가 너무 구식 ㅠㅠ,4
215,ㅎㅎ 현기차의 딜레마군요. 소프트하게 만들면 이거 물침대냐고 욕먹고 탄탄하게 세팅하면 승차감 구리다고 욕먹으니 말입니다. ㅎㅎㅎ,3
216,쌍용차는 노조가 죽였다!!이쉽네,2
217,모하비랑 비교할 차는 아니지 않나?!,2
218,"궁금해서  여쭙니다초반에 ""유료광고""라고 나오는데, 쌍용에서  광고비를  받나요??",1
219,지금 사는건....좀 무리일까요???,3
220,1:48 에 '바디형 프레임' 이 아니라 '프레임형 바디' 가 맞는 표현 아닌가요..?,1
221,진작에 좀 이렇게 만들지..,1
222,시승기는 오토뷰,1
223,이 채널 볼 때 마다 드는 생각이 이 분 고딩 때 영어 선생님 닮으셔서 뭔가 이상함ㅋㅋㅋㅋㅋ,2
224,오토뷰는 없는 얘기 안하니까...,6
225,"알피엠 게이지 따로 노는게 좀 웃기네요. 참, 안타깝군. 저런 것 하나 못 맞추나. 망할만 하다니깐. 솔직히 미래가 없는 기업인데. 얘들은 정말 세금으로 살리는 일은 없어야 할 듯.",4
226,여러가지로 팰리를 많이 배낀듯한...,3
227,아.. 진짜 디자인좀 어떻게 않되겠냐? 쌍용!,2
228,"전폭,전장,휠베이스는 늘리고 전고는 낮춰야돼 디자인이 날렵해야지",1
229,가솔린은 안나오나??,1
230,솔직히 돈받고하는 리뷰가 진실성이 있을까?,1
231,시기가 참..,1
232,차는 마음에드는데 회사가 마음에 안듬,1
233,정면은 아우디 ㅋ 후면은 BMW?,2
234,9:18  차넘어가겠다,2
235,RPM이랑 디스플레이 연동 실홥니까.......... 무슨 모뎀시절보다 못한데,2
236,쌍용 타본 사람은 쌍용만 타게 된다 아이가~,2
237,막판에 벤츠가 낼름 뺏어갔다는게 무슨 말씀이신지요?,2
238,디젤딸딸이말고 개솔린좀가져오지 .....,1
239,쌍용 이제는 답이 없는 거 같기도 합니다 ... 티볼리 뽑은지 2달 됐는데ᄒᄒ,1
240,오토뷰를 한 4-5년 본 것 같은데... 코너 주행하는 속도가 저렇게 굼뜬차는 처음이네... 안 보려고 해도 안 볼 수가 없음... 내가 타는 로체2010이 9초 정도 되나? 그것도 요즘은 많이 답답해서 그랜저 살까? 캠리 살까? 고민중인데... 11초대면 완전 답답하겠네... 안 그래도 무거운 차가... 펠리세이드도 타 보면 확실히 무거운 데...,2
241,1:43 awd아닌데.....,10
242,투싼은 언제...ㅠㅠ,3
243,닭이 먼저냐 달걀이 먼저냐의 논리에서 자동차 회사에서는 닭이 먼저라는걸 깨달음. 저런 노조를 갖고있으면 회사가 망할 수 밖에 없다.,20
244,귀뚜라미 경고음은 어디갔나요?ㅋㅋㅋ,5
245,쌍용은 망해야지.. 미래가 없는 기업인데,3
