,comments,likes
22,이차로 수동기어 타이밍 못 잡으면말타기 하는 차량...엔진은 최고입니다.,2
23,이스타나 특유의 엔진음 기어소리 진짜 공감이네요ㅋㅋㅋㅋ,6
24,지금까지 이스타나를 못버리는이유가있죠 원박스카중에 제일 공간이 넓어요 엄청 넓어요,21
25,OM602엔진 좋죠. 환경규제만 아니면 뉴코란도밴 한대 갖고 싶어요.,6
26,저 엔진 위치때문에 소음이 엄청나죠!운전중 소음피로도가 상당하죠,4
27,이스타나에 벤츠  엔진이 있다니 거의 외제차네요!!,10
28,"진짜 잘만듬 5기통에 정숙함?(시끄러움?),감성느껴지는 힘(?)등등",1
29,디자인은 지금 봐도 괜춘..,4
30,이스타나의 특유의 가레끄는소리도 멋졌지..,104
31,"벤츠가 아니라 원래는 아우디거임. 벤츠가 60년대에 아우디공장을 인수하면서 그대로 마크만 바꿔서 찍어내린차, 그때부터 페이스리프트 개념으로 풀체인지 없이 이스타나까지 벤츠가 oem 생산으로 뽑아먹음...;1960년대부터 우려먹은 진정한 사골",19
32,와 전설의 징징이카ㅋㅋㅋㅋㅋㅋ이스타나 달릴때 징-징징징징징징징~~~이소리 났었는뎈ㅋㅋㅋㅋㅋㅋㅋ요즘은 뭔가 우리동네에서는 보기힘든 차...개인적으로는 그레이스가 천장은 낮아도 시트가 폭신폭신하고 승차감 좋았던걸로 기억함.  이스타나는 승차감이 기억이 안남....,2
33,롱바디는 스포일러때문에 뒤쪽에 어린이보호등이 이상하게 달린차가 많아요,1
34,내가 3살때인가? 이스타나를 집에 샀거든?솔직히 타면 안에 탱크같은 소리인데  어딜가던간에 누워서 가는게 진짜 너무편했다... 23년타고 폐차될줄알았는데 팔리더라......  대단했어,34
35,"이스타나 엔진 제원표:2,874cc 95hp 미션(변속기):보그너워 수동 5단",4
36,이스타나 저희아버지가 작년 7월에 해외수출 보냈습니다..02년식 91만키로350~400사이로 받았던 기억이있네요중고로 사올때 09년쯤? 15만키로에1200만 주고 받아왔었는데...참으로 정이 많이가던 차..,1
37,좀비급 엔진과 미션 내구성 이것때문에 간혹 길거리에서 봅니다,1
38,썸네일 보고 이제 서장훈이 중고차 소개도 하는줄알앗네요 ㅎㅎㅎㅎ,8
39,15년이 지났어도 벤츠는 벤츠구나,13
40,이스타나 특유의 말타기와 카랑카랑한 고RPM 디젤엔진지금도 타도 정말 좋은차임 벤츠는 벤츠야 반면에 체어멘은 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ키에에에에에ㅔㅇ 크르그륵크륵ㅋ륵ㅋ륵이리이리이이이ㅣ이이잉,2
41,이스타나가 이런 점이 있을거라곤 생각못했네요~,1
42,결점이 있다면 이 차는 자동기어가  없습니다. 기어 미션이 엔진 옆에 딱 붙어있기 때문이죠~...,1
43,이스타나 기어 단수 낮출때 그 특유의 우웅~ 하는 소리 생각나네욬ㅋㅋ,10
44,"실제로 캄보디아 가보니깐 대우 이스타나,벤츠 이스타나,쌍용 이스타나 3종 브렌드가 전부다 있더군요.가면 여기가 한국인지 캄보디아인지 하는 기분이 들겁니다 ㅋㅋ",130
45,NF 트랜스폼 F2.4S블랙 프리미엄 세이프티 팩수출용 풀 옵션지금 현대 자동차에 딱 3대만존재하는데 진짜 명차 입니다 앞 바퀴 우회전시 뒷바퀴도우회전 합니다 앞 바퀴 좌회전시 뒷바퀴도 좌회전을 합니다,4
46,저정도면 특a급차량이군요,3
47,어렸을때 누구나 학원다니면서 타보는차ㅋㅋㅋㅋㅋㅋㄱ,62
48,쌍용이 벤츠엔진으로 성공한 승합차,18
49,ㅎㅎ 부품만 있다면 사고싶다.  솔직히 중고 현대기아 사는이유가 부품이 20년지나도 있으니 삽니다.왜 이런 단순한 원리를 모를까요.,1
50,"쌍용에선 아마 뉴 훼미리부터 벤츠 엔진을 쓰면서 230,270,290엔진을 썻죠?",1
51,오토매틱 차량이 없는 원박스 승합차량. 아직도 잘 굴러다닙니다. 그... 대리운전 셔틀차용으로 다녀요.,3
52,중고차중에 카니발 시리즈 있으면 시리즈 별로 소개해주세요,1
53,그레이스와 프레지오가 200 이하로 떨어졌는데도 300 이상대를 굳건히 지키는 이스타나.참고로 병아리도색은 국내에 중고 매각할 땐 값을 더 쳐주는데 수출할 때는 값을 덜 받는다는 웃픈 사실이...,3
54,교회차 시동잘안걸려서 내리막으로 밀어서 시동 걸기도했는데ㅋㅋ 지금은스타렉스,66
55,피터님에게 피터님 보고싶은 실험입니다.무슨 실험이냐면 자동차 엔진에 피스톤을 뽑고 주행해주세요,3
56,이스타나 15인승 렌트해서 운행 해본적은 있는데 ㅎㅎ 신차가는 얼마였나요?,4
57,그레이스는 튜닝을 잘받는데이스타나는 튜닝을 잘받는지 모르겠네요,1
58,무쏘나 그레이스나 ㄷㄷ,3
59,역시 이스타나!,2
60,이스타나5인승 수출 고민중인데 수출은 어떻게 하나요? 5인승도 수출 가능할까요?,1
61,이스타나 하면 당연히 엔진음만 생각남 ㅋㅋㅋ,24
62,슈퍼카 뺴고 엔진은 벤츠가 최고긴하다,1
63,중고가 방어 최고봉은 세렉스아닌가요ㅋㅋㅋ,4
64,지금 내가 몰고싶은 수동차 ㅠㅠㅠ,1
65,eb100인가로 벤츠마크달고 해외에서도 판매했었던걸로 기억하는데 맞나요~?,3
66,15년전 아버지차.. 가족들 다 태우고 오르막 올라갈때 에어컨 꺼야 올라가는차.. ㅠㅠ,1
67,"이스타나가 비쌀수 밖에없는 이유1. 벤츠2. 공간 빵빵3. 다른 봉고차들은 후륜구동이지만, 이스타나 만은 전륜구동가장 중요한거?4. 15인승이랍시고 나온 대체차종이 있는데 출고가가 기본 4~5천이상, 이스타나보다 큰차라서5. 이스타나나 그레이스,프레지오 처럼 원박스형 차이면서 사람을 많이 태우는 차량은 지금 국내에서 생산중인 차가 단 1대도 없음.6. 다른경쟁차들(봉고3, 프레지오, 그레이스)는 dpf를 달거나 lpg로 개조 가능한데 이스타나는 불가(다른 쌍용차들도 가지고 있는문제) 이러니 수출나가고 조폐되니까 비쌀수 밖에없음..",12
68,전설의중고차는 다마스입니다!,5
69,저차는 벤츠차죠 해외에서는 벤츠로고달고 수출했었으니 사실상 그냥 벤츠자동차에요,9
70,그럼 쌍용의 1세대 체어맨두 부식현상이 많이 없다면 재값을 받을수 있나요,4
71,달리는 궁전 ㅋㅋㅋㅋ 이스타나 대박인데요~,4
72,아직도 타고 있는데  전륜구동에 눈길에 잘달리고 있어서타나 이스타나 기아 딸리면 말타기  잼나요,1
73,전에 아빠차는 누비라2 70만 타던거든데 .... 에어컨 빼고 다 좋았던 수동차,2
74,몽골에서도 봤던듯 하네요 엠블럼 벤츠튜닝 되어있었어요,1
75,이스타나 한때 밴츠로고 쌍용 대우 3개 다달고 나온적도있음 ㅋㅋㅋ,3
76,아.. 쌍용.. 힘내요.. ㅠ,1
77,이스타나에 벤츠 엠블럼 붙인거 봤는데 이유가 있었네,91
78,박으면 포터처럼 위험한 차량,3
79,"15인승 삼대장 이스타나 그레이스, 봉고3 다 가격 철밥통 수준이죠 ㅋㅋㅋ",1
80,캄보디아에 요새 이스타나보다는 H1 이 대세입니다,3
81,이스타나 대우 엠블럼마크도 있었네요.,6
82,원래는 듀얼매시타입 클러치였는데 싱글클러치 들어가서 말 오지게탔죠,2
83,쌍용 이스타나~~^^,5
84,이스타나만 타만 바로 멀미함ㅠㅠ,3
85,이번에 경유차량을 휘발유를 넣어서 실험해주에요,1
86,이스타나도 초기모델만 좋지,4
87,나 유치원 다닐때랑 태권도 다닐때 학원차가 이스타나 였는데 ㅋㅋ,6
88,저차는 학원 차량및 계곡 닭백숙집혹은 염소고기집에서 아직도운용중 근데 아직도 부품있나,4
89,살면서 벤츠 한번쯤은 타본셈이네,2
90,이스타나는 서울 못들어가나요?디젤에 오래된차라서 못들어간다는 소리를 들어서 그런데 맞나요?,3
91,도로위의 암덩어리 차죠^^ 연식 등 노후화로 점점 천천히 달릴 수 있는 학원+유치원 등 통합차량으로 쓰이죠 ㅎㅎ 그래서 노친내들이 저거 타고 안에 승객도 없는데 느려터진 반응속도와 핸드폰질 하면서 천천히 1차선 달리는 유명한 차죠^^,1
92,2:41 사실 프레지오가 2000년에 등장했습니다,1
93,학원차 그자체,1
94,이스타나 엔진은벤츠 미션은보그워너,2
95,역시 썸넬 보고 들어왔더니 이스타나네그리고 벤츠 살 필요 없음 왜냐하면 이미 벤츠엔ㅈ....퍽,1
96,그냥 12인승이상의 차들을 선호하는거임 캄보디아는,1
97,4:18 뒤에 쉐보레 트랙스 차량들은 뭐에요? 저차들도 중고차 수출 나가나요?,2
98,어렸을때는 몰랐는데 지금보니 휠베이스 아찔하네,1
99,그림자보고 바로 이스타나인거 앎 ㅋㅋ,8
100,로디우스 도 벤츠엔진이라는 소리도 있던데 맞나요 님들??? 로디우스도 내구성도 좋나요?,4
101,이스타냐 외국에선 mb-900으로 팔리던데,1
102,벤츠 이스타나 오~,5
103,국내용 흉기차 타고 달리다가 밑 빠질수도 있으니까 ㅋ,3
104,이스타나차 엔진이나  미션고장 닌면  벤츠 찾아가면댈려나???,1
105,이스타나 키큰분이타기좋아요 ㅈㄴ깊어요😡코란도도,2
106,4~5  50%10  15~20%15  10%,5
107,스피더 왜 안나와요? 스피더 없는 픽플러스는 단팥없는 단팥빵인데,1
108,602구형무쏘엔진 인걸로 아는데 아닌가요?,2
109,우리가 살수있는 새차도 중고임 이유 시험 주행을 하기때문,4
110,결론학원에서는보통외제차를쓴다,23
111,포터일줄 알았는데 ㅋㅋ,1
112,달리는 (소음)궁전,1
113,그러면 거기 땅은 건조하니까 침수차 가져가면 되겠네 크크크,1
114,틀린게  아니고  다르다  입니다.,1
115,실패작 차아님?,2
116,이스타나.... 와.. 썩었다,3
117,MB100,4
118,엔진소리... 웩웩웩웩 뷁뷁뷁뷁,2
119,꺼억꺼거거거거~ 꿀렁 깤깍깤칵,19
120,2002;;;;;;;;;;;헐,1
121,앞뒤로 흔들흔들~~,2
122,1등이다~~~~!!!!,2
123,노란색 보고 최악의 차를 알아보았다ㅇㅣㅅㅡㅌㅏㄴㅏ,1
124,이런걸 누가사나요조기폐차 할텐데,2
125,괴ㅡㅇ고ㅅㅂ,5
126,1빠닼,3
127,...,1
128,42,3
129,하 이스타나 특유의 출발할 때 3단까지 그르릉 소리가 너무 그립네요ㅜㅜ,39
130,Saludos desde Honduras también tengo un istana y estoy satisfecho es muy buen carro,3
131,이차 실제로 타봤는데 공간이 리무진같아 놀랐어요,2
132,"이스타나, 정말 운전하고 싶었는데, 배출가스 5등급 노후경유차라... 흑흑아쉬운대로 배출가스 4등급인 뉴 로디우스를 타고 다니고 있답니다.",4
133,언덕올라갈때 서서히 탄력 받아서 올라가야하는 그 감성이 있는 찹니다 이게.. 탄력 받아야한다는 스트레스가 있는데 ㅎㅎ,3
134,Добрый день! читаю ваши отзывы хочу купить себе что посоветуете. на что обращать внимание. какие минусы бывают.?,2
135,스타3벤타고있는대  후륜이라 ㅠㅠ 이스타나 판매 하면 무조건  구매입니다  전륜+  넓고  얼마좋아요  정말 그리운 차에요,8
136,벤츠OM662 2.9 5기통 자흡디젤...우리 할아버지 차라서 좋았는데..ㅋㅋ,4
137,몇 년식 이스타나 인가요?,6
138,엔진이 레드존 찍어겠다 ㅋㅋ,5
139,폐차했지만 동남아 어딘가에 굴러다닐듯요,2
140,최대 시속 몇 km/h애여?,10
141,우리 시골 봉고차다,2
142,말타기 갬성의 차 ㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 승차감 하나는 최악이었음,1
143,앤진 과열되겠어요 ㅎㅎㅎㅎ,3
144,아까 시운전했는데 싱글메스 플라이휠 극악이네요,2
145,이차 노후디젤차라 폐차되었나요?,2
146,곽문석,1
147,이스타나 디자인은 지금 나온 승하차보다도 훨씬 제 취향의 승합차였는데...제가 각진 디자인을 워낙 좋아해서 이스타나 디자인은 진짜 제 취향입니다.요즘 승합차들은 이스타나같은 디자인이 아니어서 조금은 아쉽네요.ㅎ,8
148,엔초님 구아방부터 k5까지 대한민국의 양카의 역사 부탁드립니다.,22
149,이스타나 승합차 중 정말 좋아하는 차량인데 유익한 영상이네요!! 😲👍,5
150,리뉴얼되어 나오면 다시 산다이스타나 2대탔는데다시 컴백~쌍용의힘을 보여줘라,4
151,학원차로 처음 타본 이스타나네요 그때당시 기이이잉거리는 소리가 참 인상적이었는데 길거리에 이스타나 사라지면서 좀 아쉽다는 생각이 듭니다,4
152,이스타나는 지금봐도 디자인이 이쁘네요ㅎㅎ,6
153,우리나라 대형버스 유니버스같은 차 역사 해주시면 감사하겠습니다,6
154,예전에 본 기억이 있었는데 왜 재업하셨지? 라는 생각을했었는데 통합해서 올리신거였군요! 항상 유익한 영상 감사합니다!,14
155,엔초님 시간 나실때에 SM7 역사도 해주시면 감사하겠습니다 2021에 좋은 일만 가득하시길 바랍니다,3
156,쌍용 다시 살아났으면 좋겠습니다 ㅜㅜ,4
157,원통형 바디프레임은 튼튼하고 전면충격에 강하지만 측면충격에 쥐약이라 요즘은 잘 안쓰는 프레임이죠,2
158,BMW 3시리즈 역사 부탁드려요. 항상 채널에 힘쓰시는 모습이 보기 좋아요^^,1
159,아이구~ 아이구~ 엔초님 엄청 바쁘시네요ㅠㅠ이스타나를 왜! 재 리뷰를 하시는지 알것 같아요ㅠㅠ이걸 대형 승합차라고 표현 해야 맞나? 미니버스로 표현해야 맞나?현대는 쏠라티! 르노는 마스터!옛날에 쌍용자동차 에서! 이런 승합차가 나왔다는거 보여주는거 알고 있습니다ㅠㅠ엔초님이 지금 쌍용자동차의 사정을 알고 계신 심정에 이 영상을 올리신것 같아요ㅠㅠ암튼! 좋은 영상 잘보고 갑니다! 엔초님^^자동차계의 백과사전 엔초님! 화이팅!!!,3
160,엔초님 영상 재밌게 봤습니다가능하다면 모닝 역사 부탁드려요..안돼면 벨로스터 부터 벨로스터n역사 부탁드려요..,2
161,난 왜 옛날 차들이 더 멋있어 보이지..,3
162,오! 기대하고있던 이스타나 역사 리메이크!,1
163,저희 아빠차가 폭스바겐 페이톤입니다. 혹시 페이톤 역사도 만들어주시면 감사드립니다 🙏,1
164,차라리 저 바디로 포터처럼 탑차를 만들었으면  잘 팔렸을텐데 ㅠㅠ  미션은 후륜미션으로 바꾸면 그만이고,2
165,코란토 역사 해주세요그리고 영상 잘 봤어요~ ㅎ ^^~^!,1
166,저 MB100 플랫폼의 역사를 보면 아주 사골도 너무 우려서 가루만 남았다는 그 플랫폼이죠. 지금도 상하이기차에서 쓰고 있으니 참... 얼마나 우려먹을까,1
167,역시 올라오는거로 보는게 제일 편하네여,1
168,제가 좀 늦었네요ㅎ... 전역하신거 축하드리구요! 니로역사도 한번 파헤쳐주시면 감사하겠습니다ㅎ,1
169,이스타나 다시올라왓네요 ㅋㅋ옛날에 이스타나 지나갈때 엔진소리 가속되는 갈갈되는소리 좋앗는데 왠지 모루게 ㅋㅋㅋ,4
170,기아콤비 역사도 부탁드립니다. 기아콤비는 빼빼가족들이 타서 세계여행도 한적 있습니다,1
171,영상 잘 봤습니다~~,1
172,어떻게 이 좋은 모델을 버리고 로디우스라는 차를 팔수가있지?,3
173,3:33 저 당시 광고에는 니캅이 아무렇지 않게 등장 했네요.니캅은 부르카 다음으로 폐쇠성이 짙은 옷 입니다.이스타나 뜻이 말레이시아어로 궁전이라고 하잔아요.CF에 나온 궁전은 이슬람사원 이에요.말레이시아 와 인도네시아는 이슬람교의 나라 이구요.하튼 CF에서 검정색 니캅입은 여인이 등장했다는게 센세이션 이네요.,1
174,와! 전역하신건가요? 눈빠지게 기달리고있었는데 구독을 안하고있었네요ㅠㅠㅠ,1
175,이야 잼다엔초형 홧팅!,1
176,이스타나 구급차로도 쓰였죠...,2
177,다시 나오면 어떤 디자인일지 궁금하네요,3
178,"학원차로써 그레이스,프레지오와 삼두마차를 이끌었죠",1
179,sm3도 해주시면 감사하겠습니다,1
180,"이제 봉고 마이티 엑시언트 엑티언 투리스모 쌍용픽업트럭만 하면 상용,승합차 라인업 완성인가?",2
181,이스타나 그레이스 하이베스타 푸르지오? 어릴 때 태권도장 차량들 추억이네요,1
182,최고에요,1
183,"이스타나나  도요다의  하이에이스같은  스타렉스보단  조금큰  승합차  나오면  인기  잇을  탠데,,,,,,,,,,쌍용은  쓰잘데기  없이  안팔리는  승용차나  SUV만들지말고  ,,,기게식이라도  좋으니  이스타나나  만들면  성공할것,,,,,,,,그리고  예전의  기아의  R2같은  차을  조금만  디자인하면  지금보단  10배는  더팔릴지도,,,,,,,,,,,,,,,,,,,,,,쓰즈키 랑  협업을  해도  되고,,,,,,,,,",1
184,아반떼 역사 해주세요,1
185,쌍용 트랜스타 역사 해주세요,1
186,울나라 최초 전륜구동 승합차....,1
187,이스타나! 그레이스~,2
188,트라제역사 부탁드려요,1
189,모닝 역사 해주세염,2
190,2:22 티저 광고영상을 반복해서 보시면 어떤 현상인지 엔초님께서도 알 수 있습니까????,2
191,로체역사 부탁드립니다,2
192,봉고의 역사 해주세여,1
193,엔초님 봉고 역사 빨리 해주세요,1
194,이스타나하면 1단 말타기죠 ㅋㅋ,2
195,라보 역사 해주세요,2
196,이스타니옛날에7실때승합차탔었는데해고됐거같에,2
197,이스타나 경쟁자 현대 그레이스..,1
198,쌍용이 망해간다요~~~~~~~~쌍용아아 잘가아아~~~~~나의생각: 랙스턴스포츠 칸 F/L되고 사라질듯..,1
199,BMW 5시리즈역사부탁드려요,1
200,지금 보면 안전성이 전혀 보이지 않는 차. 차체도 약해 보이고,2
201,1분에 무슨노래이나요?,1
202,학원차로 유명한..,6
203,"그래요, 이스타나 만한 차도 드물죠",4
204,이 영상은 학생들이 싫어합니다,2
205,이스타나~ 저스타나~,2
206,오 이스타나 영상이다,1
207,R8아우디역사해주해요,1
208,다시 재업되었네요,2
209,다마스도 해주세요올해단종돼요ㅠㅠ,1
210,전역하셨어요?,1
211,재업 하신건가요?,1
212,달리는  소음궁전,2
213,이거 옛날에올린건데 왜또다시 올린건지..,2
214,갑자기 영상이 삭제됐다가 다시 올라왔네요,2
215,?? 재업이신가요?,1
216,2년전에 올렸는데?,1
217,힣....다음엔 댓글 달아주세요,1
218,100만키로 무보링이네요^벤츠엔진 뉴코란도 타본적있는데  공임이 비싸더라구요.. 엔진은 좋아요,4
219,이스타나가 5등급 경유차 아닌가요,2
