,comments,likes
36,외계기술이 들어간 차인만큼 단점이 거의없군요돈있으면 무조건 사라는 말씀이 와닿습니다,1
37,언젠가 브레이크 길들이기에 대한 영상도 만들어주셨으면 좋겠네요,1
38,22:09 진짜.. 대단하다 엄지척 ㅎㅎ,19
39,아직도 독일 감성이 충만한 아름다운 차다,1
40,박스터gts이후 두번째 포르쉐네요항상 고퀄리티의 영상을 제공해주셔서 감사합니다,6
41,갓르쉐 갓토뷰 갓기태더는 할 말이 없다,2
42,역쉬 911 카레라S는 포르쉐 마니아들 사이에서 사랑받는 모델 아니겠습니까?😄😄,1
43,"17:15 누군가 길들이기 없이 ""조졌다."" 오늘도 잘 보고 갑니다.",46
44,나중에 딱 2년만 타보고 싶네요!~,1
45,역시 김기태 피디님의 저 멘트.... 예술입니다,1
46,리뷰 잘보고 갑니다 옵션에 따른 가격편차 극공감입니다 pdcc랑 리억액슬등 필요하다 생각되는거 조금만 넣는다 생각하고 넣었는데 옵션값만 4천 나오더군요,2
47,외국인들이 만든 포르쉐.. 조졌다..!,1
48,"노멀, S 일반인들이 다름을 크게 느낄수 없을듯 하네요.",1
49,마지막에 '위에 더 있을 텐데... 이야.. 진짜 대단하다' 이것으로 평가 끝!,9
50,"개인적으로 거의 90도로 선 발판, 브레이크, 그리고 악셀 각에서 스포츠 드라이빙의 DNA가 느껴졌네요.",2
51,오늘 911 카레라 4S 시승하고 왔는데 이게 올라오네요. 그 감동 다시 한번 느껴보겠습니다.,1
52,10년 뒤에도 그 명성을 지켜주길🙏🏻🙇🏻 제 드림카 리뷰 감사드립니다😉,3
53,좋은 리뷰 감사합니다.,1
54,오토뷰의 4K 촬영은 정말이지 쩐다...카메라맨 때문에 보는 1인.,1
55,기자님 운전하실때 긴장한 표정이 재밋네요..,2
56,선댓후감 천상계 리뷰 감사합니다.,8
57,서킷에서 타보고 싶은 차 1순위입니다 ㅎㅎㅎ,1
58,대리만족 하고 갑니다~^^,1
59,"믿고 보는 오토뷰,,",3
60,뒷자리에 쪼그려서 앉으시는거 왤케 웃기지?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 다른 자동차 리뷰하시는 분들도 오토뷰처럼 리뷰해야한다!!!!!!!!!!!!!,2
61,X4m이랑 glc43신형도 나오면 너무좋을것같습니다!,1
62,다음생에는 꼭 사서 타야징 ~ 마이 드륌~카!!,2
63,기태형 오늘 좀 들뜬거 같아서 좋아보여요. 항상 건강하고 행복하시길.,1
64,"누구나 타도 빠른 차, 누구나 탈수는 없는 차",6
65,와 깜박이 소리까지 잡아주는군요 굿..,1
66,역시....완성도 높다,1
67,911...가슴이 웅장해진다..,2
68,이번 992부터 pdk 8단 미션이 적용된 이유는 뭔가요?? 기존 7단 미션이 비효율적이라고 판단한 걸까요??,1
69,차량 색상부터 좋습니다,1
70,항상 꿈 꾸던 드림카입니다페라리 람보르기니 같은 슈퍼카는 서울 강남 가야 볼 수 있더라도 저희 동네 용인에서는 파나메라 911 카레라 등의 2억 짜리 차들 어쩌다 보이던 데 지나 갈때마다 저도 열심히 살아야 겠다는 생각을 하게 만듭니다 🤪,2
71,단점이 있습니까???? 사실상 진정한 진정한 자동차라고 말하고 싶습니다~!,1
72,아 진짜 사고싶다..... 그러나 현실은...국산 중형....,1
73,오토뷰는 광고 건너뛰기 없는거다,3
74,변속 미친듯,1
75,우연히 탈기회가있었는데..진짜 와~ 소리만나오더군요,7
76,9:06 진짜 환상이다ㅋㅋㅋㅋ,17
77,김기태PD님 부럽습니다. 차란 차는 다 타보시고,1
78,한마디로 정의 되네요 진짜 대다나다,2
79,시국이 시국인지라 위험에 대비하여 계약을 망설이다가 기자님 리뷰보고 결국 계약금 300 넣었네요. 시승기 잘봤습니다,3
80,대한민국 유일무이 원탑 카리뷰 오토뷰,6
81,"3:35초 빵터짐!구겨 넣으시느라, 고생하셨어요.",2
82,역시 오토뷰는 선댓 후 감상ㅎㅎ 잘보겠습니다!!,12
83,오토뷰 뜨자마자 댓글달고 영상 봅니다!!포르쉐라니...ㄷㄷ,6
84,늘 재미있게 보고잇어여~,1
85,감성소리 중에 이런차는 배기음 소리는 꼭 넣어야 한다고 봅니다,1
86,나의 드림카~~~~넘 멋져요~~~~오토븉는 항상 옳다~,3
87,6:57 실소가 새어나오는 엔진 출력..,18
88,단점 두 개 써주셨는데 어차피 이런 차들 승차감을 바라는 차는 아니니까 큰 단점은 아니고 페라리고 롤스로이스고 간에 슈퍼카들 옵션가격은 다 ㅎㄷㄷ한거 생각하면사실상 단점이 없는데 꾸역꾸역 넣으신것 같은 느낌 ㅋㅋㅋㅋㅋㅋ,1
89,오토뷰짱^^,1
90,4s랑 그냥 s 드라이빙 체감이 많이 다른가요?,1
91,김피디님 마지막 라인업 말씀 하실때 뭔가 울컥하는 그런게 있었다,1
92,911 최고입니다 👍👍👍,1
93,다른 리뷰어들이 이야기하는것을보고 앵무새처럼 반복해서 이야기 참신하고개성있는 리뷰를,1
94,7:37 원래 포르쉐는 외국인이 만드는거 아닌가요 ㅎㅎ 외계인 이겠죠?? 포르쉐에 관심이 없었지만 이제 포르쉐를 한번 가져 보고 싶은 욕심이 생기네요,3
95,나의 드림카.....멋있다.,2
96,f-type svr 리뷰 예정이 되어 있나요? 해당 차량에 대해 오토뷰 리뷰가 너무 궁금합니다,4
97,죽기전에 타보고싶은차,1
98,21:43 아놬ㅋㅋ 갑자기 하늘 뭉게구름에 나뭇잎 살랑거리는 영상에서 빵터져버렸넼ㅋㅋㅋㅋ 가격은 하늘로 멀리ㅠ,1
99,소리 진짜 좋드아~,1
100,아 포르쉐 개이쁘다 최고임,3
101,S를 굳이 안가도되는 이유 이해하겠습니다. 알겠는데요..그럼 s만의 옵션에 대해선 어케생각하시나요? 그것까지 필요가 없으니 노말로 충분하단 말씀 이실까여? 추천박고갑니다 ㅎ,2
102,잘 시청하고 있습니다~ 물론 추천도 꾹~,1
103,S와4s가 구매를보면4s가 구매가많은데시승기를보면 뒤가털린다는느낌은전혀없으신듯합니다4s와s선택한다면김pd님은어떤모델을택하시겠습니까?제생각은s+pdcc조합이면굳이4s가필요없지싶은데,1
104,이런 차들은 제로200 제로 300이 중요한 차죠~~,2
105,911은 제원마력에 +100마력 하면 실제성능은 맞는거같더라구.. 포르쉐가 뻥마력이 거의 없는듯..,1
106,Amg gt 4door 63s와 비교 했을때 스포츠성과 재미 가속력이 뛰어난 차가 어떤걸까요? 63은 600마력인데 400마력 이면 힘이 딸리지 않을까요?,1
107,20만 빨리 찍었으면...,1
108,포르쉐는 당연히 외국인이 만드는거 아닌가요? ㅎㅎㅎ 방심하다가 빵 터졌네요,1
109,영상 잘 봤습니다! o^^o,1
110,오늘도 감사히 잘 보겠습니다.,1
111,우리도 열심히 살면 곧 타겠죠?ㅎㅎ 일단 저는 중고 스팅레이 부터 가볼랍니다..,14
112,와 드림카   ㄷㄷ,2
113,정말 빠르네요👍,1
114,수정 후 업로드 다시하면 좋아요~👍👍👍,1
115,연비무엇?ㅋㅋ 고출력에 준수한 연비 ㄷㄷ,2
116,7:29 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ외국인들이 만드는 포르쉐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ오토뷰 나름의 개그,124
117,시청 전 좋아요는 시청료 선좋아요 하고 봐도 아깝지않네요 ~👍,1
118,"991mk2,gts와 992s성능비교시 성능이비슷한가요?",1
119,포르쉐는 내국인들이 아닌 외국인들이 만들었죠..ㅋㅋ,9
120,"한 가지 팁인데요.포르쉐 런치컨트럴 실행하실 때,브레이크와 악셀 풀로 밟으시고 2에서 3초간 기다렸다가 출발하셔야 제대로된 퍼포먼스가 나옵니다.포르쉐 독일 인스트럭터에게 들은 내용이고요.클러치가 완전히 붙으려면 조금 기다리라고 하네요.0.1프로 아쉽게 보여서 적고갑니다~^^;",2
121,말씀하신 드림카 그 단어 안에는 단순한 의미를 떠나 삶의 여러가지 가 네포되어  있는거 같습니다.,1
122,공도에서 타기엔 너무 오버파워다.맘 같아서는 독일 가서 아우토반에서 맘껏 달려보고 싶고 갖고 싶지만...한국에서 제네시스로 평생 타고 싶지만 그것도 안될테니 ㅋㅋ~죽고나면 부디 엄친아 사기케로 제발... ㅓ ㅜ ㅑ ❤,2
123,포르쉐는 평가해도 입만 아프죠... 말이 필요하겠습니까?? 포르쉐는 포르쉐입니다... 절대로 의심하지 않습니다 ㅎㅎ 옵션가가 사악해서 그렇지 ㅠㅠ,1
124,갖고싶다~,1
125,제게는 그림속의떡(畵中之餠)인 Porsche- 황홀하게 감상하고 좋아요 꾸욱 누르고 갑니다♥,2
126,배경 음악 너무 좋아요 고맙습니다,1
127,옵션만 5천만원 ㄷㄷㄷㄷㄷ,1
128,"포르쉐 까레라911마력 - 450토크 - 54.1공임연비 - 8.2공식제로백 - 3,7오토뷰제로백 - 3,57벤츠따봉💜💜",4
129,갖고싶다,1
130,m8 리뷰 계획 없으신가요? ㅠ.ㅠ오토뷰 버젼으로 m8 리뷰 너무 보고 싶습니다 기왕이면 그란쿠페로 엉엉~,1
131,김기자님 리뷰할때마다 매운거 드시는듯..... 스~흡~,1
132,뒷좌석 탄거 개웃김ㅋㅋㅋㅋ,36
133,아!진짜 열심히 로또를 사야지 드림카를 위해~~~~~,1
134,근데 수동기어 옵션도 국내서 적용이 되는거에요?,2
135,1:22 여러분들이 아는 ‘그’ 포인트,15
136,정~말 듣기좋은 목소리이십니다,12
137,전기차 또한 포르쉐가 갑 입니다 ^^https://youtu.be/NqyJz2ft6fM객관적 결과 비교나왔네요...서킷은 더 차이 나겠죠,1
138,가끔 케이맨이나 박스터를 찬양하는 형들이 있는데.. 카레라4s를 안타봐서이다..,1
139,포르쉐는 옛날 모델이 더 예쁘다........,1
140,아.............진짜 예쁘다 .......멕라렌 람보 페라리 이런거 봐도 와 그냥 멋있네? 이 정도인데 폴쉐를 보면 왜 심장이 아파오는 느낌이 들면서 찌릿찌릿하냐...,3
141,저알피엠 토크는 딸리지만 풀악셀시 고알피엠과 마력으로 커버..,1
142,선추 감상~~ 포르쉐 크으...,5
143,4:51 크락션 누르시는게 대한민국!!인거 같아서 짝짝짝 짝짝 할뻔했네요 ㅋ,1
144,깔끔~하다 리뷰~,2
145,로또 1등 되도 유지하기 빡쌔겠다 ㅠㅠ,4
146,4:49 이와중에 크락션 국뽕 비트보소;,26
147,외계인이 아니라 외국인들이 만드는 포르쉐넼ㅋㅋ,7
148,오늘은 전반적으로 약간 흥분 한 느낌이에요~!^^오늘도 좋은 영상 잘 봤읍니다~!^^,2
149,"워 오져버리네 ,,,,막연하게 박스터가 드림카 였는데 911로,,, 119 엠뷸런스 타는게 빠르려나 ㅋㅋㅋㅋㅋㅋㅋㅋ",1
150,난 언재쯤 뽀르쉐 오너가 될수있을까...ㅠ춪현박고 갑니다.,1
151,워후 보는것만으로도,2
152,스팅어가 없다니?! ㅎㅎ. 장난입니다,1
153,목소리 너무 듣기가 좋아,4
154,외국인들이 만드는 포르쉐 ㅎㅎㅎ,17
155,목소리가 평소보다 톤이 높으네요 많이 흥분하시는군요 ㅎㅎ,1
156,"좀 지난 이야긴데, 제가 suv로 자유로 조금 막혀서 서행하고 있을때 갑자기 911이란 환청?이 들리더라고요. 그래서 이상하다 싶어 좌우 옆을 살펴 봤는데, 우측으로  80정도 보이시는 할아버지께서 할머니 옆에 태우고 911을 몰고 계시더라고요. 와 할아버지 멋지다 생각하며.. 주위에서도 얼마나 부러웠으면 다들 환청까지 들리게 했을까요. 그때 잠깐 뵈었지만 오래 사셨으면 합니다. 건강하세요.",3
157,포르쉐 911 카레라s 드림카 입니다 ㅠㅠ잘 보고 갑니다 ㅎㅎ,2
158,타이어 내구성이 ‘잠자리 지우개’급일 듯..,1
159,"갖고싶어서 산다해도 차유지비가 장난이아니라서...감당을못할것같네요, 제 드림카입니다",1
160,잘보겠습니다,1
161,17:19 죠져따 ㅋㅋ 이거 짤로 중간중간 넣어도 웃길거같아요 zz,3
162,M이나 AMG처럼 머플러 4발짜리는 너무 양아치스럽고 포르쉐처럼 큼지막한 원형 머플러 2발 박힌게 더 멋짐,4
163,포르쉐 카레라는  멋지고 빠르다는것 외에 정말 큰 장점이 하나 있습니다. 바로 폭이 1808mm 밖에 안한다는 것입니다. (4륜의 경우 50mm 정도가 늘어남) 스포츠카들이 보통 폭이 2미터가 넘는것을 감안하면 주차 스트레스 제로입니다. 심지어 아반떼(1825mm)보다도 좁습니다. 골목길을 가도 오래된아파트나 마트에 가도 좋아요. 그리고 코스트코 갈때 짐은 뒷좌석에 때려박으면 됩니다. 다른 슈퍼카는 뒷좌석이 아예 없는데 911은 요게 장점.,5
164,차가 아름답다,1
165,번창하세요!!!!!!,4
166,진정한 포르쉐 오너만 구매하는게 좋겠네요일반인이 구지 저가격에 살이유는?물론 돈이 남아돈다면 가능하지만스포츠성과 세단을 잡고싶다면벤츠나 아우디 비엠의 8천선이 매우 실용적이겠어요  연비도 유지비도^&^,1
167,영상 잘 보고 갑니다,1
168,"폴쉐의 옵션은 ,,,, 악마의 속삭임 -_-;;  인성문제 있는 ,,, 옵션가  ㅠㅠ  그래도  산다  !!!!!!  올해가  가기전에,,,  옵셥 타협을 해야겠지만,,,,  리어엑슬은,,,,  못빼겠고,  휠 사이즈랑, 웰컴 라이트 , 헤드업, 나이트비젼  등등은  ,,,, 담 생에  넘는걸로,,,  ㅠㅠ",1
169,바닥 붘북 긁지않아 조아요ᆢ,1
170,포르쉐 파워트레인이 유독 뛰어난 것 보단 RR구조라서 트랙션의 이점을 보는거죠 뒤가 무겁다보니 뒷바퀴 트랙션이 훌륭해서 제로백이 유독 빠르죠 롤링은 비슷한 마력의 터보차량과 비슷해요 브레이크도 유독 좋은게 아니라 마찬가지로 RR구조라서 뒤에 쏠려있던 하중이 브레이크를 밟으면 순간적으로 앞으로 오면서 네바퀴의 접지를 균일하게 쓰기 때문에 브레이크가 잘 듣는거지 브레이크 시스템이 포르쉐라고 특별한점은 없습니다. 911은 훌륭한 차 인 건 맞으나 구조적으로 이점이 많기도 하죠 RR이 불리한 구조라고 하는건 아주 과거 911이나 그렇고 이제는 엔진 위치가 앞으로 많이오면서 이상적인 무게배분을 만들었죠 RR은 RMR과 더불어 가장 이상적인 플랫폼 인 것 같습니다.,3
171,포르쉐야 항상 대단한건 알았지만벨로스터N DCT 변속기가 인상깊으셨나봐요포르쉐 변속기 리뷰때 언급된거보니 ㅎㅎ,4
172,머니머니해도 머니가최고 👍,1
173,타르가 + 디펜더 + 인디안바이크 + 세일링요트 = good life...추가 하자면 치와와 한마리 까지~,1
174,아우디 r8과 비교하면 어떤가용?,2
175,빠른 자동차 = 포르쉐빠른 흉기 = 과학5호기,1
176,"김기자님, 부탁이있습니다.""잠시후함께""하고 ""느껴보시겠습니다""라고하시는 멘트인터벌 쫌만 짧게 해주세요.공황장애 악화되는 느낌이예요ㅋㅋㅋP.S. 제가 대학생때부터 봤으니 거의 15년전부터 김기자님 리뷰봐온사람으로서정말 최고의 카리뷰어입니다. 홧팅!!",1
177,언젠간 타고 말거야~!!!,1
178,오토뷰 구독자들이 잘한다 잘한다 하니까..더더욱 잘하시는거같아 너무나 좋네요! ㅋㅋ 김기태 기자님 화이팅 !!!! 천만구독자 고고 !!!,3
179,2억이 넘는데 400마력대…550은 9천만원에 530마력….,1
180,단점이 나올리가 s클래스나911은 돈이 문제 ㅠ,2
181,아 미치겠다 ㅋㅋㅋ 외국인들이 만드는 포르쉐 ㅋㅋㅋㅋㅋㅋㅋ,1
182,2.1억에 2인승이니깐저정도는 뭐 당연 ㅇㅇ,1
183,오늘 저녁은 오토뷰보면서 카레라이스 먹어야지👍,2
184,죽기전에 이런차 탈수있을까..,1
185,이 차는 외장색상이 어떤 건가요?,1
186,구매하러 가야겠네요. 자 이불을 덮고 눈을 감아봅니다.,2
187,못사는차니 이번엔 패쓰!,1
188,Good!^^,1
189,꿈의 차...ㅋ,1
190,다음차는 파나메라로 ~~더 열심히 살아봐요,1
191,폴쉐 좋아요~!,2
192,7:33 외국인들이 만드는 포르쉐....,5
193,내연기관의 끝을 장식할지도..,1
194,기자님 신나셨음.,2
195,성능면에선 깔께없는데...갠적으로 저 순딩이 디자인...,1
196,뭔 포르쉐가 애스턴마틴처럼 생김 ? ㄷㄷ,1
197,3:35 웃지않습니다 훈련병ㅋㅋㅋ,68
198,에잇 ㅆㅂ 카레나 먹으러 가야겠다. 근데 김기자님 누가타도 빠르지 않습니다만 우리에겐 김여사가 있습니다.,1
199,개구리 외계인이 만드는 포르쉐,1
200,1:36 구동방식이 FR이 아니라 RR이겠죠.. 오타난듯 합니다.,4
201,트랙 기록이 없어서 좀 아쉽네요,1
202,혹시 쏘렌토 하브는 시승기 계획 있으신가용?,2
203,피디님 신나보이심ㅋㅋ,2
204,곧 카렌스에서 카레라로 갑니다,1
205,좋아요 카레라이스~,1
206,야 근데 이거 폴쉐냐!? 신세계,3
207,한번 타보고나 죽어야지 ㅠㅠ,3
208,빠르쉐 굿,1
209,진짜 아무나 못타는 차 911 카레라s,1
210,Bravo même si je ne comprends rien à votre langue -dommage -,1
211,외국인들이 만드는 포르쉐,1
212,모두의 드림카~,2
213,7:35 ㅋㅋㅋㅋ̊̈ 외국인ㅋㅋㅋ̊̈외국인이 아니라 외계인이에요 편집자님ㅋㅋㅋ,1
214,부러우면 지는거다!!! 부럽다.....졌다 ㅜㅜ,5
215,시승차의 색상이 정확히 뭔지 아시는분? 푸른빛이 살짝 보이는데요.,1
216,시승하셨던 차량이 스포츠패키지 크로노패키지 카본 루프 등등 들어간 차량인지 알 수 있을까요?,1
217,조졌다 크 ㅋㅋ,2
218,영상 차량 색상 뭔지 좀 알수 있을까요?,1
219,7:34초 외국인이 만드는건 당연한 사실 ㅋㅋ,1
220,조졌다ㅋㅋ,1
221,조졌지... 길들이기...,1
222,빨라서 빠르쉐~,1
223,자막 치신 분이 차를 잘 모르나봅니다 ㅋㅋㅋ,3
224,진짜 이쁘게 생겼다,1
225,포르쉐 911 터보s 리뷰 부탁드려요,1
226,라이딩 코스 이름이 뭔가요??ㅠㅠㅠ,1
227,22:15 카레라이스를 만나봤습니다. 배고프셨나봐요.,6
228,외국인이 만든차 ㅎㅎㅎ,2
229,차 리뷰는 윤성로랑 오토뷰밖에 볼 게 없다,1
230,아 그니까 하시는데 왜케 귀엽지 ㅋ,1
231,1:30 FR이 아니라 RR아닌가요?,1
232,포르쉐를 오토뷰가?!!,1
233,잠시후 함께 ...  .. . 느껴보시겠습니다.,2
234,Pdcc? 에 대한 김선웅 기자님의 설명이 아쉽네요! Esc와 같은 개념인가요,1
235,V6 엔진이 맞나요? 박서엔진으로 알고 있는데요????,1
236,잘 보았습니다.,3
237,4S를 원해..,1
238,이거 차색깔 잭블랙인가요?? 파란빛깔이 도내요.. 이쁘네,1
239,7:34 외계인 아닙니까 ㅋ,2
240,죽기전에 꼭 살겁니다 뻥아니고ㅎ,1
241,폴쉐 이것들 또 사기쳤네 3.7이라고 해놓고 3.5  나오는거보소,1
242,성능으론 이 차가 제일 좋음?,1
243,보기전 댓글 부터!!  잘 보겠습니다.,3
244,7:34 자막에 외국인 아닌 외계인 ㅋㅋ,40
245,외국인들이 만든 고성능 비싼 개구리.,2
246,2억 할인하면 사야지,2
247,"외국인이 만든 차가 아니라, 외계인이 만든 차라고 이야기들 하고 있지 않나요?? 이것도 오타인듯 합니다ㅎㅎ",6
248,꿀영상,1
249,다음생엔 기필코 ㅠ,1
250,죽기전에 타볼 수 있나...,1
251,으....결혼만 안했으면 응당 카푸어를 감수하고 질렀을텐데....죽기 전에 소유할수있으려나....ㅠ.ㅠ,3
252,총평 : 22:07,1
253,싼타페 페리는 예정에 업나요?,1
254,시승했던 이차는 옵션다해서ㅜ얼만가여?,2
255,이 차 색상이 젯블랙인가요~?,1
256,젖 엇 다...... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 911 s 타면 이말이 맞는 표현이죠,1
257,보자마자 v6에 fr 허허 자막작성하는분 차알못 인증이군요^^;;,1
258,그림의 떡...,3
259,아 슨상님.. 조졌다뇨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
260,테스트장소가 어디에요?,1
261,포르쉐911이랑 992다른게 뭐에요,1
262,외계인 또 고문했네,1
263,조젔다 ㅎ,1
264,뭔 런치를 5천rpm까지 띄우네... 자주하면 미션망가질듯.ㅋ,1
265,그렇죠. 외국인이 만들었죠,1
266,첨으로 내용 안보고 댓글답니다. 나와 상관없는 차이기에..,1
267,라인 진짜 ㅈ빠진다,1
268,3:28 누가 기자님 쭈구리 만든겨,3
269,외국인이 만들었군요,2
270,그렇죠 외국인이 만드는거죠 ㅋㅋㅋㅋ,1
271,어라 타유튜브 카x이랑 같은 차번호네요!,2
272,나이트블루메탈릭인가요?,1
273,언젠가는....ㅋㅋ 인정?,1
274,엔진음듣고 오줌쌀뻔...ㅋㅋ,1
275,내차는 타르간데 ㅋㅋ,1
276,3:33 포르쉐 민폐행 ㅠ,1
277,3:28 ㅋㅋㅋㅋ,3
278,모닝이나 사야지 ㅜㅜ,1
279,1등! 후감상 하겠습니당 ㅎㅎ,1
280,모델3보다 느리네요. ㅎㅎ,1
281,포르쉐 카레라이S? ㅋㅋㅋ,1
282,20:16 엉덩이라인.. 말이 안나온다...하..,33
283,집사람한테  아파트 전세금 일부빼서 이차 사서 3년만 타자고하면 이혼 당할려나요?,7
284,썸네일에 홀려 들어왔다...,5
285,22:45,1
286,6:38 노진구,4
287,여기서 출처표시 없이 오토뷰 영상 사용하는데 문제없나요? 5초넘게 나오던데https://youtu.be/F-hJWkcDbXo?t=110 이쪽에 댓글 올리니 바로 삭제해버리네요 ㅋㅋ,2
288,배기구는 아무리봐도 별로,1
289,7:32 외국인이 만든 ----> 외계인이 만든 (자막틀림) ㅋㅋㅋㅋ,1
290,제원에 FR???,1
291,외국인이 만드는 포르쉐 ㅋㅋㅋ 자막,1
292,누가 조져논걸까요?ㅋ,1
293,17:19 죠져따,15
294,22:16 오늘저녁은!..,2
295,선댓후감,2
296,언젠가는..,1
297,내가 일빠다.. 선리플 후감상,1
298,서킷 아닌데서 스포츠플러스 쓰는게 잘못입니다.ㅋ,1
299,1등 후 감상,1
300,로또1등좀 !!!,1
301,"운전 좀 할줄 아는 여비서애가 돈만 있고,고추가 고장난 영감이 사주는 차.폴쉐 카레라!이건희회장 마지막 회춘차량....이후 뇌졸중으로 반신불구상태임...매니아라면 카이만GTS로...",1
302,ㅈㄹ,1
303,기태형님 나죽어,2
304,ㄴㅁㅎ,1
305,😝🤮,1
306,오늘은 이거닷,1
