,comments,likes
97,굿,2
98,그럼 그랜져 4륜은 안나오는건가?,2
99,다이너스티가 애초에  뉴 그랜저 페이스리트 모델이지 않나??,2
100,12:01 1996년식 차인데 에어백이???,2
101,음...마르샤가 부활 한다구요?,2
102,나는 제네시스 BH가 다이너스티 후속으로 나온줄 알았는데..,1
103,트럭유투버 권마키가 얼마전 구입해서 타고 다닙니다.,7
104,정 회장 마지막 차였다지..?,1
105,나이차3.5리무진타봄,1
106,아슬란 나만 동네에서 굉장히 많이 보이나?,2
107,다이너스티  다음. 오피러스,1
108,오 다이너스티,1
109,덜렁덜렁소리남ㅋㅋ부드러움음 배타는느낌ㅋㅋ마르샤=다이너스티,1
110,우파 잘 모르네 ㅋ ㅋ 다이너스티후속으로 오피러스 만들었다가 기아에 넘김,1
111,귀여웧ㅎ,1
112,모범택싴ㅋㅋㅋㅋ,1
113,음.... 아슬란이 부활한다고요?,2
114,촬영시간 얼마걸린거야 ㅋㅋㅋㅋ,1
115,(고) 아슬란...,1
116,마르샤가 찐또배기 입니다 형님,2
117,ㅋㅋㅋㅋ 콧털차,1
118,영화 아저씨의 차,4
119,폐차시키라,1
120,90년대 대우 임페리얼 타고 다녔음?상류층임?,1
121,아트원,1
122,1,1
123,3,1
124,2,1
125,[속보] 4월 29일 (금). 방금 들어온 소식입니다. 다이너스티 슈퍼비전 클러스터가 먹통됐다고 합니다.,4
126,박기자도 멋지고 다이너스티도 멋지네요! 시승 해보고 싶어요,8
127,이야... 다이너스티를 모그에서 다 보내요올해 초까지 타다가 폐차했었는데...그립네요ㅜㅜ,9
128,다이너스티 화이팅!!,6
129,왠지 이 영상 보고 누군가는 슬며시 미소를 지을 것 같은 느낌입니다.,7
130,박기자님 잘어울리십니다 크으..,5
131,밥기자님 화이팅!!! 감당 되겠나싶다 ㅎㅎ..,5
132,두말하면 잔소리로!~G90이 더 좋을 수 밖에 없습니다!~ㅋㅋ급차이는 확연하며~~G90이 더 상위개념 입니다!ㅋ,1
133,뒷좌석 승객을 위한 인체 불친화적인 디자인 너무 인상적이에요. 디스크 나갈 것 같은 위치의 독서등 과 뒷통수에서 탑승자의 고막을 괴롭혀주기 위한 공기 청정기 ...,1
134,다이너스티 2.5시그니처 인가요? 어릴때 가격표에서 봤던게 기억나서요.,2
135,ECS 버튼의 S는 스포츠가 아니라 스탠다드 아닌가요? 1세대 체어맨에도 저 버튼이 있는데 당시에 저런 쇼퍼드리븐 성격의 고급세단에는 스포츠모드를 넣을 이유가 없어 보여서요,1
136,90년대 차들 최대 약점이 헤드레스트가 있으나마나여서 후방추돌 당할시 경추가 개작살 난다는 단점이…,1
137,평소어ㅣ 기사 쓸때도 그랬으면 좋겠어요 ㅋㅋㅋㅋ,2
138,개그맨 박휘순씨 차영상도 찍고 있군요.잘 보고갑니다^^,5
139,격세지감...스펙시트부터그렇고 두대를 나란히보니 발전이 느껴지네요,2
140,이번컨셉은 비슷한 사람과의 콜라보레이션 인가요?,3
141,다이너스티에 타이어가 금호 센스...?ㅋㅋㅋㅋㅋ고급차에 너무 안어울리는디...ㅠ,3
142,기아 엔터프라이즈에서 K9 어때요?ㅎㅎ,1
143,모터계의 박휘순님 저는 두 대 다 좋아합니다. 신형 G90은 완벽한 정장차림으로 더 좋구요. 다이너스티는 캐주얼 의류 느낌이 납니다.,10
144,"S클래스랑 최근 공개된 7시리즈를 보면 좋으나 싫으나 뭔가 플래그쉽으로서 기술적, 디자인적 '충격' 이라는게 있는데 G90은 그런게 전혀 없음이 느껴지네요",7
145,그때당시에는. 다이너스티 쵝오국산차인데. 말하는게. 말이 인돼네 ㅋ,1
146,10여년전 학생 박홍준기자는 엄청 슬림했지 말입니다?,1
147,자… 체어맨과 붙어 봅시다. ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,9
148,이 영상은 인트로가 다 했네 00:02,2
149,권마키싱글벙글,1
150,진짜 박휘순님인가요?,1
151,진짜많이 까내 보기 좀글내,1
152,아니 무슨... 출시된지 30년 가까이 된 차량을 가지고 옆에서 비아냥거리고 있나요 ㅡㅡ;; 비교 자체안되는거 당연하겠지만 세월 생각은 안하시나요? 겁내 무시하네...ㅋㅋㅋ,2
153,누군가한테는 소중한 차량일텐데 시간이 오래 지난차량이라고 웃음소리가  다소 지나치게 많네요,2
154,"G90이 아무리 기술적으로 발전했다해도,다이너스티만이 갖고있는 중후한 감성은 못 따라갑니다. 그리고 두 차 연식만봐도 차이가 큰데, 마치 비슷하게 나온 것 마냥 까는 건 좀 그렇지 않습니까? 컨셉이라해도, 사람이 없어보여요. 마치 잘난 척은 다 하는데 겸손이라곤 1도 모르는 듯.g90도 벤츠s680 아니, 580앞에만 갖다놔도 부족 투성이입니다. 겸손하세요. 박휘순 닮으신 분.",3
155,"백미러 , 도어, 핸들, 트렁크, 시동,  등등 이런거 자동화한다고 모터와 콘트롤러  수십개 달고 가격 팍팍 올리고 결국은 고장한번 나면 수리비가 아세이교체로 왕창,누구를 위한 건지?",1
156,오!! 다이너스티의 시승 영상이네요!! 감사합니다,4
157,모범택시 덕분에 다이너스티가 다시 주목받고있죠,15
158,드라마 모범택시  덕분에 다이너스티 다시 재조명 ㅎㅎ,9
159,풍절음 승차감 어떤가요?  요즘차랑도 비교 부탁드립니다.,1
160,ECS가 터졌나보네요 ㄷㄷㄷ재생으로 올리시면 좋을 거 같습니다,6
161,다시 조용하고 부드러운차들이 많아질듯. 요즘 단단한 승차감 차들 스트레스받고 신경질나서 못타겠음.,6
162,와우 지금봐도 간지난다,12
163,"반갑습니다.다이너스티 오넙니다.관리 어떻게 (내관,외관 모두요)하시는지 팁 알 수 있을까요?잔기스가 좀 있고외관 천장에 송곳모양이 좀 있습니다.천장은 그렇다쳐도 잔기스랑 살짝 검정색이 헐은 듯한 느낌이 있는데이걸 지우고 싶네요.차는 잘 나가고 200도 찍습니다.운전 초본데 물려받은 게 다이너스팁니다.전반적인 팁 알 수 있다면 부탁드립니다.",5
164,요즘 중고차 시장에 다이너스티가 있을까요? 있다면 구매하고 싶네요,6
165,다이너스티:2세대 그랜저 페이스리프트 모델원본모델:미쓰비씨 데보네어 3세대 베이스,2
166,"뉴그렌저 앞,뒤 성형하고 신분상승한 차~",1
167,연비가 어떻게 나오시나요?,2
168,현기 차는 옜날이나 지금이나 아주 뭐 광고속 이미지는 페라리 뺨침 !?,1
169,연료탱크용량하고 고속도로연비는 어느정도인가요?........,1
170,옛날 아빠차였는데... 기름걸신들린차 아닙니까...?,7
171,다이너스티명차인정근데기름읅너무먹어,4
172,연비 람보르기니 보다 더 악마차,1
173,3.0 인가요?,2
174,근데 다이너 스티도 일본차 그데로  가져온거임 ㅋㅋ,4
175,클래식한 디자인이 매력적 입니다.특히 4등 분할 헤드램프와 메쉬그릴이 고급지죠. 승차감은 뭐랄까 구름 위를 둥둥 떠다니는 느낌으로 기억합니다.,6
176,미츠비시와 현대가 영혼까지 끌어모아 만든 당대의 역작. 한국에선 대박... 근데 일본에선 미츠비시는 이미지가 르쌍쉐급이라 아무도 안 삼.,8
177,이차 승차감 진짜 대단하죠. 저도 전에 다이너스티 타봤을때 승차감이 워낙 좋았던걸로 기억해요.,6
178,"출시 초반엔 회장님, 사장님들 차출시 중반엔 좀 사는 친구네 아버지 차출시 후반엔 조폭들이 타던 차로 변해가던 추억이 새록새록..ㅋㅋ",5
179,1996년 1999년 당시 다이너스티는 2020년 현재 벤츠 S클래스 이상의 포지션이었죠... 1996년에는 벤츠. BMW.아우디로 대표되는 외제차는 재벌 2세 오렌지족등 돈지랄의 부정적인 이미지를 상징했죠... 참고로 이건희하면 마이바흐 이건희보다 재계의 영웅이었던 정주영이 다이너스티였으니... 다이너스티의 위상은 2020년 현재 벤츠 S클래스 이상의 위상이었죠... 준슈퍼카...,6
180,저당시 저차는 에어서스펜션이 아니구요 전자제어식 댐퍼입니다... 스프링있고 댐퍼만 전자식으로 댐퍼안에 가스 조절하는 타입.,4
181,실내 소개좀 ㅠㅠ,3
182,1세대 각그랜저 (미쓰비씨 2세대 데보네어)2세대 그랜저 (미쓰비씨 3세대 데보네어다이너스티( 2세대 그랜저 페이스 리프트 모델),1
183,잘봤습니다,1
184,돌아가신 저희 아버지께 제가 사드렸던 차 …,1
185,데보네어.그랜져,1
186,참고 다이너스티는 일본에서 수입을해 그대로 조립한 모델입니다,1
187,"각그랜져, 캐피탈, 콩코드, 프린스 ,에스페로, 레간자, 프라이드, 티코, 포니, 엘란, 티코, 아토스, 비스토, 엑셀, 엘란트라, 엑센트, sm520, sm525, 크레도스, 마르샤, 베르나, 티뷰론, 세피아, 슈마, 리갈, 옵티마, 스펙트라, 오피러스, 엔터프라이즈, 포텐샤, 올드카 협찬받습니다 ^^ 연락주세요~",191
188,이거 외로운날 퇴근하자마자 틀어놓으면 하나도 안외로워짐.. 무한도전보다 오디오가 꽉차있어서 친척 다섯명은 집에 놀러온거같음 ㅋㅋ,143
189,차주분이 튜닝을 센스있게 잘하셨네요!!!!,16
190,램성 쌉 뒤지는 진성님진짜 쌉 최고십니다!!체어남자 오피더스 아가씨야 그랬쪄엔썸후라이즈 쌉 오지던 시절에 지하주차장에서 매일같이바라보며 세상 부러울것이 없었는데요ㅎㅎ유일하게 다이너마이트에 올라타지 못했으니쌉 젖밥 인정인정ㅎㅎECS 살아있는것 만나보고 싶습니다제가 깔쌉 오지게 한상 대접할께요만나게 해주세요 항상 흥하십시요,1
191,우리아부지 옛날차.... 저차가 제일 승차감이좋았었던거같아요 레전드,18
192,우울할때는 카진성 채널로~96구아방 영상보고 바로 구독 눌렀네요.이렇게 열심히 하시는데 금방 떡상할것 같네요. 이렇게 생기시고 말씀하시는 분들 백에백은 사람좋음.,5
193,승차감 물침대수준진짜 명차였지,4
194,근데 지금봐도 디자인하나는 미쳤네,17
195,와 당시에 외제차들 트렌드였던 인테리어 옵션 많이 따왔네 ㅋㅋㅋ. 차 만든 사람들의 고민이 많이 느껴지네요. 저 붉은색 내장재 짜세는 정말 뒤진다...,2
196,"어렸을때의 기억으로는 이 다이너스티 가속할때 약간 '보로로로로롱~~'하는 특유의 소리가 나서 그 기억이 아직도 지워지지 않는데. 뒷 상석 한 번 타보고 레그룸도 넓고, 전동시트에 '우와'하면서 감탄했던 기억이 나는데. 게다가 트렁크 겁나 넓고 긴거에도 놀라고. 그리고 내부에 있는 저 '우드그레인'이란것도 지금보면 겁나 촌시러븐데, 당시엔 '우와~~'유툽 추천해줘서 들어와보고 재미나게 보고갑니다.",1
197,부의 상징보다 더 강한 권력의 상징임. 공기업 사장이나 장관급 관용차로 많이 쓰였던 다이너스티. 단종된 후에도 솔직히 벤츠 S클래스보다 끝발 쎘음.,3
198,차에도관심없는 여성인데...C급을넘어선 Z특감성....너무빠져든다 카진성매력남 차량지식이 올라가는중,10
199,모범택시로 이 차를 찾는 사람들도 많아짐게다가 가격도 뛰었음,3
200,다이너스티 어릴때 택시로 타보고 승차감에 충격 먹은 차였는데 ㅋㅋ 지금도 가져올까 고민 됨,9
201,20대 때 잠깐 우연히 알게된 건달 동생있었는데 진짜 다이너스티 타고 왔드라 ㅋㅋㅋ 추억돋네,1
202,와... 도대체 이 긴 시간동안 사운드가 1도 안비고 어찌 이리 말을 잘할수있는지... 구독누릅니다,34
203,썩차라고 하기에는...포스쩔던 차량이라...함부로 썩차라고 못하겠음....거기다 20년 된차량이 키로수 21만임...ㄷㄷㄷ왕회장님(고 정주영) 회장님이 애용 했던 차량이죠...다 폐차 했는지 수출을 보냇는지...이제는 보기 힘든 차량이 됐지만...그 당시 포스는 지금 G90 5.0보다 쩔었음...다만 지금 굴러 다니는 차량중에 관리 지대로된차량 안보여서 아쉽긴함...그때 포스는 없고...그냥 썩차 포스 내뿜는 차량들만 종종 보임...기아 엔터프라이즈~농구단 생각나는 엔터프라이즈도 협찬되서 구경좀 하고 싶네요.,2
204,"어렸을 때 건설업 하시던 친구 아버지 차라서 하교할 때 얻어탄 적 있었는데, 내부 구경하느라 신기했던 기억이 있던 차 ㅋㅋㅋㅋㅋㅋ",2
205,"한국 올드카는 뭐랄까,, 겪어보지도 않은 차도 많지만 영상만으로도 그리워하게끔 하는 마력이 있음 재밌게 리뷰해주는 롸진성형님과 차주님들에게 감사한마음ㅎㅎ",5
206,요새 이 다이너스티 모범택시라는드라마에서 나오던데 반갑더군요 ㅎㅎ,3
207,린성형님 인트로가 갈수록 대박입니다~그럼 오늘도 렛츠고 파뤼피플,7
208,이 차는 아직도 멋있음.,2
209,다이너스티 잊지 못할 갬성듬뿍 실린차량이죠ㅋ검정색보단 빽다이너스티가 진리죠ㅋㅋ,2
210,오히려 요즘은 이 각진 올드한 차체가 더 정감가는듯... 각그랜저랑 비슷한 느낌,1
211,옛날에는 고급차 였구나 싶네요 ㅎㅎ,1
212,모범택시 드라마 때문에 추억의 다이너스티 진짜 차 좋아요ㅎㅎㅎ,4
213,이분 실제로보면 멀쩡하고 멋있으심ㄷㄷ 예전에도 텐션 쩔으시고 어깨도 좁으셨던거 제가잘알고있어요,14
214,군대 야수교에서 몰아봤던 롸이너스티네요 어디 싸단장님이 90년대에 론ㄴㄴㄴ나리 타시다가 교육용으로 버린거같은데 감성 디져씁니다 정말 엔진에서 공장기계소리가 나지모에요 우에이엥 지이이잉~~~,1
215,진짜 없는게 없는 CAR린성 채널 ㅋㅋ 썩차래 ㅋㅋㅋㅋㅋㅋㅋ ㅋ 진짜 형 사랑해요 ㅋㅋㅋ 저의 최애 채널입니다 하뚜하... 쌉소리구요~ 닥치고 시청하겠슴다,2
216,근데 디자인은 이쁘긴하다 ㅋㅋ 지금봐도 다이나스티 오피러스는 이쁜듯,3
217,다이나스티...엔터프라이즈...아카디아...뉴그랜저... 2000년 초반 형아들이 정션튜닝하던 짜세차들인데..ㅋㅋㅋㅌ섭외력좋네요 ㅋㅋㅋ,7
218,이차 다이너스티 클럽에서 유며한차량인데 여기서 이렇게 보니넘 반갑네요차리뷰 늘 잘보고 있습니다ㆍ,2
219,20만키로면 세월에 비해 엄청 운행이 적은 수준이네요잉,7
220,무더운 여름에 알게된 라진성님~ 이제 영상 역주행 거의 완료했습니다~ ㅋㅋ무의식적으로 좋아요부터 누릅니다~,2
221,05:45    다이너스티 V6 흰색 = 100% 건달형님이 타던차.,2
222,쌉 부의 상징 클라식카의 대명사 롸이너스티~~ 몰고 나가면 왜 아빠차 타고 나왔냐고 쿠사리먹던 전설의 차네요.,3
223,린트로가 론나리 발전 앤 발전하고있는 모습이  래단히 감격스럽네요.,2
224,저도 옛날에 차주였는데ㅎㅎ 에어서스와 에어쇼바 가 장착되었어 부드럽고ㅋㅋ  구름에 떠있는 느낌입니다,2
225,오랫만에  다이너스티를 보네 ㅎㅎ 간석동에 겁나게 마니마니 돌아다녔었는데 ㅎㅎㅎ,3
226,한 때 저 어릴적 꿈의 차다이너스티...ㅋㅎ쥑이는 엠블럼!!,1
227,빽 엔터도 보고싶네요ㅋ그 당시 간지 끝판왕ㅋ,2
228,자료화면 적절하게 잘 구하시네 ㅋㅋㅋㅋㅋ,4
229,승차감 인정.,1
230,남친 때문에 리뷰 보게 되었는데 겁나 웃겨욬ㅋㅋㅋㅋㅋ  중독성 있어요 앤쌉지리네여~~~~,4
231,롸진성좌와 롸이너스티가 있는 풀밭이 짜세가 뒤지는거 같습니다 진심입니다. 저런 장소는 어디서 섭외하시는겁니까? 론경합니다,4
232,진짜 짜세 뒤지는 차 또 가져왔네요~ 하.. 뒷자리 큰형님 자리 재떨이에 털면 그냥 터시는거고 창밖으로 털면 뭍어버리라는 신호였는데.. 와우 론나리 개 쌉소리였어요,2
233,99년식이였나 2000년식이였나... 와인색 집에있던 다이너스티(택시) 생각나네요 이거타고 학교가면 애들이 다쳐다보던 ㅋㅋㅋㅋㅋㅋ,3
234,앤 쌉쏘리구요~ 착착감겨서 정주행중입니다 ㅋㅋ,2
235,올드카 전문 하시면 대박 나실듯 아카디아 기대해봅니다,2
236,ㅅL고Γ티ŀ비 방송은 우리나라에선 담을수없는 수위다 .. 일본 성진국가서도 짱먹을듯 인터넷방송이 이렇게 섹시할수가 ㅠㅠ,1
237,웨ㅇl브대출 유명하죠 ㅋㅋㅋ 대출 승인도 빠르고 개인한테 딱 맞는 상품도 추천해주고 안쓸이유가없지..저도 이용해봤음ㅎ,1
238,진성이 몇살이니 감성이 우리 갬성이여 어리면 절대 이런 리뷰 못하지 흥하자 우리 행동대장 롸진성,4
239,와 쌉쏘리 지린다 ㅋㅋ,1
240,이번편 진짜 ㄹㅇ 레전드 개우낌,3
241,와 다이너스티 외관 상태 굿굿20만 키로부터출발 ㅋㅋㅋ 인정입니다ㅋㅋ우리동네 북한강부동산 할배차네요ㅋㅋ,2
242,캬~추억의 롸이너스티!!!!역시 짜세디진다 에~ 롸진성 파이팅!!!!!!!!,1
243,잼나게 봤습니다 ,1
244,제네시스에서 새로 만들면 대박될수도,2
245,20만키로부터 출발인것이다!!ㅋㅋㅋㅋㅋㅋㅋㅋ ,7
246,내가 왠만하면 자동차리뷰하는 채널은 구독 안하는데....요건 했다잉~...재미 디진다잉~,2
247,조수석 등판 뚫리는거 개싱기한데 저게 원래 저렇게 나오는건가요?,2
248,와 화이트는 정말 레전드인데,2
249,우리 아빠차가 오래전에 다이너스티 였는데 저 담배 불 붙이는 기능 개 혐오 스러움 15년전 6살때  저거 빼고 손가락 집어 넣었다가 오른손 중지 검게 화상입는 기억이 아직도 생생함,3
250,하루에 천명씩 꾸준하게 구독이 느네요 ㅋㅋ 응원합니다,2
251,차 정말 예쁘네요. 다이너스티,2
252,ㅋㅋㅋㅋㅋㅋㅋ오프닝 트렁크 진심 상상도 못햇다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,12
253,리스없을 시절에도 영업한거 맞으면  쌉동안 린정 ㅋㅋㅋ,1
