,comments,likes
18,"I love my 2017 Titan SL, maybe in 2021 I'll have to trade in after this badass refresh.",4
19,"Best looking truck inside and out. Good Job for not overdoing the interior. First truck that I actually like the interior. Ford to blocky,  Rams to luxurious(overkill),  Toyota ok, and Chevy to bland.  Nissan interior has perfect balance, not to much not to little. Looks GREAT!",2
20,"Both Tundra, Ram and this one are my favorites I am currently redesigning the Titan",2
21,Can’t wait for the new Nissan Frontier redesign 2021! Awesome!,64
22,Holy shit this actually looks sick. Nissan is coming back!,14
23,I’m in love. I want this exact truck. I’ve loved the Toyota Tundra over the years but this is so far ahead it’s not even funny.,1
24,"All I want is a Titan warrior don’t care about price as long as it’s reasonable. I’ve owned 2 titans but, I’m still holding off buying a new one as long as there is a chance for the Warrior.",4
25,"Well done Nissan, this truck should be introduced in the Middle east, 100% will get one of these amazing trucks 😘❤",4
26,I'm sad you guys dropped the Regular cab Titan. I called the dealer last week to set up a test drive and they told me they weren't making them anymore.Update: Managed to find a used 2018 single cab! Love it!,1
27,"I’m researching trucks right now for my first full-size truck, and must say based on what I find out here in the truck world, I have to consider this! This actually is leading as  number 1 choice.",2
28,The whole 2020 Lineup Nissan clean!!! 👏🏻👏🏻👏🏻👏🏻👏🏻💪🏻,6
29,"Best looking/sounding truck on sale, hands down.",3
30,That my dream car wish to own it,3
31,"Nissan should put the frontier, titan, and Nissan commercial vans under a separate brand away from the sedans and suvs",5
32,I hope they bring it to Philippine market. I already owned a terra and i love it.,1
33,Going to buy a Titan!,22
34,Hell I’ve been a Chevy guy all my life but this truck is fucking Elegant and fierce looking good job nissan,2
35,This truck is right 😎,30
36,"Come out with the Titan Warrior!! I will trade in my Ram. Cmon, stop missing the opportunity",1
37,Do you have to use Premium gas? Or can you use Regular?,2
38,I just brought  me a 2019 titan  I digs it.. I'll wait for 2022 to swop out.,1
39,On the S model you have no power adjusting mirrors. What a technology,1
40,Nissan Rocks!!!,5
41,How do these surround view cameras create an overhead view of the vehicle's surroundings?? That's really advanced image manipulation!!,2
42,Looks really good,1
43,Damn i want one!!!!!!!!,7
44,If I were one of those truck guys I'll definitely get this. Nissan has been at the bottom of the stack and it's good that they're really stepping up their game!!,1
45,Good review & great Titan.,1
46,🥰😍🙌,2
47,Can't wait for the Cybertruck,1
48,I want one.,5
49,I was waiting  on the new titan before I purchase a ram  until I found out there will be no incentives plus interior still lags behind ram. Still that warranty is something serious though,1
50,Well done review.,2
51,Make me want to trade in my 2018 pro 4x! lol,1
52,Good looking truck,2
53,Is this truck is exclusive for the Us? This is the first time I hear about it,2
54,A legend !!! 🤣🤣,2
55,Wow great looking,1
56,2020 Titan Pro4x is the truck.,3
57,I NEED A 2020 PRO4X!,9
58,I take this but in a Diesel 4x4 and a 9 Speed trans and a tow package,1
59,Can you tell us how sway control works on this truck?,1
60,Love 💖 you Nisan,2
61,Please!!! We need the Titan in Dubai 😭,1
62,Awesome Looks way better than an F150,3
63,Looks sexy I like it. Same ugly steering wheel.,2
64,Nissan titan the best truck ever built,2
65,How can you compete when your pricing is way off?! Went to  a dealer in Texas and they are barely giving $3k worth of discounts for cash purchase. GM and FORD I can easily get 10k+ off MSRP on their 2020 model,1
66,You guys need to make a truck to compete with a raptor and ram trx little competition in that market. Put the gtr motor in it don't cheap out. Just do it you'll be selling hotcakes.,3
67,awesome.,3
68,"Damn, I was looking at the Sierra Denali but now idk. Does anyone know if this has a diesel option?",2
69,All of this tech and even more thn this you can find in Ford Rnager Wildtrak 3.2 2017 model. I was expecting more and new.,2
70,Hopefully they can get it out before they go bankrupt,1
71,"What a rip !!!! it never showed the odometer at 1,000,000 miles they just showed it 1 mile before?!",1
72,Looks like an f150,1
73,Queremos nisan de 3 toneladas en México,1
74,fucking beauty!,2
75,I just saw one! It brought me here.,2
76,Do I have to use premium fuel?,1
77,Good job Nissan,2
78,Without a diesel option no thanks,1
79,Nissan Motor Indonesia should bring this car to Indonesia,1
80,Why am I watching something that I can't afford..,13
81,We need these in Africa too,1
82,unfortunate  you can’t even fit a bicycle with two wheels in the box...,1
83,Basically a FORD,1
84,Nissan you have a great truck in the Titan but you need to advertise and market it.,1
85,Wish this was in the Asian Market :(,1
86,Should've went with the warrior headlights. These have the same stupid shape as the last gen.,2
87,日本で販売してくれぇぇぇえ！！！,1
88,That is one sexy truck.,2
89,😌👍,2
90,Is this a Titan pro4x or is this a Titan XD?,2
91,That is very good for me 1,1
92,Why it is not realesed in Qatar....////????would love to buy one if available.,2
93,Please bring the truck to Turkey,2
94,Indonesia market doesnt have this,1
95,"They got ride of the Cummins  not my truck, go dodge ecodesiel.",1
96,I  LIKE NISSAN,2
97,"nissan design going to american model like ford,ram,chevorlet,gmc,linclon, etc... japanese  motors vehicle are different design model like toyota, lexus, nissan, mitsubhisi . its changed into GENERAL MOTORS design..",1
98,Ship this to ph,1
99,The Titans were not available in the Arab countries.,1
100,สวยออฟชั่นจัดเต็มต่างกับนาวาร่าไทยมาก,1
101,Is it possible that I officially come from the agency in the Middle East?,1
102,This guy can't drive!,1
103,"semoga yang like bisa beli wong, istimiwirr",2
104,Can a man drive this car or that would be racism? Or was it misogyny? I'm not good at those bs words.,2
105,if only it was as smart on the inside as a tesla,1
106,I’m sold,2
107,that guy is a bad driver,2
108,This man is the worst driver,2
109,Faron young,1
110,Firefox vvx,1
111,Make an electric truck,1
112,Just that cvt worries me tho,1
113,송기자님 새로운 차들 볼 때마다 신기해 하는 모습 너무 귀염 ^^ 감탄사 드는 재미가 있네요~,2
114,모터라인 시승기 처음 봤습니다. 두 분이서 설명과 대화가 자극적인 표현 없이 객관적인 자료를 근거로 하고 있어서 보고 듣기 편하고 좋습니다. 표현도 너무 전문적이지 않게 하는 편이라 이해가 쉽습니다. 혼다 파일럿도 시승해 주셨으면 좋겠습니다.,2
115,정말 오랫만이네요 ㅎ  영상이 한번에 몇개씩 몰아나오기보단 1주일에 한두개라도 꾸준히 나오는게 좋다고 생각합니다 홧팅~!!,1
116,진짜 디자인은 넘사네 와 ㅋㅋㅋㅋ,1
117,오래 기다렸는데오랜만에 업데이트네요~잘보고 갑니다~~~^^,1
118,오랜만에 올리셔서 반갑네요 ㅎㅎ 잘봤습니다. 2부도 기대할게요.,1
119,여름에 피서 가기 좋은 장소같아요~,1
120,모터리언에 뭔 일 있는 줄 알았습니다. 지속적인 업데이트 부탁 드립니다. 감사합니다.,1
121,2열의 취약함을 잘 지적해주셨네요. 2열의 안락함이 좀 부족한듯 해요.,1
122,오랫만에 영상 잘 보고 갑니다^^2부시승기가 궁금하네요~~~,1
123,송은 기자님 점점 자연스러워지는거 같아요 보기 좋네요 ㅎㅎ,2
124,포드 익스플로러랑 캐딜락 에스컬레이드 시승 좀 해주세요 카랩때부터 댓글 남겼는데 기돈님 시승편을 봐야 겠어요,2
125,연휴가 언제인데 지금... ㅜㅜ 엔진을 너무 우려먹어서 더 싸져도 될거같은 느낌이...,1
126,오랜만의 영상 잘봤습니다. 감사합니다. ㅎㅎㅎ 기다렸어요~,1
127,잘 보았습니다 ~ 유익한 정보 감사합니다 : ),1
128,송은기자님 매력 터지시는듯,3
129,60프레임의 김송은 기자님이 보고 싶어요. 모터리언도 60프레임 업로드를 해주셨으면 좋겠습니다.,3
130,패스파인더는 디자인이 좀 올드한 느낌이 들어서... 페리되서 좀 나이지긴 했지만요.,1
131,너무 반갑습니다. 얼마나 기다렸는지 몰라요. 박기돈 편집장님 여행 잘 다녀오셨죠? 본 영상도 잘 볼게요.그리고 포르쉐 뉴 파나메라 4S 영상도 조만간 부탁해요. 감사합니다! : ),1
132,겉모양은 중국에 켄보600이랑 비슷 하네요 ㅎ,1
133,재미교포인데 2019년형 패스파인더 타다가 작년에 2022년형 패스파인더로 바꿨습니다.  2019년형도 정말 편하게 탔었습니다.  인테리어도 넓고 씨트도 편하고 여러면에서 실용적이었는데 굳이 흠을 잡자면 CVT 변속기였습니다. 그런데 현재 타고있는 2022년형 패쓰파인더의 9단자동변속기는 정말 부드럽고 조용하게 잘 나가요.,1
134,촬영장소가 어딘가요? 잘 봤습니다...^^,1
135,리뷰 기다렸습니다.,1
136,혹시 패밀리카는 안하세요???  오딧세이 VS 시에나  너무 유명한 대결인데 실제 신형을 본적이 없어서 너무 궁금합니다.,1
137,잘보고 갑니다 ㅎ,1
138,기돈이형 사랑해 잘볼게~,2
139,박기돈 편집장님 김송은 기자님 리뷰 잘봤습니다.근데 '과격송은님의' 패션은 언제쯤 매력적으로 변할까요?,1
140,모터리언 영상 기다렸습니다 ^^,1
141,김송은 기자님~ 오랜만에 리뷰 감사드립니다. 혹시 촬영하신 장소가 어딘가요?? 한번 가보고 싶네여 ㅎㅎ,2
142,송은기자님 진짜 롱다리 ㅎㅎ,3
143,인피니티 qx60의 마이너 버전인 모델인데 qx60은 그래도 호감가는 면이 있는데 이 차는 투박한 면이 강하네요. 미국에서도 대형 suv 중 가장 안팔리는 편이라 슬프다는,1
144,설명거장ㅋㅋㅋ 인정,1
145,화성에 있어야 하는^^ ㅎㅎㅎㅎ. 오지탐험을 하기엔 연비가 무서운,2
146,링컨 suv도 부탁합니다.,1
147,"나는 닛산은 GTR ,300Z빼곤 별로인것 같음..",1
148,송은기자님 ㅋ 리뷰 잘봤습니다~~,1
149,가족과 함께하는 패밀리 suv!가족과 나들이 가고 싶은데장소 좀 부탁드립니다 ~~~정말 아이들과 가보고 싶은데요.,2
150,멋집니당... 6기통 3.5찌찌,3
151,장소공개해주세요오~,2
152,돈벌어서 이차 사겟어요,2
153,오호~~드론 구매하셨구나,2
154,잘보고갑니다,1
155,혹시 시작 bgm 알 수 있을까요,1
156,촬영장소가 어디죠?,1
157,아쉽다 휘발유라서,1
158,닛산은 원숭이차가 아닙니다... 옛날에 르노에 팔렸습니다.,4
159,이장님과 조카 ^^,7
160,기자님 왤케 이쁨,1
161,여기 어딘가요,1
162,김송은 기자님 혀가 아주 약간? 짧으신것같네요 발음이 귀여우세요 ㅎㅎ,7
163,요즘 뜸 하다. 모터리언,25
164,실내가 10년전 현대차 같네 ..,2
165,첫 좋아요,1
166,1빠,1
167,첫댓,2
168,아나 환경 오염되게 뭐하는 짓입니까,1
169,머하는 짓이냐 일본서 한국제품 전혀 안팔리는대 이런 내용 우린 굿이 일반인 까지 나서서 광고까지 해야되나? 일본차 나서서 팔아 줄려고하니 참 어이없다 비교된다 !  이런말하면 국뽕이니 현기가 어떻고 일본차가 좋다니 시부리지!,5
170,"이쯤되면 그냥 다같이 줄자들고 팔다리 길이, 앉은키 측정하는 컨텐츠해서 서열정리 한번 해야할듯",273
171,웬지 다른 시승기보다 텐션 업이 되신건 역시나 슈퍼카이기 때문이겠지요? ㅋㅋㅋ플로시님 대한민국에 1대라는 차주의 자부심이 느껴지네요~,5
172,정말 차에 대한 애정과 지식이 느껴지네요,2
173,돈이 있어도 쉽게 못타는 차네요 ㄷㄷ 그저 드림카 입니다 ㅎㅎ영상 잘 봤습니다~,9
174,GTR 얘기하면서 일본의 망가까지 연결되는 터보님의 TMI 스킬은 넘사벽이다 ㅋ,4
175,다른 일본 슈퍼카 영상도 보고 싶네요. 제가 돈 많으면 꼭 사고 싶은 차인데.. 진짜 멋지고 부럽네요,4
176,언변맛집!!! 귀호강!!! 유튜브 이따금씩 보면서 늘 느끼지만 말씀을 조리있게 잘 전달하여 제가 시승하고 있는듯합니다.GTR은 시대를 아우르는 건담 느낌인거죠...우리머리 속에 거북선이 늘 존재하는것 같은? 그런 감성이 아닐까 싶네요. 잘 봤습니다.,2
177,진짜 전설의 차 GTR그것도 니스모...진짜 타보고싶네요,5
178,고질라... 정말 매력적인 차량 입니다.💪🙂흥미로운 리뷰 잘 봤습니다~~,3
179,"스카이라인 1세대 출시 당시 기술력으로는 곡선을 넣을 수 없었지만 R32까지 스카이라인은 직선 위주의 디자인이었죠. R33때 직선을 죽여 곡선을 넣었는데 여기서 디자인에 관해 욕이 엄청났습니다;; 이후 R34가 다시 직선 위주의 디자인으로 출시하면서 그 명성이 다시 부활했죠. 그렇기에 R35에서도 직선 위주의 디자인으로 나오게됐죠. 스카이라인에 있어서 직선은 그 자체만으로 스카이라인입니다. 스카이라인을 디자인으로 욕하는건 스카이라인을 무시하는거죠. 하지만...R35 출시 당시 R34와 달라서 욕이...;; 그래도 테일램프의 그 형상은 4세대부터 현재까지 계승했으며 또 후속모델 R36까지도 계승할 예정입니다. 이런 아이덴티티는 정말 중요하죠. 포르쉐에게 아이덴티티는 개구리눈, BMW의 아이덴티티는 돼지코 등 상징성이기에...근데 아우디의 아이덴티티는...LED?;; LED말고 떠오르는게 없네...색깔로도 아이덴티티가 될 수 있는데 페라리는 빨간색, 람보르기니는 노란색 이런식으로요 ㅎ현대는 메기...",4
180,즐거운 촬영이었습니다 ㅎㅎㅎ 니스모의 맛을 영상으로 100% 설명 못드린거 같아서 아쉽네요 ㅠㅠ,67
181,닛산 GT-R(NISMO)는 가성비로 끄는 슈퍼카이죠.... 👍👍👍👍 아쉬운건 국내에서 정식으로 출시를 하지 못하는게 좀 안타까울 뿐입니다.,3
182,바이크의 혼다 HRC와 함께 자동차에서는 니스모.. 진짜 전설..,1
183,아니 이게 국내에 있었어요?!?! 화이트가 간지라고 생각했는데 흑간지도 장난아니군요ㄷㄷ,5
184,미국 차덕들은 저런 차에 몇억을 더 부어 엔진 스왑에 가까운 무지막지한 개조를 한다는게 신기하죠 ㅎㅎ,4
185,다른 시승기도 좋지만 터보님께 가장 보기 좋다?재밌다 빠져든다라는 느낌이에요ㅎㅎ,2
186,영상제작자님~ 아주 재미있게 잘보고 갑니다판매하는것보다 일본차 오너로써소장하셨으면 해요~,3
187,폐활량이 대단하신것 같네요...,6
188,"페라리의 아나로그 계기판,특히 속도계바늘 움직임은 가장 리니어함.",2
189,GTR 후속 빨리 나왔으면 좋겠네요어떻게 나올지 너무 궁금한데설마 개발 안하고 있는건 아닌지...영상 잘 봤습니다~,3
190,영상 명언 12:53 나이가 조금 있는 사람들이라면 백퍼 공감되는 명언이네요.,3
191,예전에 탔던 르망 감성의 느낌이 좋아었던 기억이 가물 가물 나는 것 같은데 그런거겠지요^^ 차 리뷰인데 차는 안보고 터보님의 말하는 것만 집중해서 듣게 되네요.^^; 영상 잘 봤습니다.,1
192,터보님~ 평소 팬으로서 영상들 잘 보고 있습니다^^ 혹시 터보님 포드 대 페라리 란 영화 보셨나요? 그 영화에 대한 터보님의 감상이나 포드와 페라리란 회사에 대한 터보님의 지식등과 개인적 견해등을 영상으로 올려주시면 정말 재밌을것 같아요~~ ㅎㅎ,3
193,니스모보면 포르쉐가 생각나서뜬금 없지만 어제 공개된 gt3디자인이 진짜 이쁘더라고요ㅋㅋㅋㅋ,2
194,진짜 멋있다 니스모,3
195,캬 911을 성능으로 이긴차~  대단하네요,3
196,캬 진짜 리뷰하는거 보고 싶었는데 드디어ㅠㅠ,5
197,막판에 가야르도는 사골이라도 욕이라도 먹었는데 요녀석은 그 관심마저 없는 느낌..ㅎㅎ 07년도에 997과 경쟁한다고 처음 본 그 플랫폼이 아직도 현역으로 3장에 팔고있다니... 플로시 님 용자 인정합니다.,2
198,청소년기 드림카가 두 가지였는데 하나가 골프r 그리고 하나가 gt-r이였는데 그래서 그런지 이번 영상 너무 좋고 감사합니다. 현재 뚜벅이 취준생이구요...,2
199,"일본의 문화가 담긴 차가 있다는게 부럽네요. 우리도 우리만의 문화와 정서, 전통이 담긴 차가 나올 수 있을까요..",1
200,그래도 콜벳이나 911 처럼 저가라인 없는 슈퍼카중에 유일하게 살아남은 게 GTR.  바이퍼도 단종 nsx도 단종 r8도 단종이라고 하고 bmw 는 이시장에서 못 버티죠 그나마 amg gt가 상황이 낫고. 이 미친듯한 넷상의 인기가 그래도 GTR을 저 시장에서 살아남게 만드는 원동력이라고 생각합니다 7 DCT 에 마력 업해서 신형이 나올거란 카더라는 돌고 있습니다.,1
201,국내에서 한국인보다 외국인이 환장하는차ㄱㅋㅋ 정말 멋집니다,5
202,3억 3천ㄷㄷㄷㄷ911 터보s값이네요ㅋㅋㅋ진짜 매니아분들을 위한 차네요,6
203,세상 고상하고 나긋나긋하며 지적으로 동생들 맥이는데는 이 형만한 사람이 없음 ㅋㅋㅋㅋㅋㅋㅋㅋ 바나나우윸ㅋㅋㅋㅋ,4
204,스카이라인... 아시아의  진리죠.   바이크를  잘 만드는 나라가  차도  잘 만든다...  다른 건  다  까도..정말  두가지는  절대  못   까 겠네요.   정말 정말  부럽습니다.   영상 잘 봤습니다.,2
205,한솔형이 GT-R 몰고있으니까 웬지모르게 그냥 잘어울린다 ㅋㅋㅋㅋㅋ,2
206,와.....진짜 너무 멋쪄요....ㅎㅎ,3
207,이제 점점 자동차 회사들의 100프로 전기차생산이 이 늘어나서 저런 자동차가 앞으로 얼마나 나올지....,2
208,길에서 본다면 이차도 피해야겠군ㅋㅋ좋은 정보네요,7
209,3억주고 이차를 산다는게 대단한 용기다,1
210,국내 단 1대 ㄷㄷ 역시 니스모,1
211,형한테 꾸중 한시간만 들어보고 싶어요 . 잘살수 있을거 같아요 ㅋㅋ,1
212,호우~ Nismo!!! 🔥🔥🔥,2
213,뒤에 MX-5 미아타 리뷰도 해주시면 ㅠㅠ 북미에서는 많이 보이는데 한국에서는 정말 보기 힘든 차... ㅠㅠ,2
214,"옛날에  370z  300마력 맵핑 한 차로 gtr 똥꼬붙었다가 처참하게 참교육 당했던거 생각나네요. 보통 벨엔,a45,박스터 등 언급하셨던 모델들 타는 사람들이 딱 내차 빠르다고 착각하는 사람 많아요 ㅠ",2
215,지나가다가 gtr r 35 니스모를 보게되면 그날 로또를 한번 사봐도 될거같네요🙀,2
216,터보님 에스컬레이드 리뷰 영상만 기다리고 있습니다!!,3
217,gtr R34 각진 모델이 더 신형 같아보이는 현상 ㅋㅋ 아 타보고 싶네요 s2000 amuse  튜닝회사도 최고라고 하던대요,3
218,300대 붕뜨는 느낌에서 빵터짐ㅋㅋ 터보님은 300경험 없으신듯^^,1
219,잘보고 갑니다 엄청 비싼 차군요 ㄷㄷ,1
220,공도의 제왕 악마의 z 시리즈도 보고싶습니다..완간미드나이트 만화 보셧다면 알꺼에용,1
221,GT3RS 같은경우 본넷 나카덕트는 브레이크 냉각쪽으로 연결 되어있는걸로 알고있습니다 ㅎㅎ 엔진이 뒤에있으니 ㅋㅋㅋ gtr은 엔진냉각해주는게맞나요? 6:10초,1
222,"일본가서 GT R 니스모 본적 있는데, 오지드라구용ㄷㄷ",1
223,23분 긴 영상 행복..,4
224,아무리좋은차도중고차세차도관리 잘했야,1
225,니스모 정말 최고입니다👍,2
226,23:20 그래서 저는 34GTR 소장하고 있습니다 ㅎㅎ,9
227,대박이다 Nismo ..... 드림카였는데 ㅜ,3
228,엔진장인을 타쿠미라하니  이니셜D  두부집 아들내미가 떠오르네요ㅎㅎㅎ,2
229,와! 터보님은 사랑입니다,2
230,찬호 형님 출현하는 날이 오길....,2
231,"아니 근데 , 형님 앞뒤가 너무 다른거 아니요 ? ㅋㅋㅋㅋ 센터디스플레이는 너무 요즘 시대에 뒤쳐져있다 하면서 갑자기 사이드브레이크랑 아날로그 계기판은 또 아날로그라서 좋다카시고 ㅋㅋㅋㅋㅋ 내로...남불...읍읍",2
232,이영상의 핵심은 그누구도3억 몇천을주고 니스모사는사람은없다그돈이면 페라리. 포르쉐산다고그래서 큰용기가필요하다,1
233,매니아를 위한 차량이네요. 특별해서 더욱 재미있게 봤습니다,1
234,에스컬레이드 구형 신형 리뷰해주세요.. 유지비도 궁금합니다,1
235,밀리는시간엔 우면산터널을 타시는게 절반정도 빠릅니다 ㅠㅡㅠ,1
236,영상을 집중 하다 보면 털보형 얼굴이 살짝살짝 보여지네요 ^^영상 잘 보고 갑니다🙏,1
237,마력도  튜닝안하고  800이하로  조종이  된다고요  340키로이상도   나간다는  이야기인데,3
238,박찬호씨랑 수다떠는거 보고싶네요. 그때까지 구독할게요 ㅎㅎ,2
239,R34에 환장하는 1인,3
240,무패신화의 GTR,1
241,악 바나나우유ㅋㅋㅋ재경님과 한솔님을 동시에 타격!ㅋ,3
242,매니아 시군요. 지샥 gtr에 니스모 ap..,1
243,에스컬레이드 시승긴 왜 안올리시나요궁금터져요,2
244,멋있다....,1
245,감성 마력   플러스 100 이상 ㅋㅋㅋㅋ,1
246,배기음 들어보라고 하시고는 말을계속하셔서 배기음이 안들림ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ뭔가 이상한 매력이 있어요~~ㅋㅋㅋㅋ,2
247,r34도 시승기 들려주세요 제가 젤좋아하는 차예요,1
248,"유동성 버블로 부동산 주식 코인 벼락 부자들이 많이 생기니 슈퍼카, 부동산 수요도 같이 늘고 환경 아다리 맞게 컨텐츠 짜서 사업하니 수익도 챙겨가네 질투는 안나고 부럽다. 건강하시길.",1
249,3:16 터보형 얼굴 최초 공개군요 ㅎㅎ,50
250,영상 보면서 내내 드는 생각말 진짜 많다,2
251,터보님 찬호형 만남 주선 하고 싶다 누구 귀에서 피 먼저 나나 ㅋ 찬호형이 질듯 ㅎ 넝담입니다 잘 보고 있습니다 ㅎ,2
252,엔진이 가장 아쉬운 차,1
253,0:35 Nismo는 마력이 좀 틀리지 않나요?,1
254,"터보형은 언제부터 여성호르몬 과다분비로 말이 많아졌을까?1,중딩때부터2,고딩때부터3,태어났을때부터",78
255,드림카가 r35니스모로 바뀌었습니다 터보님 리뷰잘보았습니다,1
256,진짜 이쁘다...,1
257,얘도 r34마냥 gtr의 최종판인 z튠이 나오면 좋겠군요,1
258,"아.. 뭐가 좋아서 3억3천은 아니구. 이래저래 세금 때문에 차가조아선 아니구, 어프티 뮈시기때문에, 차가뭐가 존 좋아선 아니구. 그래서 비싼거구나..",1
259,와 궁금했는데 감사합니다,2
260,내 드림카ㅠㅠㅠㅠ,1
261,터보 님 블로그 부터 잘 보고 있습니다,1
262,A1 인터네셔널 이라는 곳에 가면 저런차들 구경이 가능한건가요?타볼수도있죠?시승같은건 신청해야되나요?,2
263,에스켈레이드 시승기는 언제 보여 주나요??,3
264,그... RX-7도 궁금하네요 ㅋㅋ,5
265,렉서스 빼고 디자인은 기괴하거나 절대 평범하진 않음일본차는 디자인 보단 기능보고 사는 차같음,1
266,터보님화이팅,2
267,크흐..... 소리 죽인다,5
268,12:41 GTR시계 모델이름이 뭔가요? 한정판 인가요?,2
269,편집하느라 고생하시겠네요 ㅋㅋ,1
270,역시 팔다리 맛집..,1
271,와 한국에 니스모가 있구나......,2
272,이상하게 이 말많은 형한테 빠져 버렸어...,45
273,터보님 궁금한게 있는데 자동차에서 팝콘소리가 나는 이유 기어변속시 어떨때 나는지? 등 요런것좀 영상으로 알려주실수있나요?,1
274,와 이차 ㄹㅇ 보기 힘든데 돈이 ㅈㄹ이였구나..,1
275,남산에 왔는데 오렌지커스텀을 안들리다니...,3
276,차아무것도모르는대 이차가격 보는대 넘사벽이내 ㅋㅋㅋㅋㅋㅋ,1
277,좋은영상 잘 보겠습니다,2
278,반영이 없다고는 할 수 없지어쨌든 일본애들은 평범한 애들이 아님 정밀부품 세계 강국이니 일제산은 최고수준이긴 함,2
279,3억3천;; 지티알이 아니라 건담을 산다고 생각하는게 편하겠네요,1
280,터보님 요즘 논란이 되고 있는 슈퍼카 렌트사업 사기꾼 빅보스맨에 대해 아시는정보있으시면 관련영상하나 찍어주시면 좋을것같아요 ㅜㅜ피해자분들도 너무 불쌍하고ㅜㅜ또한 터보님에 생각은 어떠신지 궁금하네요,2
281,터보형은 못참지,2
282,어떻게하면 이렇게 박식해지나요?,1
283,한솔님도 마이크 하나 채워주세요 ㅋㅋㅋ,7
284,성인 되면 사러 가겠습니다,1
285,gtr 그리고 스푸라는 전설이지,3
286,GT-R 탄 김에 그랜드세이코 가야지,1
287,rx7 존버합니다,2
288,"차가 너무 섹시하다,,",2
289,후드가 자동식이면 따로 또 모터가 들어가니간저 후드 여는법은 차 무게를 줄이기 위해 저런식으로 햇데요,1
290,터보님 국어쌤하면 될꺼같아요,2
291,일본의 단점은 너무 미세한거에만 집중해서 큰 그림을 못 그리는것 같음,7
292,ㅋㅋㅋㅋ 바나나우유 ㅋㅋㅋㅋㅋㅋㅋ,5
293,7분전은 못 참지.,4
294,3억ㄷㄷㄷ 포르쉐 사겠다,1
295,젠쿱 380기본에 터빈업  맵핑 한차는 따라가지 멀놋따라와 맘만먹으면 다따라가내차는 380 존나 무시하네 ㅋㅋ,1
296,니스모가  제로백이  아벤보다 더  빠른걸로 아는데,1
297,꼭 페라리 람보12기통 아니더 라도 마력이 6~7백 정도는 되야지 슈퍼카 소리 듣지않나??,1
298,귀아파 ㅠㅠ,1
299,힙합이네요,1
300,신형에스컬레이드는 언제쯤...,2
301,키가. 150. ?,1
302,호잉호잉호잉 에스컬레이드 보고싶어요잉요잉요잉,1
303,찌찌알 니스모 파시던데 다시타기로하신건가요!소장!,1
304,날개를 k5같은데 다니 의미가 없죠..,5
305,6분전은 못참지,2
306,말이 쉬질않네,3
