,comments,likes
166,마칸하고 비교는 할수 없는데 가격차이가 너무 나니까 지브이70 가성비갑이네요 실내 고급감은 지브이70도 나뿌지않으니,5
167,그포스트 썸네일과 제목은 과학이다...,93
168,ㅋㅋㅋㅋㅋㅋ 조선의마칸 미친건가...ㅋㅋㅋㅋㅋ 겁나 웃었네요,1
169,둘다 이쁘고 좋음 ㅠㅠㅠ,1
170,2.5 스마트스트림 엔진 2.5 터보도 결함에 포함되는가 아님?,5
171,그냥... 현대하고 포르쉐랑 비교한다는 것 자체가 말이 안되는 거 같은데...,1
172,마칸 베이스 타면서 포니 감성 느끼고 걍 타고다닙니다 마칸 아니라고 하니까...,1
173,마칸gts는 넘사...마칸 노멀 >>>> gv70...비교하지마세요 제발마칸 계속 의문의 패배 중......,2
174,타보기전에는 절대 알수가 없지무조건 마칸이 좋죠..만약에 제네시스에 마칸 동력전달 느낌이 느껴진다면무조건 제네시스 사죠 ㅋㅋ 훨싸고 as좋고 옵션좋으니까,7
175,아 자려고했는데 이시간에 업로드라니 이것만 보고자야지 ㅎ,1
176,마칸급 마출려면 가격이 동급일거임 수리비만 국내라서 좀 싸겠지,1
177,"인싸케이:""세금까지 반올림해서 8000이니 이돈이면 마칸산다""ㅋㅋㅋ앞뒤없이 현까는 과학",31
178,13:10 띵언; 제발 기본스탠다드하고 70풀옵하고 비교하지마세요ㅋㅋㅋㅋ 그렇게 비교하면서 마칸산다할꺼면 기본스탠다드 사던가,1
179,"마칸 페리전 기준이긴 하다만 돈값한다고 생각합니다 물론 순정내비, 인포 ㅂㅅ이긴 하지만 돈값은 충분히 한다고 생각합니다",1
180,형 요즘 재미들었나봐ㅎㅎㅎ 그 포스트 따라지마ㅋㅋㅋㅋㅋ,20
181,"비교할것을 비교해야죠!   엔진cc,토크값이 비슷하다고 비교할것 하셨야죠!  육상달리기선수와 일반아재선수랑 비교하는것 같네요!",1
182,마칸 gts면 넘사벽,1
183,전시차에 테일램프도 안들어오는 그런 차랑 비교하지 말자...,1
184,다들 부지런하네,1
185,요즘 모트포스트 제목 진짜 버라이어티하네 ㅋㅋㅋㅋ,2
186,제가요 얼마전부터 사기소송문제를 보기 사작햇는데요암만봐도 피해자는 아니신듯해요 노사장 나가고 모트라인 주식80프로의 대표가 됫고 뭐 서로ㅠ주장을 영상을 다 봣는데 윤대표님은 짤영상 또는 짤톡으로 대응하시는데그거 다 법원이서 박살난거인데 계속 그걸러 물타기는 아닌거 같구요 아무리 돌려봐도 법인통장 까면 진실이라면 윤대표님이 노사장을 확실히 걸수 잇을껀데 안까고 잇다는게 좀 ..... 저라면 떳떳하면 까고 집어 넣어버립니다 떳떳하지 못하면 못꺼갯지만요...제가ㅜ보기에 펙트는 법인통장으로ㅠ보여서요 ..ㅔ,4
187,"둘이 비교는 예능 ㅎㅎㅎ실제로 비교하는 사람은 둘다 못사는 사람마칸사려다 gv70사는 사람은 없고마칸사려던 사람이 딴차 산다면gv70은 고려조차 안하겠고,애초에 마칸 못사는사람이 gv70하고 고민하는척 하다가gv70사겟죠",3
188,가격 차이가 엄청 나잖아요. ㅋㅋ,14
189,가격도 마칸 못따라감 ㅋㅋㅋ,1
190,코리안메시가 진짜메시보다잘하는건 아닌거처럼 조선마칸도 비슷하죠 ㅋㅋ 그냥 이정도면 꽤 한다는거?,2
191,원래 우리나라 사람들이 합리화를 잘해ㅋㅋㅋㅋㅋ 국산차 타면서 어떤 수입차보다 이게 훨씬 좋다 국산의 뭐다ㅋㅋㅋㅋ 아이가 없어가지구,2
192,"""GV70 살 돈으로 마칸산다""라던 사람들을 위한 마칸GTS 리뷰. 이 영상을 본 그들의 충격적인 반응 ""사실 저 초딩이에요"" K-잼민이는 원래 국산차가 슈퍼카임 ㅋㅋㅋ",13
193,디자인이 조~~~~~오끔 비스무리 하다는거죠. ㅋㅋㅋ,2
194,"이급에선 그냥 x3m,x4m이 최고 아닙니까?",3
195,아니 그 포스트식 제목 계속봐도 개웃기네 ㅋㅋ 썸네일도 좀 따라해주세여,72
196,팩트: 그렇다고 현X가풀옵션으로 저급 suv 1억 초반에 만든다해도 절대 저정도로 만들수도없을뿐더러 그런차 만들어본적도없음,2
197,마칸 >>>>>>>>>>>>> gv70  (?)Gv70으로 가야 한다는 뜻이지? 성로형?,2
198,정작 gv70실구매층은 마칸이랑 비교할생각도없을텐데 포르쉐든 gv70이든 살일없는애들이 비교질하는느낌이랄까,1
199,마칸은 중고가 답이네욥,2
200,못참고 얼른 봐야겠다,3
