,comments,likes
134,우파~늘 화이팅!!항상 밝고 꾸밈없어 좋아요.응원할게요.멀리 샌프란에서..,1
135,이유없이 악플다는 싸이코패스들은 무시하고 채널 오래오래 운영 해주세요 화이팅 입니다,1
136,저도 예전에 스프린터 타봤는데 정숙성이ㄷㄷ하더군요,1
137,우파님 항상 감사드립니다 항상 최고였어요 ~혹시 미움받을 용기 책이 저에게도 큰 도움이 되었습니다,1
138,우파니므덕분에  꿈이 자동차 관련 업계로 바뀌었어요그만두지  마세용,1
139,우파형뿐만 아니라 모든 사람들이 마찬가지지만 나를 다 조아하는 사람은 없어..누구든간에 싫어하는 사람이있자나 그러니 힘내!! 우파를 싫어하는 사람들도 모두 끌어안을줄 아는 우파가 되어야지!!,1
140,기죽지 마시고 좀 쉬고 오세요~!!!!근데 꼭 돌아오셔야 합니다요!,1
141,오 잘생각하셨어요 다행이다ㅋㅋ제가 젤 좋아하는 유튜버입니다힘내시고 좋은일만  가득하실거예요,1
142,친구가 대표인데유튜브서 소개되니 기분이 좋네요ㅎ번창하길 기원합니다,3
143,벤츠 스프린터VIP 개인 오너입니다.항상 좋은리뷰 잘보고 있습니다~^^,1
144,우와. 간지난다. 이게바로 세계최고의 벤이지. 크으,1
145,항상 우파형님 영상을 기다리겠습니다,1
146,언제나 영상 잘챙겨보고 있습니다!!!!!,1
147,우파님  유투브 그만두실수도있다고말씀하셨는데 구독자로서 너무가슴아프네요...ㅜㅇㅜ 힘내셔요우파님!!!항상 응원합니다.,2
148,진짜 우파덕분에 차 공부 제대로 하누 ㅋㅎㅎㅎ,1
149,우파형님은 지금도 멋지십니다. 형님을 욕하는 사람들은 다 형님이 부러워서 샘내는 검니다. 그러니까 사경쓰지 마시고 유튜브 계속해 주세요,1
150,오늘은 무슨차를 가지고 오셨나 그런 재미로 봤어요! 힘내세요!,1
151,우파님을 항상 응원합니다.,1
152,형님 형을 싫어하는 사람한테 맞추지 말고 좋아해주는 사람한테 맞춰야 형이 이겨낼수 있어요 믿습니다 형!!!,1
153,우파형 응원합니다  힘드면쉬다와요,1
154,형 기죽지말어 응원할게!,1
155,위기는 곧 기회라는말을 참 좋아합니다 우파님에게도 좋은 기회가 되셨으면 좋겠습니다,1
156,우파님 화이팅!!,1
157,근래 안색이 많이 어두워지셨네요.양질의 컨텐츠 항상 잘 보고 있습니다. 늘 응원합니다.,1
158,승합차의 끝판왕..,2
159,좋아해주는 사람들만 보고 같이 갑시다  잘보고 있어요이런글 안쓰지만  응원합니다,1
160,우파님 블로그 초창기 시절부터 봐오던 구독자 입니다 어제 우파님 영상 보고 마음 고생 심하셨겠구나 싶어서 마음이 안좋더라구요 우파님 너무 속앓이 하지 마세요 내용에서 하신말씀처럼 모든 사람이 나를 좋아할순 없으니 그냥 받아들이시고 인정하고 내려 놓으면 마음이 편해집니다 싫어하는 사람은 내가 뭘 해도 싫어해요 그냥 무시하시면 됩니다 싫어하는 한사람보다 좋아하는 99명이 있다는걸 생각해주세요 힘내세요!! 노땅 구독자 올림,1
161,감사합니다^^  멋져요 ㅎ 싸나이이십니다 ^^홧팅이요~~~,2
162,파님 유튜브 끝냈으면 SVJ 그 튜닝 편 다 보여 주고 끝내세요 힐러 형 사랑합니다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
163,우파님 힘내세요,2
164,"우파님, 기죽지 마시고 방송계속해주세요  세상은  아군이나  내편이있으면 분명 적군 반대파가 있기 마련입니다  맨탈잘 잡으시고 방송해주세요.",1
165,우하!!! 항상응원할게요 힘내세요 화이팅!!!,1
166,진짜 접는줄알고 놀랐는데 다행이다,5
167,우파 믿고 보는 유튜브 스케일이 다르네요,1
168,힘내세요 우파님. ㅜㅜ,1
169,3:32 이게 광고가아니엿어;; 가면갈수록 퀄이 ㄷㄷㄷ,6
170,힘드시면 좀 쉬고 오셔도 나쁘지 않은 선택인거같네요    만약에 쉬더라도 기다리겠습니다,1
171,우파형 화이팅,1
172,우파님 정말 많이 힘드시죠..??  우파님때문에 저는 항상 용기가지면서 힘든하루를 버티면서 보내고있어요 ㅎㅎㅎㅎ 정말 고맙습니다 그리고 영상을 만들어서 업로드를 해주셔서 정말루 감사합니다 그냥 우파님이 태어나주신것만으로고 고맙고 사랑해요 그러니깐 힘내시고 힘들면 이여기해줘요 그러면 우리가 우파님을 햄내기 해드릴께요 아자아자 우파 티비~!!!!!!^^,1
173,"어제 영상을 보고나서 봐 그런가... 왜 괜히 기운없어 보이죠??ㅠ 저같은 막 시작한 재미도 없는 영상 올리는 사람에겐, 채널명처럼 푸른 하늘에 계신 분인데... 뽜이팅입니다!!!",5
174,우파의 모습이 어떻든~~~우파는 우파입니다~!!!그 모습을 다들 좋아하는것 아닐까요~응원합니다~!!!,1
175,안티 팬보다 응원하는 팬이 더 많다는 걸 잊지 마세요!!,31
176,우파 화이팅 !,2
177,우파 형님 말이 맞조 혼날거 있으면 혼나고 혼내줄거 있음 따끔하게 혼내주고   멋진 차른 타시는 만큼 멋진 인성 보여주시길 바람니다 우파 화이팅!,1
178,벤츠스프리터 멋있고 나중에 사야겠다 근데1~2억이에요 대박이다,1
179,맞아요 안티 1% 보다 팬 99%를 보는 우파님이 되시길 바래요 ... 어차피 그 안티 1%는 여기서 뿐 아니라 다른 무엇에도 부정적인 사람들이 태반입니다. 그들을 변화시킬 의무 ... 우파님에겐 없어요.화이팅 !!!,1
180,이 냥반아~!!! 우파님 보고 구독도 하고 알림도 하고 물건도 사고~!!! 계속 보고싶픔!!!,1
181,이쁘다고 하는차보다 이런차가 더 탐나네요. 한번 보기도 힘들거 같은데 잘보고갑니다.,1
182,오늘도재미있게보고갑니다,1
183,우파형 없으면 이런차 평생 구경도 못했을텐데 우파형덕에 방구석에서 눈호강중..,1
184,갖고싶은 또 하나의 차량,1
185,우파형!!! 사랑해!!!헤헤,2
186,좋아요 응원합니다 우파 화이팅,1
187,형항상힘내세요,1
188,화이팅!!,2
189,그래도 우리 눈에는 형은 완벽해,1
190,항상감사합니다,1
191,우파형 힘들다면 쉬고와도 되는데 돌아는 와야혀 우리맘 알쥐?,26
192,스프린터 출고한 분중 대표적인 분: A1 인터내셔널 김재경 대표님 ㅋㅋ,1
193,벤츠 디젤게이트도 다뤄주세요,1
194,형 요즘 더워서 힘들고 짜증날텐데 쉬엄쉬엄 해,2
195,15인승이면 1종보통으로 운전 가능하겠죠?저런 미니벤은 대형 면허가 있어야 몰수있다고하던데,1
196,화이팅~~~,1
197,트렁크문 아무생각없이 순서다르게 닫으면 벤츠마크 쾅...,18
198,그럴 수 있어요! 힘내소!!! ㅎㅎ,1
199,우파형 처음 뭐야 난 우파형이 드래곤볼 분장하고 에버랜드간 형이 젤루 좋아 ㅎㅎㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2
200,형 정도면 멋진 사람은 맞지 잘생긴게 아니고,1
201,와 엄청 멋져,1
202,여러분모두 행복하시고 부자되세요,2
203,에스모터스에서 엑스트라 롱바디 깡통 구하고 싶네요.엑스트라 롱바디 4x4 나오면 바로 사겟는데 ㅠㅠ 듀얼휠에 .....,2
204,멘탈 잡으시고  불편러들은 어디나 있습니다 그냥 무시하세요 모든 크리에이터들의 공통적  고민입니다  유투브에는 신고와 차단기능이 좀더 강화되어야 함,1
205,와. 이쁘고 갠찬네요,1
206,멋지다 차가,1
207,5:19 여기서 문열릴때 우리나라사람이면 느리다고 손으로문 열을것같은...,1
208,우파형사랑해,1
209,언젠가 내 셔틀버스도 스프린턴으로* 1:19 ~  2:55 익스트라롱바디 -> 엑스트라롱바디,45
210,내부 실화~^^  ㄷㄷ 하네요외아캠TV,1
211,자동차 유투버 중에 양아치 같거나 건달 출신처럼 보이는 사람들 많은데 이 형은 옆집 형 같아서 좋단말이지,1
212,내가 존경하는 유투버..,1
213,우파 멋짐  ㅋ 화이팅,1
214,짫게 말할게요   우파님힘내세요,1
215,파이팅하십셔 ㅋㅋㅋㅋㅋ,1
216,우리학원셔틀 저거였으면 좋겠다,1
217,멋진사람 맞음,1
218,우파푸른하늘Woopa TV 시즌2로 갑시다.,1
219,화이팅 입니당,1
220,유튜브는 계속하시고요!!!ㅎ,1
221,딱 11인승에 스프린터는 속도제한 110km 인가요?,1
222,힘내요!,1
223,화이팅,1
224,아르마니 티 ㅋㅋㅋㅋ부럽당 멋있네용,1
225,안티는 어떤 채널을 가던 있습니다날더운데 건강 조심하세요,1
226,스프린터는 가솔린 안나오나요?,2
227,드라큘라형님처럼 같이 으쌰으쌰합시다!!,1
228,화이팅입니다!!바로 가시죠~!ㅋ,1
229,스프린터는 손색 없이 완벽한데 제발 바퀴 휠 바꿔주면 좋겠음 이쁜데 휠이 다 망치는거 같음 (개인 취향 존중 해주세요),1
230,굿~~,2
231,"벤츠 스프린터, 미국에 나온것은 승차감 쓰레기인데, 한국에 출시되는것은 다르겠죠? 차체에 비해서 바퀴가 너무 작아서인가.",1
232,화이팅입니다,1
233,그보다 휠 실화인가요??,1
234,스프린터 다 이쁘긴 한데 바퀴가 넘... 10년전이랑 똑같은거같네그래도 벤츠답게 돈값은 하는구나ㅡ...,1
235,비서 짱!,1
236,썸넬 기아 레이 신형인줄 ㅋㅋ,2
237,,1
238,원래 멋있지 않았던가?,1
239,괜ㅊ찮아. 그리고 화이팅,2
240,정도의 차이일뿐 어딜가나 악플러 프로불편러들은 다 있죠~그런 저질 인간들을 논리와 상식으로이해하려고 하지 마세요~어차피 대화 자체가 불가능한 질떨어지는 인간들일 뿐입니다~악플러들은 꾸준히 정보 수집해서 선 넘는다 싶으면 고소하세요~방구석 여포들 특징은 고소미 먹으면태세전환하고 봐달라고 질질 짜죠~ 그런 넘들 너무 신경쓰지 마시고관심도 주지 마세요~ 자꾸 관심주면 더 그럽니다~,1
241,뻰츠는 다 좋은데 휠이 좀.....아무리 벤이여도... 큼 나만 그렇게 생각하나영,1
242,안티팬 1%이니까 괜찮습니다^^,19
243,엔딩에 갑자기 인간극장 나와서 깜놀,1
244,형님...아우디s8l 리뷰좀여...,2
245,1등 우하!!!! 항상 응원합니다 형님!!,6
246,현대 솔라티가 이거 따라했나보다 너무 비슷하네 ㅋㅋㅋㅋ,3
247,난 이분이 제일부러워,1
248,인트로 노래 뭔가요??ㅠ,1
249,3:20 2억짜리 차에 전구...,5
250,해명하세요 멋있는거 해명해,2
251,11:50뒤유리창에비치는분???:흠 파괴왕이라는별명이있는데 이차도파괴하면어떻하지,1
252,처음에 르노  버스인줄,1
253,7:57 비서가 너무이쁜거아니야?,5
254,실외에서 찍어서 차량 내부가 잘 안보임 조명좀 쓰세요,1
255,바퀴가 세발자전거 수준이네 ㅋㅋ,1
256,그래서 우마님이 스팸 스틸해 간건 눈치 채셧나요? ㅋ,1
257,구독!,1
258,우파형은 혼 좀 나자 구독과 좋아요로 혼좀나야겠어,1
259,저는형좋아해요,1
260,ㅂㅅ들 신경쓰지마세요..^^♡,1
261,강변북로 이촌역쪽 스프린터 맨날 서 있던데 뭐에요?,1
262,0:22 노래 아시는분,1
263,비버 닮았어요 욱파,1
264,당신 어디서 봤는데..어디였더라...아!  서울역 쉼터 배식소  주차장에서 몇년뒤 보게 될것같은데 ️‍️,1
265,,3
266,아파트지하  진입되나요?,1
267,오~예쓰~!,1
268,기아 프레지오 추천,1
269,영상 잘 봤어요 걱정 했습니다 그나저나 문파크 대신 여비서(?) 와 같이 촬영을 하나요??여자 조심 하세요 좌익 이라면 더더욱 말이죠,2
270,만만이차,1
271,캠핑용이다,1
272,머찌다!,1
273,바퀴가이상하다,1
274,우파삼촌없으면 못삼니다,1
275,음 비서누님이 이쁘시네요,1
276,뻥 사랑해 뻥,1
277,수박 겉 핥기~재료가 떨어졌나? ㅠ,1
278,그만둔다더니 관종 개구라였네ㅜ,2
279,67빠,1
280,1,2
281,하윙,1
282,님 화이탕입니다,1
283,ㅎ,1
284,오,1
285,우파님.  옷좀 사 입으세요. 너무 겹치는옷이 많으심... 패션에도 쫌 신경 쓰셨으면...,2
286,1,1
287,다른 매체에서 잘 다루지 않는 이런 차종들까지 상세하고 정성스러운 리뷰를 볼 수 있어서 참 좋네요.,6
288,지금은 취준생이지만 이런거 사서 꼭 부모님 모시고 다니고 싶네요...!,4
289,호주에서 17년 7월식 스트린터를 작업차로 타고있습니다. 타이어를 싣고 배달하는 기사인데요 새차받아서 7개월동안 4만킬로 탔어요. 객관적으로 장점은 주행안정성이 아주좋아요. 급격한 코너링과 급제동도 승용차 이상으로 잘잡아주고요. 짐가득 적재하고도 가속력이 꾸준합니다. 하루에 350km정도 운행하는데 장거리 갈때 고속도로에서 횡풍이 불어도 덜휘청거리고 7단 오토라서 연비나 가속에도 유리합니다. 트립컴퓨터에 4만킬로 누적연비가 10km/L 찍히네요.. 스프린터 사고차량을 봐도 심한사고도 A필러 앞에서 충격이 끝나고요..실내소음또한 승용차 이상으로 조용합니다. 피아트. 도요타. 르노. 현대 밴차량보다 월등히 조용해요.오디오 블루투스등 편의장비 잘갖추고 있어요.단점은 뒷부분이 가벼워 비오는날 코너링할때 오버스티어링현상 많이 일어나구요..변속이 부드러운 대신에 킥다운할때나 킥다운후 다시 변속하는 시점이 한박자 느려요.에어콘 내기 모드 해놓으면 외기로 무조건 10분마다 바뀌구요..무심코 트럭따라가다 매연냄새 솔솔나요..부품값 비싸구요... 연료통이 약 75리터라 조금 부족한감이 있어요.스타렉스랑 도요타 하이에이스보다는 훨씬 편해요 운전하기에는..,5
290,렉스턴보다 승차감이 좋다........김기태PD님 쌓인게 많으셨.......ㅠ,1
291,좋은리뷰 잘보고 갑니다. 구독 누를게요 ㅎ,1
292,진심 쏠라티는 톨보이 스타일의 스타렉스밖에 안 보이겠다....벤츠는 뭘 해도 벤츠네.....S63 AMG랑 악트로스랑 짝짝꿍해서 나왔다던 광고보고 진심 뿜었는데 역시....Benzzzz,2
293,갓토뷰 5만명 축하~,1
294,9:00 김선웅 기자님이 군 운전병 경력이 있으신가 보네요 ㅎㅎ,2
295,솔라티 살 돈이면 이 차 사겠네!!돈 있으면 이런 차 타고 싶네요^^,2
296,솔라티보다 역시 스프린터가 더  좋아보이네요  역시 ..원조라서 .그런가,3
