,comments,likes
0,결코 짧지 않은 리뷰임에도 중간에 스킵없이 계속 보게 되는건 모카만의 매력인거 같습니다.긴 영상 만드시느라 수고 많으셨네요.끝까지 잘 봤습니다~,2
1,Bmw는 위기때마다 한번씩 크게 뛰어넘는 회사라 i4 이후에 나올 차들에 기대가 큽니다 개인적으로는 이번 i4 그릴로 한번의 과도기 후 물오른 디자인으로 다시 재도약 하지 않을까 싶습니다,11
2,와... 개인적으로 BMW를 그렇게 좋게 보지 않던 저인데.. 이 동영상보고 급 호감으로 바뀌었네요~~ 시간이 어떻게 지나가는지도 모를정도로 유려하고 자세한 설명과 열정적인 리뷰!! 정말 감명깊게 잘 보았습니다.  한용님 정말 멋지세요~~^^,1
3,한용이형님! 진짜 너무 친절하게 알기 쉽게 예와 요약해서 설명해줘서 BMW3 시리즈를 잘 이해하게 됐습니다. ㅜㅜ 그동안 비엠이 멀 뜻하나 이런거 궁금 했었는데 정말 만족스럽습니다! 앞으로도 구독 열심히 할게요! 모카! 화이팅!,2
4,제가본 bmw 3 시리즈 리뷰 및 영상중 가장 유익하고 가장 재밌게 정확한 정보를 주는 영상이네요X나 소나 아무 지식없이 하는 타 유투버에 비하면 정보주는 영상의 정석인것같습니다.김한용 선생님을 볼때마다 자동차 리뷰계 윤상 선생님 같은 생각이 드네요 항상 힘내시고 응원합니다 화이팅,52
5,"너무 좋은 영상이네요 전 f15, e46운행중인데 e46이 더 우리가 알던 bmw같은 이유가 이 영상으로 설명이 되네요 더싸구 더 불편한 e46에 애정이 간 이유가 제가 아재여서 그런거였나 봅니다 ㅎㅎ 요즘 g바디는 벤츠랑 크게 차이를 못느껴서 왜그러나 했더니 세일링 포인트가 달라진거였군요 ^^",3
6,"e90 320i 차량 9년간 타면서 망가진 것 순서대로 생각해보면 3년은 좋았습니다. 그 이후로1.밧데리 방전2.점화코일 고장3.서스팬스 모든 부품 다 고장4.스티어링휠 고장드디어 시작5.엔진 누유 시작 - 센터 돌면서 반년 정도는 입고.- 다시 누유- 엔진 교체(비용 어마어머)6.시트 열선 오류7.에어백 오류8.센터페시아에 잡소리어마어마 했지요.이후, 절대 비엠 안산다 결정했고, 재규어  XF 구매현재까지 5년째 타고 주행거리 67000키로.문제점 : 파킹센서오류, 차도어락 오류, 직진 주행시 센터로 주행 불가 - 아무리 센터 들어가도 못잡네요.올해 차 바꾸고 싶은데 이번 차는 무조건 벤츠입니다.",1
7,여러 유투버 bmw 정보 라뷰들중 김한용님의 깊은 지식과 찬찬한 설명에 살짝 유모어도 곁들여서 지루하지않아요~!차에 1도 모르는 저같은 드라이버도재밌게보고있어요,1
8,"전 지금도 가끔 이구공을 타면서 매번 감동을 느낍니다 ㅎㅎ부드러운 코너링, 고속안정감, 적당한 배기 사운드랑 가속 ㅎㅎ",3
9,"잘 보고 있습니다.  제가 90, 2000년대 초반에 E36, E46 소유한 적이 있었는데... E90조차도 이제는 클래식의 반열^^이네요.  실내 카본 랩핑 하신건가요?   요즘은 우드 그레인보다 카본 내장이 더 보기 좋은거 같습니다.",2
10,포르쉐도 몇몇차종에는 여전히 맥퍼슨 스트럿을 적용하는것으로 알고 있습니다. 사용이유는 더블 위시본 보다 날카로운 핸들링이 가능하기 때문이라고 설명하고요,2
11,"정말 재미있게봤습니다. 한시간 금방 사라졌네요. 영상의 컨셉, 편집미, 콘텐츠 세박자. 정말 풍미로운 영상을 본거 같아요! 모카의 김한용씨의 정말 깊은 지식이 영상을 더욱 살리십니다.",6
12,"기승전결이 탄탄한 영상, 40분넘게 몰입해서 봤습니다. 가장 빠른 선구의 기회는 선두에게 주어진다는 말씀이 인상깊습니다.",1
13,하 330i 다시 보니 더 좋네..330i 웬만한 영상 다 봤는데. 다른데선 부족했던 디테일한 기능까지 설명해줘서 좋았습니다.,13
14,밧데리 가출 후 abs및 미션 경고등이 뜨는 경우 보통 dme리셋으로 인해 차가 핸들의 락 투 락을 인식 못했을 경우 입니다 이럴때는 핸들은 양쪽으로 끝까지 한번씩 돌려주면 경고등 소거 됨니다,3
15,3 시리즈는 최고야 가격 모 다 떠나 최고야 최고.... 그냥 난 bmw 3 이 끝판왕이라 생각함 첫차로도 좋고 꾸준해 세월이 지나고 다시 끌고싶은차라 생각들듯,7
16,저는 e90과 같은차체를 사용한 x1타고있습니다. 나름 재밌게 타고있습니다.이제 바꿔야되는데 첫차였기에 팔고싶지않고 중고시세보다 더비싼돈들여서 엔진까지 바꿨습니다ㅋㅋ. 애증의 bmw. 영상보니 맘이 움직이네요,2
17,bmw 바이크 정말 하나같이 엄청납니다 ^^안전장치도 IMU 기반 abs dtc등등 좋더라고요. 궁극의 레이싱 머신을 느껴보고싶다면 bmw의 슈퍼스포츠는 탁월한 선택입니다,2
18,2008년 320i... 정말 부러운 차였죠.처자식이 있는 친구놈이 세컨카로 구입하는거 보면서 같이 보너스로 따라온 골프백까지 부럽던 기억이 납니다.그러다 저도 몇년이 지나 528 오너가 되었지만 (가족을 위한 뒷자리를 포기하지 못했네요.)자기 자신만을 위해 혼자  3시리즈를 몰고 다니는 오너들이 지금도 부럽습니다. 340i는 얼마나 재미있으려나...,2
19,3시리즈를 이렇게 디테일하고 고급지게 리뷰할수 있군요... g30 5시리즈는 본넷 앞휀더 문짝 4개 트렁크도 알루미늄인데 3시리즈는 본넷하고 앞휀다만 알루미늄인가보네요... 후방안개등을 버튼을 보여주면서 위에버튼이 전방 안개등이고 아래 버튼이 후방 안개등이라고 버튼을 설명 해주시면 이걸 보신분은 안누르실거 같아요... 저 버튼 두개를 왜 굳이 누르고 차를 타는지...,2
20,이분진짜역사부터 설명해주는거 넘 좋다 구독 박고갑니다 ㅎㅎ 굉장히 유식해보이시네요!!,1
21,bmw 가 직접 홍보 영상을 만들었어도 이렇게 잘만들지는 못했을겁니다이영상 한편으로 bmw 의 한쪽면은 완전히 이해한것같은 기분입니다해박한 지식 너무 좋습니다저물고 있는 분야는 선두에 서있는 사람이 가장 먼저 알고있다는 부분에서 살짝 소름 돋았습니다,5
22,25:18 이 차 만든 사람이 똑똑해서29:52 이 차도 똑똑하다.계기판에 출력과 토크 표시되는게 넘 좋네,1
