,comments,likes
26,0:37 차별이 너무 심하네. 헬조선이라고 구형차를 짬처리하네.0:45 감독님 표현 굿!2:07 다른 사람들은 다 알고 있는데 아우디에서 그걸 막는다고 막아질거 같다면 아우디는 반성하길!! 막고 싶다면.. 한국을 공룡시대로 돌린다면 막을수 있음 = 결국 막을수 없다.2:15 한국인이 베타테스터 잘해준다고 이러면 안되지~ 아우디는 신차를 가져와라!2:27 일부 호갱인 소비자도 있습니다. 그런 소비자를 노리는 아우디라면.... 인정.2:32 똑똑한 소비자 = 어 신차 나왔다며? 한국에는 언제출시해? 뭐? 한국에는 구형이라고? 안사. 야야 벤비중에서 골라. 아는 버려. 아는 나가있어!2:54 이랬던 아우디 지금 어디갔나요? 3:15 이렇게 뒤통수를?4:52 본사에서 이렇게 신경 안써주면.... 안 팔립니다! 5:05 이제 촬영도 못하네 ㅠㅠ 진택이형 화이팅!! 마음껏 촬영할 수 있는 장소를 제공해주고 싶지만 그런 장소가 없네요 ㅠㅠ 열심히 돈벌게요!!5:24 ㅠㅠ5:31 여기는 어디에요?6:45 가격을 엄청 할인해서 아반떼나 소나타 살돈에 판매하면 가능성 있어요. 아우디 화이팅!7:00 좀 뚫어주지...7:53 라인에 삼각이...?8:27 와~ 멋있다.8:29 헐... 제네시스...8:55 ㅎㅎㅎ 왠만하면 짜르지 마세요. 진택이형이 힘들게 촬영한게 다 날라가면 얼마나 힘들겠어요ㅠㅠ10:00 옵션이 없어도 너무 없네 ㅠㅠ12:20 패밀리룩? 아니면 원가절감?12:50 샌드위치 ... 13:40 2020년에 2013년 부품이라니............13:59 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ19:25 다음부터 아우디에서 차 안빌려주는거 아니에요?ㅠㅠ19:40 아우디코리아 홍보팀 : 야야 안되겠어 장진택 재 아웃. 다른 유튜버 섭외해. 장점을 얘기해야지 단점만 얘기해. 안돼 안돼.,3
27,프리미엄 1000km도 안탄 차량이 중고시장에서 2800 2900 3000에 엄청 많네요.,1
28,"차량 제원에는 서스펜션 이 전륜 맥퍼슨, 후륜 멀티링크로 되어있는데..토셤빔이라 하시는것 같은데 맞는내용 인가요?",1
29,옛날에는 디젤 게이트 때문에 허가가 진짜 안나서 그랬다고 라도 이해라도 해주지요즘 같은 시대에서도 저렇게 해버리면 에휴;;,1
30,잘시간에영상올리지마세요 아또잠때놓치네 이 형 참...♡,2
31,양주는 17마넌 골드블루ㅋㅋㅋㅋㅋ마지막 변화구보소,1
32,150마력 디젤 ㅠ 저거 10여년전에도 있던 엔진인데. 연비는 좋겠네 ;; 소헝차는 옵션 부족한건 맞지만 프리미엄브랜드라면 뼉다구는 제대로 만들어아지ㅠ,3
33,프로모션 감안해도 누가 4200을 주고 사겠습니까? bmw benz에 살것이 널렸고 국산으로는 하이브리드 들어간 연비좋은 가솔린 소렌토를 살 수 있는데...,2
34,실내보니깐 실외가 그나마 나은거였구나,1
35,0:42 이걸 살리네 ㅋㅋㅋㅋㅋㅋ,1
36,호구도 안사는 놀라운 상품성!?,23
37,와 4200에 소형 디젤 2륜...,2
38,어깨선이 참 고우십니다 형님~♥,9
39,저금액에 저 옵션에 저 연식...놀라다 놀라워;;,3
40,앞문짝에는 웨더스트립 (고무실링이라고 하나요?)이 없고 (10:08)뒷문짝에는 웨더스트립이 있네요. (11:08)원래 이렇게도 만드나요?  이유가 궁금해지네요.,5
41,아우디에겐 한국이 폭탄제거반인가..,1
42,유럽갔을 때 좀 돌아다니던 거 같던데 거기선 스틸휠에 커버씌운거같은 깡통같은 것만 봤었거든요 거기선 걍 보급형같고 그냥 그저그런 소형suv같았는데 여기서 해설보니까 괜히 더 이뻐보이네요ㅋㅋㅋ,1
43,"폭바,아우디는 한국에 재고떨이 하러오는거같은....",1
44,실내 크기는 렉서스 UX250이나 현대 코나 정도로 보이네요. 여성들 첫 차로 괜찮을거 같아요. 미니도 많이 팔리는 나라인데요 뭘.,1
45,150마력에 코나보다 못한차가 가격은 따블이네,3
46,형 ......콜로 미드나잇  질문에 왜 답 안해주노......!!!운데이...형 미워...,1
47,ㅇㅏ우디  q2 사려고 하다가 ㅋㅋㅋ 구독 하고 갑니다 ㅋㅋ,1
48,아우디코리아 예전 분들이 일을 잘하셨나보네요. 업계에서 일 잘하는분들이 한쪽에 몰려있을 시기가 있죠.그런데 지금은..능력이 없으면 열심히 하더라도 결과가 안좋을수있어요. 이걸 비난하지는 않았으면 해요.,1
49,Q2살바에 국산 소형이 낫겠구나 진짜,1
50,요즘 해외차들보면 디자인연구와 업그레이드를 하려는 의지가 없다는 느낌이 나만드는걸까,1
51,디젤 가져오니까 인증이 늦지.가솔린을 가져오면 되지 않을까 싶네요,3
52,아우디 불매운동 해도 이상할게 없는 상황이네,13
53,디젤게이트 후 한국에 삐져있는 아우D!(지들이 잘못해놓고)비엠은  불나고 판매율 올리려고 노력하는 것 같던데...,3
54,A3 사서 차고만 올려도 Q2 가 될수 있겠다 ㅋㅋㅋㅋㅋ,11
55,아우디는 진짜 독3사에 끼워주기엔 너무 양아치 스럽다 ㅋㅋㅋ 토션빔 쓰레기가 4200이래 ㅋㅋㅋ 인테리어 편의사항 실화인가 ㅋㅋㅋㅋㅋ,56
56,이런 차 있는지도 몰랐습니다,1
57,한국 출시하자마자 유럽 본토에서 페이스리프트가 공개된 자동차가 있다??????,17
58,시원한영상 감사합니다^^ 근데... 다음부터 아우디에서 차 안줄거 같아요 ㅎㅎ,1
59,"그냥 2500정도 하면 살까말까 할 가성비라, 제외.리뷰 잘 보았습니다.어떻게 이런 차를 4천에 팔 생각을 하냐?아우디코리아 미쳤나?",1
60,"혹시나 아우디코리아 관계자님 보시면 장기자님 한테 너무섭섭해하시지말아요... 사실 저걸 저가격에 팔려고 내논 아우디코리아가 너무했어요 시승차는 계속지원하실거죠? 아 그리고 A6급에 18인치 휠 디자인이랑 대시보드 우레탄, 시트품질은 너무한거 아닌가요?",18
61,4천짜리 자동차에...전동의자도 아니넹...,2
62,독3사.....비엠말고는 별로다.결함 제외하면 비엠 다음 제네시스가 좋은듯,2
63,전혀 팔리지 않을 상품성이네요. 4천 넘는데 멀티링크 콰트로도 안 넣어주고 실내 디자인도 싼띠나고 도대체 상품기획 누가 했는지...어차피 출시 늦었으니 페이스리프트 가솔린 모델 출시하는게 더 나을듯.,1
64,아무리 고급차라도.. 비싼 돈 주고 옵션도 안좋고 작은 차를 사는 건 이해가..,3
65,진택이형 21년 투아렉 v6 들어오면 리뷰 해주세요,1
66,살기 좋은 양주이죠,1
67,차라리 오펠이 한국에 들어왔으면 좋겠단 생각이 드네요.,2
68,담당자도 이럴수도 있지가 아니라...본사 욕하고 있을듯 ㅋㅋㅋ,1
69,4:58 아우디 코리아에서 코엑스 직원으로 위장하여 급파,61
70,좋아하던 브랜드였은데요즘은 좀 실망스럽다,38
71,진짜 아우디 코리아가 다 조져놔서 ... ㅠㅠ 답답합니다..시장흐름을 우째 그리.....,8
72,진택형님 알림뜨자마자 보러왔어요~,1
73,인증 핑계가 얼마나 어이없는지 다른 외제차들은 잘맞춰 들어오는것만봐도 그냥 헛소리임,32
74,아우디코리아도 들여오기 싫은데..아우디AG의 갑질입니다...😅,1
75,와 1등할뻔 했다!!! 연휴 전 영상 감사합니다 띠리릭 띠리릭,11
76,아우디 폭스바겐이 우리나라에서 잘 안팔리는 브랜드도 아닌데다 인증문제 어쩌고 하기엔 다른 브랜드들은 뭐 뒷돈주고 새치기해서 인증났나? 아니면 아우디는 이미 밉보인적이 있으니 일부러 인증을 늦게 해주나? 그런것도 아닐거잖아요,1
77,형님 q5한번 해주십쇼 ㅠㅠq2 q3 q7 q8 다있는데 5만 없소이다 ㅠㅠ,4
78,ㅋㅋㅋㅋ반값할인하면 딱 될 차네,7
79,같은 날 해외에서는 페이스리프트 모델 출시..★4200만원+구형(출시하자마자)+디젤+토션빔+옵션조까★벤츠가 BMW가 이래 팔아도 욕 쳐먹고 넉다운각인데아우디 대체 무슨 생각으로.. 상식적으로 이게 팔리겠습니까 상품담당자님 ㅠ,26
80,솔직히 2천 할인해도 심각히 고민할듯,1
81,뒷서스펜션 토션빔 아닌걸로 아는데....이것 확인 필요한듯,1
82,이차는 한30프로 이상 할인해줘도 고민할듯,2
83,저걸 수입해서 팔고있네 대단하다,1
84,구형 깡통코나에 2.0디젤 넣고 4242만원에 팔기,1
85,저게 4천? 게다가 디젤.. 2천만원대 제타 파는 폭스바겐이랑 너무 비교되네요,1
86,충격의 토션빔,2
87,와우 오디오는 어떤가요? 즐감하겠습니다,1
88,아~ 우디마감이..ㅠㅠ,2
89,실내가  모닝보다 구린디..,19
90,10:19 급발진,12
91,후..아우디야 왜그랬니...ㅠㅜ,4
92,형 프리즌 브레이크 룩 잘어울려.,4
93,선심쓰듯이 1500은 빼줄려고 그러나 ㅋㅋㅋ,1
94,그만큼 아우디코리아는 한국소비자를 우숩게 아는겁니다,1
95,수고하셨습니다,1
96,2:26 국토부에서 인증을 안해주니 그렇겠죠 아우디는 특히 차별함 요새 엄청 찍혀서,2
97,심지어 운전자석 전동 아닌듯.. 아우디코리아는 중고차 회사였나요,1
98,저런걸 4200에 팔면 살사람이 있을거라고 생각하는지 원...생각이 없구만,2
99,e클 5시리즈 세계 탑급 시장중에 하난데 구형모델을... ㅋㅋㅋ,2
100,저거 사륜구동 있는걸로아는데 사륜모델을 우리나라에 안나왔네... 아우디하면 사륜인데..,1
101,와.. 저거사느니 티구안사겠다...,1
102,쏘렌토 싼타페에 옵션 어지간한거 넣은 가격인데 아우디라는거 빼고 쏘렌토 싼타페에 비해 뭐가 메리트가 있을가..?,1
103,과후배 안드레 밖에 기억 안 납니다만ㅋㅋㅋㅋ,1
104,디젤이 짱임,1
105,구형 신형의 문제가 아닙니다. 이차는.,1
106,와 이건 한명만 걸려라 이거네요,1
107,시간 좀 지나서 폭풍할인 필이네여,1
108,앞모습이 꼭 중국차같네요...ㅋㅋㅋ,4
109,"아우디 코리아 지금 장난하시나...이건 뭐, 그냥 재고 떨이 하자는 것 아닙니까? 비머는 여기서 월드 프리미어를 하는 상황에?!",1
110,4200만원 전륜 소형 디젤 토션빔 구형모델..,1
111,미쳤네..저 따위 차를 누가사,2
112,베뉴가 훨씬 좋음,1
113,진짜 비엠 엔트리 벤츠엔트리는 어째산다만 아우디 엔트리는 진짜 재고떨이,4
114,토션빔 맞아요? 검색해봐도 멀티링크라고 나오는데요,3
115,사실상 이 차는 돈은 좀 있는데 차에 대해서는 잘 모르고 이쁜거! 수입차 타고싶어! 하는 여자분들에겐 팔릴듯,2
116,이래도 살사람은 산다~~ㅋㅋㅋㅋ,2
117,얘넨 휠잘넣어주면 창렬모델인거 같음...,1
118,인강 강사 같네요,2
119,500~1000은 할인해야 팔리겠는데....?,1
120,지금 아우디 개트롤인듯,1
121,일산에 차보러갔다가 개깜놀.....,1
122,또 프로모션 한 천만원해주고 팔겠죠뭐!,3
123,4200만원짜리 소형 토션빔 SUV ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,49
124,진택이형 싼타크루즈 봤구나!,1
125,지금 14% 할인하는데 22%할인하면 많이 팔릴것 같음,1
126,안사주면 됨. 그렇게 해야...아..역시 이렇게 하면 폭망이구나 하고 이런 짓을 못하겠죠.,1
127,트레이블레이져 가 보고싶어짐,2
128,저라면 셀토스 살 것 같아요ㅋㅋㅋ,42
129,아우디 요새 하는 짓 보면 사는게 미친짓임...,1
130,트레일블레이저 오너로써 트블 두대를 구매할래요 ㅋㅋ  rs한대 프리미어 한대,2
131,앙...   xm3가 나을 듯..   통풍시트도 있어~,2
132,이런차는 절대 사주지 말아야지;;;,1
133,토션빔. 전륜. 구형. 소형디젤 ㅋㅋㅋㅋㅋㅋ최악의 조합,3
134,저걸 4천에 판다고?,2
135,한 2천 깎아서 팔면 팔릴까? 말까?,3
136,영상 보기전부터 댓글 답니다. 아우디 요즘 전체적으로 ㅆㄹㄱ입니다. 다른 차 타시길 다른분들한테 바랍니다... 좋으면 할수 없지만... 품질 결함등등... 옛날 아우디 아닙니다~~ 돈아까운 브랜드,1
137,과연 사는사람 있을까...,1
138,스토닉 같네ㅋ 역시 독일차는 벤츠ㅋ,2
139,음.. 제가 구입한다면 조금 더주고 미니 컨츄리맨 사겠어요..,1
140,군대가기전에 출시된차를 전역하고 출시하는,1
141,아우디본사는 우리나라에서 장사하기 싫다는 걸로 밖에..,3
142,♥,2
143,아우디 울고가겠어요...,1
144,조금만 기다리세요 아우디코리아에서 연말행사로1000만원 할인을 준비하고 있다는 '카더라'통신이 있습니다애초부터 1000만원 할인을 준비했다고 합니다양심이 있으면 저차를 저가격에 팔겠습니까?  아우디가 그렇게 파렴치한 회사가 아닙니다^^,2
145,다른걸 떠나서 아우디치고 너무 안 이쁘네요;;,1
146,이야 저거 제 돈주고 사는 사람은 없겠지만 일단 사면 호구 인증이네 너무한다,2
147,아우디는 잘안팔리니.. 남는거 재고떨이..옵션 디자인 퇴보..비엠 봐라.. 잘팔리니 신형 우선 공개  옵션좋고 더싸게 내놓는거.ㅡ,71
148,가격대비 디자인 빼곤 너무 허접하네요ㅡㅡ,1
149,구형투싼보다 더 구린거 같은데..,2
150,할인 1500하면  마누라 사줄듯 ㅋㅋ,1
151,부분변경때 구 모델 출시?신상?가격이라도 대폭 할인하던가!,1
152,이차는 솔직히... 쫌...,10
153,아우디 미쳤네ㅋㅋ 토션빔? ㅋㅋ 에라이,1
154,휠베이스는 코나지만  전체 외형사이즈는  스토닉,3
155,"디젤, 토션빔은... PSA그룹",1
156,아우디가 어쩌다가 안타깝네요,1
157,이걸 사느니 gv70베타테스터함,1
158,"눈 가리고 아웅, 아웅디..",2
159,푸조 승!,1
160,와 옥정가셨네요  울집 나왔네요,1
161,어익후 양주 옥정신도시에 오셨나 보군요..살고 있습니다.,1
162,사면 호구인증..ㅋㅋㅋ,13
163,아우디 계의 올뉴크루즈,1
164,990만원할인해서 3250 판매 땅땅,1
165,요즘 아우디  보면 없어보임한국  코나보다 없어보인다.,1
166,아우디코리아 뿐만아니라 벤츠코리아도 똑같습니다 한국차는 옵션은좋은데 품질이 지랄이고 독3사는 품질은좋은데 옵션이 개그지같고 그나마 따진다면 bmw 독3사중에 만족,1
167,가격이라도 싸게내놓던가ㅋㅋㅋㅋ,1
168,"이거 계약했는데, 이런 거 아무도 얘기 안 해줬는데... 정말 맞는 얘기 맛씁니까?",8
169,저래도 사주는게 문제,1
170,토션빔에서 이미...,2
171,악성재고 떨이하는 느낌적인 느낌이 강력하게 느껴진다ㅠㅠ 안타깝다..,4
172,3천도아깝다 2800 이면 수긍할수있으려나 흠천만원이상 빼자 ㅋㅋㅋㅋ,2
173,Q5 Q3  도 옵션 빠지고  티구안 보다 가격만 비싸  ㅋ,1
174,팔기 싫은가 보지.. 주구장창 벤츠나 팔리겠지 뭐..,1
175,해외에는 신차 팔고...  남은 재고를  한국에 신차 가격으로 파는게 정상이냐??,1
176,디젤차량은 사지도말고 타지도말자인데,3
177,코나가 더 락셔린가?,1
178,한국 고객을 얼마나 호갱으로 봤으면 재고 떨이 나라로 보는거야. 가격은 웃기는 수준이고 .비엠이랑 너무 다르잖아 기본이 안된거 아닌가,1
179,천만원씩 깍아야겠구만 가격깍는 노인 등판해야할듯,1
180,장사하기 싫은가? 이대로가면 독삼사에서 독이사 될거 같은데 ㅋㅋㅋ,1
181,"아우디 진짜 좋아했는데,,, 이건 좀 대실망...;;아무리 한국이 글로벌호구라고 하지만 좀 너무갔네 ㅡㅡㅋ",2
182,ㄴ...네...?? 어..얼마..라구여? 재고떨이 ㅋㅋㅋㅋㅋㅋㅋ진짜 이것들이 보자보자하니까ㅋㅋㅋㅋㅋ,10
183,에구...안타깝네요.,1
184,천만원 할인해주면 생각해볼지도..? 오백 할인해주면 안삼 ㅎㅎ,1
185,이러쿵저러쿵해도 차는 다팔고없어요,1
186,꼭 후진국에 예전모델 비싸게 떨이하는거 같네,1
187,지금 디젤 사면 호구디젤 단종시키는데 재고 터는것임 아우디 폭스바겐 싸다고 덥석 물면 바보 멍청이,1
188,1300만원 할인해줌 사죠,3
189,이제 독3사 말도 없어지겟다,1
190,저 따위로 해놓고 팔아먹겠다고 ㅋ,1
191,정말 개호구중에 호구로 생각하는구나구모델을ㅋㅋ양심있음 30프로정도 공식할인해서 내놓턴지,1
192,아..............저걸 누가사.........,1
193,왜인정이 까다롭나잘 못드러와 국토부의 농간인가인정할 실력은 가지고 있는지 현토부가,1
194,이걸 왜 사지.. 그돈씨 오지게 들을 듯,2
195,앗 늦었네..다들 너무빨라 ㅋㅋ,3
196,"애초에 한국에서 장사할 생각이 없는거지. 폭스바겐도, 혼다, 도요타 다 똑같음",1
197,안팔리는 재고 가져다가 출시하네,1
198,그래도 우리나라에선 재고도 안 남기고싹 다 팔릴 텐데 뭐...닛산 차도 못 판 차 한 대도 없이싹 다 팔고 철수했다죠?.,2
199,한국에 외국 끝물 차량 처리 하러 가지고 오나?,1
200,수입은 뭐하러 했냐 ㅋㅋ,8
201,디자인 정말 허접한게 언제적 디자인인지...,1
202,26초전 업로드는 못참지,1
203,아우디가 중고차를 신차처럼 파는거내ㅡㅡ,1
204,요즘도 골든블루 마셔요>? ㅋㅋㅋ,1
205,저걸누가 4000주고사겠냐,1
206,걍 떨이 들여오는 것 같아서..씁쓸허네용,1
207,눈깔만이뿐 아우디ㅋㅋ,5
208,걍 한국에서 나가라 아우디야 ~~,1
209,실망이네요...  아우디,1
210,SUV라는애가 지붕에 플러쉬레일도없고 픽스포인트도없고 휴,1
211,슈발 본국에서 인수 거부당한 문제있는 차들만 모아다가 한국에다가 재고떨이하는거 아닌가 몰라,1
212,아우디 도랏나 영상 시작하자마자 선넘는짓 하네,3
213,아무리 구려도  할인좀때리면 많이들 살거다. 아우디가 한국인습성 정확히 파악하고 재고판매 똑똑하게 하는거지.,1
214,저 왔습니다 띠디딩띠딩 형님ㅋ,3
215,여기 지가 뭐라고 독3사에 껴주느니 마느니  혼자 북치고 장구치는사람많네,1
216,이제 더 이상 폭바 아우디 다시 살일 없다. 트랜디에 민감한 한국인들 호구로 보는구나. 독3사 중 판매량 폭망인데도 아직 정신 못차리네. 추락하는 것은 이유가 있다.,1
217,그래서 안샀어요 ㅋㅋ 국산차 사버림,1
218,"재고떨이 호구코리아 지,,,외제차 하면 침 질질 하니깐요,,",1
219,어처구니가 없네 비엠이랑 미니는 신형 한국 최초공개했는데 이넘들은 맛이 갔구나,1
220,유럽에서 팔고 남은거 재고떨이판매 하는건가..,1
221,아니 c필러 뭔데;;,2
222,파사트가 낮겠다,1
223,진짜 안예쁘다 씨트로엥이 더 예쁨,2
224,"이거 해외에서 페리 나왔다던데 뭐 재고처리하냐?노답 아우디, 하..........",1
225,이걸 이 돈주고 사는 호구가 있다?,1
226,이건 정말 아닌듯,1
227,벤비아 벤비아 그러는데 정작 주변에 벤츠 비엠만 타는 사람들은 아우디는 취급도 안함....이도저도 아닌차라고....,4
228,사람먹고 남은잔반 개밥주는건가?,1
229,글로벌 호구 방증. . .,1
230,한국을 줫밥으로 아는거지,1
231,아우디 정신 못 차렸네 어휴 한국 소비자 무시하는건가,1
232,그냥 각국 악성재고들 전부 한국으로 보내는거지 뭐ㅋㅋ,1
233,프리미엄 브랜드는 소형라인 사는거 아니다.,16
234,띠리릭 띠릭,1
235,추잡스럽게 누가아우디타냐그지냐,1
236,생긴거부터가 ..ㅋㅋㅋ,10
237,대차게 까이네.여기저기서,1
238,쓰레기네 그것도 비싼,1
239,차 생김새 구림,1
240,센터페시아 송풍구가 찌찌  같네 ㅡㅡ,1
241,이쁘가,2
242,우리나라 사람들 안똑똑해요 ㅋㅋ 저래도 할인 20퍼 해주면 줄섭니다^^ 배기가스 사기쳐도 할인하면 우르르인 아주 멍청하고 정의롭지도 않은 민죡이죠,1
243,구형이라도현기차보다는 하자가 없겠지,1
244,재고 털이 시장이냐?,1
245,"한국한테 두드려 쳐 맞고 과징금 내고 꾸역꾸역 차 들여와도 인증 안내주고 이미지 떨어질때로 떨어진 국가에 나라도 투자 안하겠다... 살람 사라라고 그냥 던져주겠지, 디젤게이트 터진건 인정하는데 현기가 독3사 보다 파워트레인 기술이 얼마나 대단하길래 걔들은 무상수리로 어물쩡 넘어가고, 폭바 아우디만 털리니 억울하지 않겠나",2
246,옷이;;,1
247,재고떨이네,1
248,음 누가 으응?,1
249,자고로 전륜에 디젤에 오토는 차도 아니라고 했죠.,2
250,서론이 너무 깁니다.... 후딱 본론으로 가시죠 ㅎㅎㅎ 필요없는 말은 줄이고 갑시다,1
251,매번 지적하는데 입마스크 쓰지 마세요. 코도 다 가리시기 바랍니다. 니가 뭔데 지적하냐구요? 정부에서 반드시 입코 막으라고 했고 저렇게 코 내놓고 공공장소에 있으면 과태료 10만원 입니다.,1
252,이미 해외에는 페리가 출시되었지만 국내에는 페리전 모델이 최근에 상륙해서 시승해보고 왔습니다! 실제로 이 녀석의 장점은 독일 3사 중에서 가장 저렴한 SUV 모델! 아우디 SUV를 3천만원대에 구입이 가능하다는게 가장큰 메리트가 되지 않을까! 그래서 장점과 단점을 꼼꼼하게 만나보고 왔습니다! 재밌게 보시고! 구독하기! 좋아요! 알람설정! 부탁드립니다^^,9
253,"참, 설명 시원시원하시네요👍👍👍☝☝☝",2
254,가격도 싸고 아우디의 느낌이 충분히 나는것 같네요.,4
255,와 이 차 시승기 첨 보네요 잘 볼게요 브로님~,1
256,다 이유가 있네요.. 그래도 가격은 끌려요,4
257,외관은 베뉴 깡통과 비슷해보이네요.,1
258,펠리세이드가 얼마나 혜자인지를 알려주는 차네요. 현기욕해서 죄송합니다,2
259,트렁크가 반전이네요 ㅎㅎㅎ,3
260,에이클래스랑 비교중인데 아직결정을못했네요,2
261,르노캡쳐 vs 아우디q2 vs 푸조2008 고민됩니다,1
262,르노 캡쳐가 더 마음이 가는 나,1
263,"디젤은 아닌듯 ,,,",1
264,내부 구형... 디젤... 최악의 조합,1
265,소형차에 디젤 조합.. 최악,3
266,결론:16:05 내년에는 신차로 들어오겟죠...?^^;,2
267,실내 개 구리다,7
268,개찐따처럼 저차 사지말고 그돈으로 그냥 신형 투싼 사라 그게 백배 낫다,2
269,1,2
270,이런 솔직한 리뷰가 노사장님을 더욱더 빛나게 할겁니다,114
271,협찬은  협찬이고!   리뷰는  리뷰다!노사장님의  솔직한리뷰  항상  잘 보고갑니다 ^^,4
272,이런 리뷰가 오히려 제작사에도 약이 됩니다. 솔직리뷰 좋아요~!!,6
273,"ㅎㅎ 협찬받고 상도를 어긋나면서 올리신 진솔한 영상, 재밌고 유익합니다~ 노사장님 대단하심👍👍",1
274,노사장님........용기 있으시네요~~~상남자 인정~!!!광고와 협찬의 노예들이  판을 치는 더러운 유튜브 세상에경종을 울리는 헌정 영상이 아닐까? 라는 생각이 드네요.........화이팅~!!,43
275,다른 협찬 차량도 이렇게 솔직하게 리뷰해주시면 좋겠습니다. 예전 느낌나서 좋네요. 응원합니다.,1
276,역시 믿고보는 노사장님 리뷰~~수고많으셨습니다,2
277,노사장님 응원 하며 차량 협찬해주신 아우디에 응원 보내며 응원 합니다,4
278,언제나 솔직한 노사장. 응원해 ! 믿고보는 노보스 리뷰,2
279,이런 솔직 리뷰는 대한민국 노사장뿐인듯,81
280,아~~~ 어떻게해 ㅋㅋ노사장님은 리뷰가 괴로웠을지 몰라도보는 저는 빵빵 터졌습니다 ㅋㅋ,53
281,협찬을 받고 이렇게까지 솔직하게 까는 리뷰어는 노사장이 유일한 것 같네요 멋지십니다!,4
282,ㅋㅋㅋㅋ 오랜만에 노사장님 본모습 리뷰 보는거같아 넘 좋아요!!🙆‍♂️🙆‍♂️🤭🤭,7
283,정말이지 리얼감100%리뷰 이라서 매우 흡족합니다~~아닌건 아니라는건! 당연한거죠!,1
284,대단하시다. 이 방송을 아우디 본사도 물론 세계 사람들이 다 봐야 아우디의 실체를 알것입니다.,1
285,돈 받고 이렇게 솔직하게 리뷰하는 사람 그 누가 있을까?,31
286,아씨 오랜만에 빵터지고 갑니다. 아놔 겁나게 웃었습니다... 노사장님 화이팅,55
287,역시...이런 리뷰..협찬까지받아 이렇게 까시는 강단있는노사장님ㅋ,2
