,comments,likes
77,차량밧데리 하나에 들어가는 필요한 리튬의양은   대략 60kg 몇년후면 리튬전쟁이 예고되는데 자원이 없는 우리나라로선 어떻게 리튬확보를할건지 아님  대체에너지원을 찾아야됨,1
78,크기가 풀사이즈가아니라 미드사이즈보다도 작네요콜로나도보라 200도더 작네요,1
79,디자인은 신경써야 할 듯...,2
80,테슬라외 기타. 기타는 기타들끼리 경쟁.,4
81,ev6 10킬로 미만일때 이상한 소리 난다던데....,1
82,자율주행이 ........그래서 안사요ㅠ,3
83,레벨3 자율주행 개나소나 한다고 하니까 현대도 한다고 말만 하는거지,3
84,소비자가 원하는 차는 ᆢ거기서 거기 ᆢ 비슷비슷해 보이는흔하디 흔한 차가 아니라 ᆢ형태부터  전혀 다른 180도 다른차를 원합니다 사고가 나도 덜 다치고사계절내내 그늘을 상시달고다니는 파격적인 차를원하는것입니다유튜브에서 자동차안전캡 을보고 힌트를 얻기 바랍니다,1
85,다 치우고 차가 나와야 타지 지금 주문하고 15개월 이상임~~,1
86,4680셀이 들어갈 것 같습니다.,2
87,전기차가 주류가 될수있진 않을것 같은데??  내연기관차와 영원히 공생관계로 지낼것 같은데??,1
88,암만 좋아밧자 겨울이면 절반밖에 주행못하는데.,1
89,니오는 700키로 1000키로 이미 나올예정.,1
90,왜  현기차를 부정적으로 말하는 사람들 말을들으며? 왠지  그 근거가 있는 분석이라기보다는  바램? 뭐 그런게 느껴질까,2
91,주행거리는 배터리 용량  차이입니다.차를 잘만들고 못만들고 와는 별개임,1
92,ev6도 13개월 걸리는데 ㅋㅋ ev9 20개월 걸리긋다,2
93,이제 남은건 누가 대통령이 되느냐..그리고 그대통령이 기업을 아래로 보고 가지고 놀지위로 받들어 올려 힘을 실어줄지,1
94,그렇게 당하고도 아직 정신못차렸네!!그래 많이 사고 잘타라!!짜는소리 죽는소리 하지말고,1
95,아니 ㅅㅂ 출고지연 해결 좀 해줘 제발.. 돌아버리겠네;,2
96,ev9은 디자인이 밋밋하다. 마인크래프트 따위로 대충 만들어놓은 것 같은 느낌이 있다.,1
97,세차하다 물들어가면 보상안됨.오늘 뉴스에 나왔음,1
98,현대에서 많이 챙겨주나 봅니다.  박명장출연때부터 제의들어왔나?,3
99,이거출시되면 나중에 일터질거 같은데,2
100,니켈 가격 올라서 배터리 어쩌하나요...ㅠㅜ,1
101,"문맥상 ""레드오션""이 아니라 ""블루오션"" 아닐까요?",2
102,등치 큰 소울같네 ㅎㅎ,1
103,그럼 머해요 비싼데 폭스바겐는 2천만원짜리 나오는데 대중적인 차가 나와야지,1
104,저모양 기아차 그거같다 ㅜㅜ,1
105,결국 자국민 마루타로 현기는 세계로?,3
106,그러니까 모하비 위치의 전기차 라는거죠?,1
107,하극상이고 뭐고 차나 빨리출고해라,2
108,문제 는충전소가 부족해,1
109,애초에 벤츠타는 사람들은 이런 국산차의 기술혁신은 관심이 없죠..,2
110,"우리는 항상 퍼포먼스 몰빵 보단 상품성에서 쇼부를 봐야함. 퍼포먼스는 예전 내연(일,미,독)이든 지금떠오르는 전기차든 미국이라는 미친양놈들이 있기에.. 우린 거기에 정면하는것보단 지금처럼 계속해서 상품성(마감,인테리어 등을 말 하는거임)+ 적당한 성능 이거야 말로 궁극기다. 이미 성능은 개인적으로 미국 다음이라고 생각한다. 좀만한 땅에 가마끌던 시절 자동차 만들어 팔던 자동차 선진국가들 쫒아가느라 고생 많았지만 좀만 더 힘내자. 난 정말로 전기차 시대만큼은 현기에 대한 기대가 매우 크다.. 우리나라 별거 없어도 반도체나 안정화공정같은건 우리가 오지게 잘 하자나 . ㅋㅋ 위상이 올라가는 만큼 결함이나 as처리도 더더욱 발전 되기를",3
111,4륜으로 540km?,1
112,해킨당하면 이건 폭탄 이에요,1
113,전기 버스 국내 것 좀...,2
114,밧데리 수명  설명  해주세요,1
115,,1
116,문열리는갬성 차디자인갬성 쌋다;,1
117,가격이 문제  1억 넘으면  꽝,1
118,한대 오더 넣어주소~,1
119,대박 났는데 판매량은 왜 그럼?ㅋㅋㅋ판매량은 거짓말 안한다,1
120,그저 웃지요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
121,스타리아 전기차 소식은 없나요?,1
122,제발 기아 주식좀 올라라,1
123,스펙이 넘사벽인데......,1
124,기존에 하던거나 똑바로 만들어라..,2
125,ㅋㅋㅋㅋ 웃겨요,1
126,대형 suv rivian r1s 있습니다,2
127,"차도 주식도 사지마라, 후회한다",1
128,시바견밈ㅋㅋㅋㅋㅋㅋ,1
129,흉기가 그렇게 자국민 차뱔해서 호구 취급해도 흉기 빠는건 뭐여?,1
130,양문형 도어 코치도어?저거 사고시 탑승객 아작남...,1
131,차 안나와서 걍 수입으로 가게 만드는-_-,1
132,얼렁 절연 냉각제나 주입해라  폭탄 돌리지 말고,4
133,미국에 출시해서 검증받고오세요현기차 검증 안되면  못 탑니다목숨걸고 가족들 태우기 싫습니다.,1
134,뭐야..벤츠 반품하고 ev9급사야겠네.,2
135,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3
136,현대.기아 협찬 받은지 넘 뛰워주네ota하고 비교하시져,1
137,아니 썸네일 ㅋㅋㅋㅋ,3
138,썸네일 어질어질하네 ㅋㅋㅋ,1
139,생산량이 못따라가면서.. 에혀,1
140,ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ,1
141,기아 이제 현대 벗어나지 독자노선으로 가야지,1
142,앞은 캐딜락 뒨 볼보,1
143,스팩은 스팩일뿐 검증 환경인증 받고 뭐하면 반토막 나겠지 또.,1
144,언젠가부턴가 제목 낚시가 심해졌네...,3
145,내 눈에만 그런가 전기차 겔로퍼 같은데,2
146,나는 반댈새그래서 얼만데 1억?불은 안날까?현개는 현개일뿐...올해에차??? 제네시스는 그런데 판매량은???약좀그만팔자,1
147,"대박이 중요 한계 아니라  승용차나 SUV  차량들 개발하면서 주행등 만들어 놓고 차팔아 처먹을줄만 알지  차량이동중에 주행등  앞면만 주행등 들오게 해놓고 달리면서 흐린날씨나 야간이나 해질 시간에는  폭등을 켸야 하는데 앞에 밝다고  그냥다니까 스텔스 차량이 많,이다닌다요 사고 내기 아주요 자동차 회사에서 폭등켜고 다니라고 홍보좀해라요",1
148,흉기차는 믿을수가 없어  안산다,2
149,뭘 어떻게 안타 현기차 현기증나,1
150,전기차고  뭐고  내차  쏘렌토  엔진오일  증가하는거나  리콜혀!,1
151,아직 테슬라 따라올려면 멀었네요....,1
152,이런기사는 돈 받고 쓰는건가?,3
153,모델x가 있는데 무슨 긴장을함? 가격1억넘는데 저거사는사람들이 몇천무서워서 저걸사노,4
154,뭘어떡해?테슬라처럼 몇십만대 파는것도 아니고 몇백대 팔아서 %만 올리는짖 한두번 당하는것도 아니고~양아치짖 당연스럽게 하는 한국 기업들 정떨어진지 오래다~,5
155,다른 제조사들은 가만히 있냐? 무슨 어떻하긴,1
156,썸네일 어디갔누?,1
157,지구공? 지구본?,1
158,이야 대놓고 ㅋ 현기빨아주네,1
159,,1
160,ㅋㅋㅋ주행데이터도 없이 완전자율주행이 가능하다고. 보신가요?세상에 존재하는 예측밖의 경우의 수가 얼마나 많은데 그런케이스를 전세계에서 일일이 모아 수작업으로 코드변경하는게 테슬란데기아현대가 주행데이터 모으지도 않고 자율주행이라...얼마받으셨는진 모르겠지만 이런식으로 분위기선동하는 양심없는행동은 보기안좋네요.,3
161,캐딜락 리릭은 ㅇㄷ?,1
162,최소한 중국놈들처럼 애국주의 하지말자,1
163,Not EPA range,1
164,1얻 하겟네 ㅠㅠ,1
165,디자인 이 샌드박스냐?,1
166,급발진,2
167,입에 오토바이 달았네,1
168,흉기차,2
169,테슬라는 가격 졸라 올려도 잘 팔린다. 결국 테슬라 압승 ㅋㅋ,1
170,현대ev6?,1
171,차 진짜 못생겼다 설마 저렇게 나오진 않겠지,4
172,죽고싶음 타는 차 현기차...,1
173,차가 너무 못생겼는데.ㅋㅋㅋ,1
174,"스펙이 좋은건 알겠는데 그 가격에 그 스펙이면 수입차타는게 팩트지... 아직까지는 내수차별, 결함문제를 소비자에게 돌리는 태도로는 큰 발전은 어려울것 같음.",4
175,그런데 생긴게...,1
176,As부분도 성능을 따라가는건지..국민들을 호구로 보고 있는데..판매량만 신경쓰는게 잘 하는것인지..,2
177,현차 타세요 벤츠탈게요...,1
178,라이츄,1
179,국산차가 암만 발전해도 외제차는못따라감 괜히 외제차 외제차 하는게아님. 우리나라가 발전한 만큼 외제차도 그만큼 나날히 발전함,3
180,쏘렌토 오일 넘치는 문제 해결하고 자랑질하길 바랍니다.이 차도 어떤 문제가 터질지...리콜은 아몰랑.,3
181,BGM 엄청거슬리네,1
182,현기차  가격도  현기증나게  올랐다 나라면  그돈이면  수입차중에 내구력 좋은차  산다,6
183,1빠,1
184,현기차는 곧 망해야함 언플하는 기업은 신뢰가 안가,1
185,타~타우너~^^,2
186,이거 오늘 저희 초등학교 앞에서 봤어요,2
187,어버이날 선물 준비하셨나요??,43
188,미국에서 텔루라이드 탑니다! 대만족입니다 . 예전엔 도요타 혼다 등 일본 차들이 미국에서 이미지가 좋았지만 요즘은 기아 차가 핫해요!,52
189,"페리전 모델 실제로 타봤는데, 특히 팰리세이드 실내가 정말 별로였는데 그거보단 훨씬 좋아보였고, suv를 좋아하는 사람이라면 특성상 좋아할만한 구석이 많아서 이거 한국 출시되면 gv70,80 판매량에도 약간은 영향이 있겠다 싶을정도로 마음에 들었어요",17
190,개인적으론 현대 펠리 전면 디자인 보다 기아 텔루가 더 괜찮음그리고 진짜 현기 노조는 씨바 아주 상전이네ㅋㅋㅋㅋㅋ,12
191,와.. 우파님은 정말 대단하시네요...ㄷㄷ,6
192,15년식 쏘렌토 타는데 애들이 커감에 따라 대형SUV를 사려고 생각중입니다 그치만 펠리세이드는 아무리봐도 너무 못 생겼고 모하비는 승차감 적응이안될것같고 디자인 가성비 다 따져도 텔루라이드가 딱인데 제발 국내출시됐음좋겠네요,20
193,텔루라이드 올블랙으로 튜닝하거나 에디션 나오면 ㅈㄴ멋질듯...,1
194,모하비 2세대가 나오면 멋지고 크기도  커지면서 텔룰보다 인기가 더 많을 거 같네요.,1
195,제가 사는 대구 북구 도남동쪽에서 4월 24일에 텔루라이드 페이스리프트 된 흰색 차량 봤습니다. 처음에는 미국모터쇼에서 공개된지 몇일 안됐는데 국내에서 보니 국내 출시도 되는건가 싶더군요. 국내 출시 되면 사고 싶은 모델이네요. 현재 쏘렌토 하브 계약 중이라서 텔루라이드로 재계약하고 싶네요..ㅎㅎ,18
196,우와 최고다 ㅠㅠ 느므 이쁘네 저게 suv 디자인이지 ㅠㅠ,1
197,우리나라 나오면 좋겠네요 ~~,4
198,저 호박등이 진짜 매력적임….국내에서는 장착 불가한 부분이지만…..,1
199,디자인은 진짜 좋네요,11
200,헐 텔루라이드 국내출시되길 기다렸는데 !,1
201,사지도 않을껀데 내가왜 고민되죠!?!?!? 둘다 이뻐요,2
202,차량 멋지네요.,1
203,부모님두분다 돌아가셨네요ㅠㅠ어머님은5년전아버님은 3월에...다들 부모님께 화이팅입다.어차피 제 능력으론 저 차 못사겠지만요^^*,11
204,텔루라이드 너무 좋게 만든거같은데..ㅠ 모하비 없어지면 쓸쓸할듯...,6
205,레이가 페이스리프트 되서 출시된다던데미니 텔루라이즈로 나올 가능성이 있음..얼마전에 가림막으로 공개되었죠..,1
206,이렇게나 기대감이 큰데 국내에 출시를 못한다는게 함정...,7
207,"스포티지, k8,텔룰라이드 에 들어가는 긴 일자형 디스플레이 하나로 기아가 현대 제대로 한방먹였지.저거 기획한 사람은 특진시켜야한다.",1
208,모하비 없애면 텔루라이드 로 채우면 좋으련만 그놈의 노조 땜시 ㅜㅜ ev9으로 채울려나 모르겠지만 디자인 너무 좋네요 ,17
209,우아~ 모하비 같다 훨 좋다,2
210,우리나라에서 주차하기 빡세겟다 크기가 ㅎㄷㄷ,7
211,(기아)더뉴 텔루라이드 멋있다.(기아)더뉴 텔루라이드/(기아)모하비 더마스터(기아)더뉴 텔루라이드 (앞)전면부 멋짐.(컬러:오로라블랙 펄)블랙실내도 멋짐.,1
212,국내엔 모하비플랫폼으로 군용차가 납품되기에 당분간 단종은 안될꺼 같으니 한편으론 쫌 아쉽네요ㅎ,1
213,번창하세요!!!!!!,3
214,모하비 후속으로 텔루라이드 나오면 엔진을 3.0디젤로 나오면100%나는 산다,2
215,사고싶당ㅠㅠㅋㅋ,1
216,텔룰라이드가 곡선 위주의 부드러운 디자인이었다면 페이스리프트는 모하비의 모티브를 많이 가미했네. 오리지널 모델이 더 낫다.,10
217,우파님! 신차 차량 속보가 나왔습니다.바로! 2023 (기아SK3)더뉴쏘울 입니다.2023 (기아SK3)더뉴쏘울 예쁘긴하죠.(기아)더뉴 텔루라이드/(기아)더뉴쏘울2대차량도 같이 국내 출시할까?,1
218,요즘 형의진심이느껴진다...화이팅입니다,1
219,텔루라이드 나왔으면 살사람많았을건디 에스컬로만족할란다,1
220,왜 저는 이전 모델 외관이 더 예쁘죠 ㅋㅋㅋㅋ,2
221,환골탈테 모하비 만세!!!!!난 그래도 모하비가 너무 좋다~^^,2
222,텔루라이드 궁금 합니다~^^,2
223,저도 얼마 전에 텔룰라이드 페이스리프트 버전 지나가는거 봤네요.,2
224,노조때문에 텔루라이드는 국내 출시 절대 안되는게 아쉽네요,4
225,와 엄청 이뻐져서 국내 출시하는건가요!!!,1
226,그런데 저런 차들은 제보를 받고 가서 촬영을 하시나요? 아니면 현대기아차의 관계자로 부터 제공받나요?,1
227,펠리보다는 텔루가 승리다!!,3
228,기아텔루라이드멋있네요,1
229,소비자 입장에선 선택지가 많아지면 좋죠,1
230,펠리세이드 보다 마음에 드는데 국내 출시를 안하다니,1
231,진작에 이걸 출시했어야,2
232,전면부 하단이랑 휠은스포티지 그래비티 모델이랑 비슷하네요,2
233,오우... 멋지당,1
234,3주전인가 해운대에서도 텔룰라이드봤어요. 주차장아니고 공도에서,1
235,텔루라이드 이제 넘 옛날 디자인인데…,1
236,그릴이 좀 허전해서 아쉽네요,4
237,이미 윤순님이 먼저 리뷰한 모하비 ㅎㅎ,1
238,폭스바겐 eos도 리뷰해주세요,1
239,저거 사야겠네요,2
240,내눈에 전 로그가 지금 로그 보다  이뻐보이는데,1
241,노조행님들이 있는 이상 이 차가 출시가 가능할까,2
242,이 차 한국출시 된건가요?,1
243,이전 모양이 더 낫다는 1인,1
244,기아는 마크만 좀 어케  잘했어도..,1
245,우파님...2분23초에 팰리세이드 하이브리드는 미래의 빅피처 큰그림 티저...?,1
246,디자인 너무 예쁜데 그릴이 왜저래,1
247,도대체 한국에 왜 안나와ㅠ,4
248,한국에는 왜 ㅠㅠㅠ 팔아줘,3
249,이게 정말 이쁜데 국내출시 왜 안하지,5
250,텔루가 팰리보다 훨씬 이쁘네국내 출시 학정이네텔루 옆에 서면 팰리 오징어,1
251,근데  차주분 동의하에 리뷰를 하시는건가요?,1
252,텔루라이드가 이렇게 큰차였나요??,2
253,펠리세이드보다 훨씬이쁘다,5
254,쏘렌토 페이스리프트 프런트디자인이 텔룰라이드 페이스리프트 이전 프런트디자인과 비슷하게해서 나옵니다 리어디자인도 비슷하게 나옵니다,2
255,모하비 업그레이드 버전,1
256,아빠차 -> 삼촌차 로 변신완료!,1
257,디자인은 호불호라지만 저는 전면부 디자인은 좀..별루네요,1
258,국내 출시 안하나... 쏘렌토 건너뛰고 사고싶은데,1
259,앞면이 둘리에 나오는 마이콜 닮았어요,1
260,그놈의 노조를 때려잡아야함.,2
261,영상에 팰리세이드 하이브리드?? 안나온다고 하던데 뭐가 진실인가요;,1
262,아 한국 출시한다는줄,5
263,미쳤다,1
264,멋진 최신 디자인 가운데 튀어나온 기어봉이 영 어색하네요...전자식이나 버튼식이면 좋을텐데,4
265,팰리가 훨 이쁘네,2
266,신차 탐지견  있으신듯,1
267,모하비를왜단종합니까신개발안하고영원히해먹을수있는데 알수가없네지금까지버티다,1
268,현기차전차종뼈대공유하면좋을땐대,1
269,국내 출시 안하는것좀 리뷰하지마세요 좀 헷갈리게,10
