car_brand,car_model,comments,likes
현대,포니,"70, 80년대 디자인 흐름과 그에 연관된 국산차 역사에 대한 컨텐츠는 그 누구도 흉내 못낼 장진택 기자님만의 킬러 컨텐츠가 아닌가 합니다.앞으로 이런 컨텐츠 많이 부탁드려여.",6
현대,포니,진짜 왠만한 예능보다 더 재밌게본거같네요 진택이형 올드카 계속해주세요,8
현대,포니,그때 당시 포니2 픽업이 고속도로에서 150이상 나왔던걸로 기억하고 차가 잘달린다는 생각을 했었음.. 초창기 모델 치고는 지금봐도 데쉬보드 디자인이 상당하 유려하고  잘만든 느낌이 남.,5
현대,포니,와 귀한 차 가지고 오셨네요! 참 멋진 디자인인데 (특히 포니 쿠페 컨셉카!!) 현대자동차에서 해치백이나 웨건 스타일로 재해석해주면 좋을 것 같아요.오늘도 재밌고 유익한 영상 감사 드립니다~ 장기자님 셀프 효과음이 중독적이네요ㅎㅎ,4
현대,포니,진짜 추억의 차네요 ㅎㅎ 덕분에 어릴적 생각도 많이 납니다,3
현대,포니,와 포니 2 이야기 참 재미나게 잘 들었습니다. 옛날에 가족들과 택시 탔던 기억들... 친구네 아버지가 스텔라 타고 다녀서 부러웠던 기억이 새록 새록 납니다. 지금 포니2 보니 참 원시적이네요. 리뷰 참 잘 봤습니다.,2
현대,포니,와..84년식 포니 ㄷㄷ상태 좋네요 실제로 만나보고 싶습니다 ㅠㅜ,2
현대,포니,"오.. 잘 보관하셨네..   제 첫차가 포니2 였어요..  엔진이 당시 고등학교 기술 교과서에 나오던 엔진이라 자동차 부품을 직접 사서 집앞에서 자가수리도 해가면서 탔었습니다.재미있게 잘 봤습니다.  기회되면 르망,  스텔라,  구형 소나타 이런 것들도 해주세요..  각그랜저도.. ㅎ",2
현대,포니,아 옛날 한 시대를 주름 잡던 포니 의 모습. 참 시대가 지나도 멋져요.,1
현대,포니,포니2... 미쳤다 ㅁㅋ제가 어렸을적 흔한차...지금은 볼 수 없는차 ㅋ디자인은 솔직히 좋았는데 성능은 ㅋㅋ옛추억 소환시켜줘서 고마워요,2
현대,포니,어렸을때 아빠차타고 바람 안맞으면서 이렇게 빨리 달릴수 있구나 라는 것을 알게 해준 포니2 ㅋ당시 포니 내부 문제점? 소리 등등 잘 짚어주셨네요. 창문 올리고 내리는 손잡이도 쎄게 하면  잘 빠졌었지요ㅋㅋ,1
현대,포니,29:54ㅋㅋㅋㅋㅋ맞아요. 어렸을 적 버스 타면기사님들 2단에서 3단 갈때 빙빙 돌리다3단 넣던 모습 보며 완전 멋지게보였는데..앞쪽 버스 엔진룸에 앉기도 하고.어릴 적 추억을 떠오르게 하는 '라뗀 말야~'  리뷰 좋았습니다!,1
현대,포니,역시 택이형ㅋㅋㅋ그냥 미쳤다ㅋㅋㅋ항상 감사합니다. 갬성~ 넘치는 리뷰였습니다~ㅎㅎ,4
현대,포니,처음으로 형님 영상에 댓글 답니다.포니2 영상 너무 재미있네요. 어릴적 생각도 많이나고..이런식으로 우리나라 명차 시리즈 해도 재미 있을것 같습니다. 너무 잘 봤습니다.,1
현대,포니,뚝심 있게 클래식 카도 리뷰하는 채널.. 멋지네요,1
현대,포니,와 역시 디자이너 출신 ㄷㄷ 값진 이야기들 감서합니다,1
현대,포니,올드카 리뷰 좋았어요.현대차 역사도 알게되고 유익했습니다.종종 이런 방송 부탁드려요~잘봤습니다 ㅎ,1
현대,포니,제 생각으로는 리어에 생긴 큰 유격은 문을 열고 닫아야 하는데 문이 열리면서 상판과 충돌이 일어나지 않게 하려는 기술적인 부족으로 나온 현상이 아닐까요 ㅎㅎ,6
현대,포니,"차후에 아직도 도로에 많이 보이는 연식된 차량들 분석해주시면 진짜 재밌을 것 같아요 ㅋㅋㅋ 그랜져 xg, tg, 싼테페 sm, cm 각에쿠스, 오피러스 등등 ㅋㅋㅋ",2
현대,포니,역시 올드카도 찰지게 재미있게 풀어주시네요~~!!! 올드카 시리즈고 종종 부탁합니다~!!^^,1
현대,포니,기자님 덕분에 옛날차 규격(?) 과 몰랐던 포니 히스토리에 대해서 많이 공부했습니다~!!!,1
현대,포니,진택이형 넘나 웃겨요 ㅋㅋㅋ 감독님 웃음소리도 킬포 ㅋㅋㅋ 항상 고생많으십니다~!^^,1
현대,포니,나랑 동갑인 자동차가 저렇게 멋지다니  놀랍네요😲😲😲 TMI 하나더 말하자면...당시 80년~90년 택시 뒷좌석엔 구슬로된 손잡이가 있었죠...,1
현대,포니,와 ㅋㅋ 국산 자동차 역사 얘기 너무 재밋네요 ..TMI도 엄청 재밌어요 ㅋㅋ무엇보다 참 정주영 회장님은 참 대단했네요 ㅋㅋㅋ,1
현대,포니,호주에서 80년도 중. 후반에 포니차 돌아다니기 시작했는데 다른차들은 안끼워 줘도 포니차는 무조건 양보해줬던 기억이 나네요 ㅎㅎ그때는 한국차 타는 호주 사람들이 무지 고마웠었는데 지금은 하도 많아서 ㅋㅋㅋㅋ,1
현대,포니,와 포니2에서 뒷자석 폴딩 기능이 있었군요각 그랜져에서 크루즈컨트롤도 신기했는데 ㅎㅎ,2
현대,포니,장기자님 감독님 너무 재밌게 봤습니다.  올드카 시리즈로 하면 좋을거 같은데.........,1
현대,포니,포니가 전기차로 다시 부활 할수도 있다던데 기대되네요,1
현대,포니,포니를 고대로 새로 만들어서 한정판으로 출시해도 될 듯.. 디자인이 지금봐도 멋있음.,1
현대,포니,후까시 진짜 오랜만에 듣네요 ㅋ아재  ㅋㅋ어릴때 뒷자리5명도타고 ㅋ피서갈때 비포장도로에서 앞바퀴들리기도하고 그랬던시절그립네요^^,2
현대,포니,진택이형 경적소리 따라하는거 완전 빵터짐 ㅋㅋㅋ 요새 유재석 뺨치는 진행실력!!!,53
현대,포니,장기자님! 혹시 기회되면 르망도 리뷰 부탁드려요. 저에게 추억이 많은 차라서요. 포니투 리뷰 잘 봤어요. 장기자님과 유피디님의 추억속의 포니이야기 정말 재밌게 봤습니다.,1
현대,포니,"추억의 차네요,., 어릴 때 이차타고 새차라고 좋아서 여기저기 다녔던 기억이",2
현대,포니,아재감성 뿜뿜입니다~^^ 예전 명절길 갈때 아버지께서 포니 빌려 네가족이 다녀왔던 기억이 새록새록 합니다~ㅎㅎ,1
현대,포니,진택이형 이런 올드카도 리뷰해줘서 고마워용~,1
현대,포니,추억의포니 ~~지금껏 굴러다는게 대단하네요. 방송에서 10대인가 가지고계신분도 있던대 캬~~~,1
현대,포니,어릴적 추억이 새록새록 하네요! ㅎㅎㅎ 감사합니다!,1
현대,포니,너무 잼있게 봤어요...ㅎㅎ 저땐 참 차가 크다고 생각했는데 말이죠...미니보다도 작네요...ㅎㅎ 제 친한 친구차가 맵시나였는데맵시나...ㅎㅎ 그땐 한글 이름차도 있었네요...ㅋㅋ,1
현대,포니,장기자님 알고계시는게 정말 많으세요~~,1
현대,포니,포니 진짜 보기드문차인데 이걸 보네요ㅎㅎ재미있게 잘 봤습니다,1
현대,포니,비싼 외제차보다 오래된 차 관리 잘한거 보면 존경스럽습니다.,1
현대,포니,아버지의 첫차가 포니2웨곤이었어요. 출시하자말자 바로 사서 부산서 설악산 드라이브 갔었던 추억이....전 뒷자리에서 멀미를 엄청했었더랬죠.,1
현대,포니,좋은 추억 영상 담아주셔서 감사합니다 ^^~,2
현대,포니,"웃음포인트5:55 띠리링 띠리링~10:58 ""카나다 익스포올~트""30:46 ""띠띠! 띠띠!""32:03 기생충 드립다음에는 ""각 그랜쟈"" 도 부탁드려요 ㅎㅎㅎ",25
현대,포니,간만에 유쾌한 시승기 감사합니다 ㅋㅋ ㅋ 포니. 스텔라. 프레스토 . 엑셀 등도 부탁드려요~~,1
현대,포니,30년이 넘었는데 시동걸때 소리가 부드럽게 들리는게 신기하네요.   엔진관리를 잘하신듯.,1
현대,포니,항상 재밌게 이야기해줘서 재밌게 보구 있어요~~~,1
현대,포니,옛날 생각 나네요..  감격스럽습니다. 잘 봤습니다만 매번 영상이 조금 긴 것같네요...  항상 감사드립니다.,2
현대,포니,"자료 찾다 흘러왔는데... 34개월이라니... 정말 국난극복의 민족, 대단하네요^^",1
현대,포니,이런 리뷰 너무좋아요ㅎㅎ,7
현대,포니,역쉬 믿고보는 진택이형님 짱입니다요👍,1
현대,포니,우와~~ 엄청 재미있는 시승기였습니다.~~~,1
현대,포니,까라면 까야되는 시기라 직원들의 희생으로 만들어진 차일듯전에는 촌스런 차라고 생각했을텐데 나이가 드니깐 이젠 저런 클래식카도 괜찮아보이네요 ㅎㅎ,1
현대,포니,오 5마일 범퍼 적용된 포니투 cx 다 !!!!!  tmi 너무재밋어요 종사자 아니면 알수없는 꿀잼이야기들.. 언제 한번 이런이야기 따로 풀어주세요,7
현대,포니,밴쿠버에서 2년 전만해도 포니가 가끔식 보여서 신기했는데. CX로 대박이 났었군요.,1
현대,포니,너무 재밌게 봤습니다~~^^,2
현대,포니,헤드램프가 유리 에서  플라스틱 재질로 변경이 되어 보행자 안전규정 때문에 응원합니다,2
현대,포니,저는 포니엑셀 타고 다녔었는데요 ~ 엣날 감성 흠뻑 느끼고 갑니다 ^^👍,1
현대,포니,추억의 차네요 ㅎㅎ 4단 기어.  엑셀 르망 5단 기어 나왔을때도 운전연수 선생님들이 4단까지만 넣고 가세요! 하고 어머니께 말씀하시던 기억이 나네요 전 그때초 2 였던....,1
현대,포니,레트로 감성차 참 좋습니다. 올드카 외장디자인 그대로하고 내장은 현대에 맞게 고급부품 사용해서 디자인은 그대로 하고 다시 판매해도 인기 많을듯 합니다.  저도 어릴때 포니 실내가 커보였는데 어릴때 뛰놀던 넓은 골목길이 커서보면 작듯이...,1
현대,포니,올드카 리뷰 많이해주시면 좋겠어요~~!!,2
현대,포니,이게 진정 올드카지 지금봐도 좋네요,1
현대,포니,라라클래식 포니!! 크... 정말 가치 있는 모델이죠!,2
현대,포니,오~내 추억의 첫차 ㅠㅠ 21살 청춘을 함께했던 찰라같아 더욱  찬란했던 내 젋은날...지금타는 cla 쿠페보다 도로에서 가슴뛰게했던 ㅎㅎ,1
현대,포니,TMI가 아니라 너무 유익한 역사였어요 아주 굳!!!,2
현대,포니,저희집 첫차가 포니1이고 두번째 차가 포니 2였는데...와 추억 돋네요....모과 곽티슈에서 빵 터졌음.....수놓은 하얀 레이스 덮개도 많이 사용했었죠....ㅎ,1
현대,포니,옛날택시갬성으로 타고다니는 정말 몇없는 조상님차 ㅋㅋ,2
현대,포니,너무 재밌어요 다른차도 해주세요 ㅋㅋㅋㅋ,2
