car_brand,car_model,comments,likes
BMW,4시리즈,그동안 시승영상 보면서 시승차고는 너무 안전하고 얌전하게만 운전한다고 생각했는데 그냥 운전 잘하시는거였군요ㅎㅎ 동승자분 반응 보니까 이제야 아~ 꽤 과격한 운전이었구나 알게됐습니다ㅋㅋㅋ,9
BMW,4시리즈,자동차에 대한 전문적인 지식과 독자에 대한 전달력이 국내 탑클라스인 한용기자님의 내용은 자막으로 처리하고 작가님 화면과 목소리로… 한용님 팬입니다ㅋ작가님 보려 왔습니다~ 썸네일에 작가님 나온 것들 띄워주세요ㅎ,1
BMW,4시리즈,4시리즈 디자인 의외로 너무 멋지네요ㅋㅋ 추운데 고생하셨습니다~^^,3
BMW,4시리즈,디자인은 진짜 개인적으로 역대급으로 잘 뽑은거 같습니다 진짜 사고 싶을 정도네요,4
BMW,4시리즈,뉴트리아 진짜 박인이네여!! 작가님 센스!! 요즘 모카tv지분 막내작가님이 70%먹었네욬ㅋㅋㅋㅋㅋ 막내 작가님때문에 더 자주 보는 모카,1
BMW,4시리즈,전기차가되어도 이런 디자인 유지되었으면해요    너무bmw같고  너무 멋져요,1
BMW,4시리즈,수직형 키드니 그릴 생각보다 너무 이쁩니다. 임승모 디자이너의 손길이 느껴지네요! 다만 아쉬운건 번호판 그리고 레이더가 정중앙에 위치하지 않는다는 거 근데 작가님 예뻐요!,11
BMW,4시리즈,디자인 좋으네요. 디자인 정말 맘에 듭니다.재밌는 리뷰  감사합니다.,1
BMW,4시리즈,저도 토욜에 가서 430i 테스트 드라이브 해봤는데 첫번째 코너에서 100킬로로 도는데 불안하지 않고 잘 돌아나가 더라구요 m340i 타는 느낌이나요 생각보다 코너링 안정성이 너무 좋더라구요 m4가 정말 기대가 되요,1
BMW,4시리즈,막내작가님 화이팅!다음에는 막내 작가님이 차리뷰 하는 모습을 봤으면 좋겠네요^^항상 응원 합니다!,1
BMW,4시리즈,아~~~~~~~~~역시!!!!!  BMW운동성굿!    안전성굿!  소재굿!   디자인 과감한 변화 그런데 옛날 BMW 디자인이런식 아니었나?! 참신한듯하면서 파격적이지만 볼매~~,7
BMW,4시리즈,드디어 막내작가님!!! 정말 멋진 영상이 되었네요ㅋㅋㅋㅋ BMW 신형 코는 뉴트리아 진짜 적응이 안돼네...,4
BMW,4시리즈,솔직히 1세대 4시리즈 디자인이 너무 예쁘고 멋졌던것 같습니다 1세대와 비교하면 디자인이 너무 못하네요 솔직히 LCI로 개선하는데도 한계가 있을것 같은 디자인입니다 BMW 정말 좋아하는 브랜드인데 2세대 4시리즈는 정말 아쉽습니다,3
BMW,4시리즈,한용이형 그동안 고생많았습니다. 인수인계 잘하시구.. 선영의 모카 기대합니당,5
BMW,4시리즈,이때 막내작가가 아니었다고요…??….단순 출연자였다능…,3
BMW,4시리즈,막내작가님 자주출연했으면좋겠네요 ㅋㅋㅋㅋ,1
BMW,4시리즈,4가 나와서 오히려 3이 더 잘 팔릴것 같은 느낌이네요 ㅎㅎ,1
BMW,4시리즈,BMW에서 좋은 차가 나왔네요. 저는 디자인이 맘에 듭니다.좋은 영상 감사합니다. ^^,3
BMW,4시리즈,동영상  시작 하면서 실내 엄청 기대했는데 변한게 없네요 답이 없네요 ㅠㅠ 어떻게 실내가 저렇게 안고급질수가 있는지....,1
BMW,4시리즈,갠적으로 정말이쁜디자인이네요 머슬카같은느낌가지고싶다 ㅜ,9
BMW,4시리즈,막내작가님 너무 이뻐요ㅎ 목소리도 이뻐요ㅎ앞으로 좋은 활약 부탁드립니다~,1
BMW,4시리즈,막내작가님 구독자 100만 가즈아~~~,6
BMW,4시리즈,막내작가 여부 제목에 표시해주셔서 감사합니다. 영상 시청에 많은 도움이 되었습니다.,2
BMW,4시리즈,설명 너무 좋았습니다! 쏙쏙 들어오네요~~👍🏻,2
BMW,4시리즈,막네 작가님 자주 출연 하셔야 조회수가 늘어날거에요,1
BMW,4시리즈,디자인은 역시 bmw처럼 못하는데가 없는듯 진짜 비버 닮았네요 ㅎㅎㅎ,1
BMW,4시리즈,막내작가란말에 클릭함. 역시 이쁘고 봐야... 그래서 뽑으신 겁니다. 물론 작가능력도 있으시겠지만. 4시리즈 디자인 멋있다고 생각됨. 트렁크와 뒷유리가 같이 열리는 GT 디자인이었으면 더 좋았을듯. 주머니에 아이폰 넣어놓은 상태에서 열리게되면 트렁크만 열고 싶을때 차주도 모르게 열리게 되는 상황이 발생할 수 있으니 핸드폰을 주머니 넣은 상태에서 도어를 만지면 열리게 해야겠죠.,1
BMW,4시리즈,현재 디자인보다는 미래적이네요...,1
BMW,4시리즈,한용이형.. 형의 시대는 이제 간거 같아.. 그동안 수고했어요,1
BMW,4시리즈,15:15 캐스터각 때문에 선회시 내측이 + 를 띄게 되어서 그런 것 같습니다 :),2
BMW,4시리즈,막내작가와의 인수인계 진행 중이신거죠?오늘이 마지막 날이라니 한용쓰 고생많았어요.......보고 싶을 거예요,134
BMW,4시리즈,오늘 모카 상한가네요:)대표님 인수인계 잘부탁합니다.따상갑시다 가즈아~~~!!!!,2
BMW,4시리즈,신형 BMW 4시리즈의 디자인중 앞면은 🐷🐷돼지라 별로지만....뒷면은 개간지이네 ㅋㅋㅋㅋ 😄😄 👍👍,1
BMW,4시리즈,눈에 적응이 되어가서 그런지 볼수록 괜찮습니다 ~~~,4
BMW,4시리즈,외관은 생각보다는 괜찮지만 bmw실내가 한세대 업그레이드 되어야 구매하고싶은 마음이 생기겠네요.glc오너인데 이번 벤츠 디자인들 다 별로고bmw는 실내구식느낌나서 다음 벤츠비엠 다음풀체인지까지 존버...,1
BMW,4시리즈,이정도면 막내작가 부사장급 승진시켜줍시다,1
BMW,4시리즈,혹시 z4 m40i도 타 보셨는지요?m440i랑 같은성능에서 운동성능이 어떻게 다른지 너무 궁금한데 어떻게 다른지 사람들의 이야기를 들어보고싶은데 아무도 이 두가지차량을 같이 타본사람이 없나봐요 ㅠ.ㅠ두 차량의 치고나가는 펀치력이나 코너링 느낌도 너무너무 궁금한데 이거 아시는분들 꼭 댓글좀 남겨주세요 ㅠㅠㅠㅠㅠㅠㅠㅠ차량구매에 너무 갈등되는 부분이라 ㅠ.ㅠ 시승도 해보고싶지만 시간을 낼수가 없는지라 시승도 못해보네요..,1
BMW,4시리즈,앗싸..미녀 막내피디님과  함께하는시승맛집 좋아요~,1
BMW,4시리즈,주행중에 화면은 선영님만 보여주시고 한용이형은 오디오만 채워주세요,259
BMW,4시리즈,"4시리즈는 대부분 나이 어린분들,여성분들이 많이 선호하는데..디자인이 너무 간지가 나지 않아...",1
BMW,4시리즈,막내작가 덕분에 다른PD들이 일할 맛이 더 생기겠군요.. 역시 이거또한 노림수였다..,1
BMW,4시리즈,9:03 오늘도 막내작가님 미모는 열일,32
BMW,4시리즈,디자인에서 번호판덕에 괜찮아보이는 느낌이네요 ㅋㅋㅋ,1
BMW,4시리즈,기자님 캠버 얘기하는 영상 부탁드려요!!차 조향과 구동에 관한 공부하고싶어요~~~,1
BMW,4시리즈,1:24 동감입니다 저도 항상 다른 M범퍼도 그렇고 이번 4시리즈는 웃는 모양이 디자인의 무게감을 잃게만드는 느낌,2
BMW,4시리즈,개인적으로 4시리즈 디자인 좋은거 같아요.,5
BMW,4시리즈,오 역시!! 막내작가님 출연!!! 신의한수👍👍👍👍,9
BMW,4시리즈,막내작가님 덕분에 평균 조회수가 껑~~~충 뛸것을 예언 합니다!!!!! ㅋㅋㅋㅋ,1
BMW,4시리즈,신형그릴 바뀌고 공도에서 첨봤을때 구형 얇시리한 그릴보다 더 이뻐보였음,8
