car_brand,car_model,comments,likes
사브,9000,제가 92학번 세대인데요. 그때는 SAAB가 국내서 꽤나 명성이 있었던걸로 기억납니다. 벤츠는 당연히 알아도 아직 BMW를 몰랐던 시절이니깐요. 대학생신분에 스쿠프타다가 이 샤브  컨버터블 스틱 모델로 오렌지족 했던 친구도... 그때는 우와~ 좋다 했던 기억이... 그때 팜플렛 보면서 전투기 만드는 회사... 델타익(삼각날개)의 대명사 무슨 모델이더라. 아~ SAAB도 컨소시엄으로 참여한 것으로 아는데요. 유럽전투기에서 SAAB는 떼어놓을 수 없는 것으로 압니다. 지금도 여전히...조수석에 타신분이 혹시 우PD님이신건가요? 오렌지족은 뭔지 아시느냐고 함 물어보세요 ㅋㅋ,6
사브,9000,사브 오너로서 재미있게 봤습니다. 9-5는 이그니션 키 위치가 센터 콘솔에 있어 모든 사브는 다 같은줄 알았는데 9000는 일반 차들과 같은 위치에 있다는것을 처음 알았습니다.,8
사브,9000,생각해보니 스웨덴제와 이탈리아제 기계부품은 되게 튼튼했습니다.  30년 넘었는데 국산꺼보다 더 좋아서 기술력의 차이를 실감했습니다,4
사브,9000,04년식 제 9-3는  아직도 미친듯이 달려줍니다.^^,6
사브,9000,사브9000 에어로가 아직 살아있네요. 볼보랑 비슷한 하지만 다른 그런차이죠. 시트가 꽤 편하고 저압터보 특유의 밀어주는 있는 차였는데.. 털털거림이 있어서 일반 한국사람에겐 조금 안맞았지만 그런대로 인기는 있었는데 지엠에 인수된 후 어느순간 사라져버렸어요. 신차개발이 안되서 경쟁력이 떨어졌죠.,3
사브,9000,"와. 우연찮게 채널에 들어와선 영상 맨 첨 10분만 보고서도 상당한 지적 능력의 소유자인게 느껴지네요. 단순히 경험만 많으신게 아니라 머리 좋으신게 그냥 보이네요. 구독하고 갑니다. 이렇게 와 이 사람 머리 좋다 감탄하면서 영상 보는게 쉽지 않은데요. 근데 카메라는 좀 ㅋㅋㅋㅋ 요즘 이렇게 못 찍은 영상도 없는데, 두가지에서 깜짝 놀랐습니다. 재밌게 봤습니다. ㅋㅋㅋ",4
사브,9000,첫차로 9-3를 사서 10년을 탔습니다. 내구성은 썩 좋지 않았지만 특유의 가속감이 일품이었던.. 아직도 문득 문득 손이가려다가 수리 스트레스에 가져오진 못하네요.,4
사브,9000,사브 특유의 느낌과 엔진의 특성 때문에 매니아들이 있죠. 사브엔진을 가지고 스왑해보니 왜 이 엔진이 해외에 비엠 볼보등 적용했는지 이해하겠더군요. 엔진은 매력있는거 같습니다,3
사브,9000,Sierra Alpha Alpha Bravo옛날 탑기어 한국판 본게 기억나네요.....ㅋㅋㅋ지엠산하에 오펠 아스트라 플랫폼만 가지고 가서 껍데기만 바꾸라니깐.........모기업 주문을 쌩까고 플랫폼을 새로 만드는 수준으로 휠베이스 늘리고 차체보강하고.......그리고 옛날 비엠이랑 뒤집어서 지붕부터 떨어뜨렸는데 비엠은 필러들이 다 무너지는데 사브만 거의 멀쩡해서 랠리뛸때 별 다룬 보강없이 경기 가능하다고 하니 역시.....ㅋㅋㅋ,5
사브,9000,사브는 그 날렵했던 디자인이.. 생각납니다. 잘봤습니다,5
