car_brand,car_model,comments,likes
벤츠,AMG GT,설마 했는데 진짜 구떠여차네 ㅋㅋㅋㅋ,6
벤츠,AMG GT,구떠여차다… !!!어제 광안리 에서 봤는데8181이 아니라 안타까웠어 ㅠㅜ,1
벤츠,AMG GT,님들!! 저 저거 타봤어요!!!! 부럽죠!!!,1
벤츠,AMG GT,연애하고싶으니 벤츠 안사야겠네요.좋은 정보감사합니다.못사는거 아니고 안사는겁니다...네...,3
벤츠,AMG GT,'자세' 가 살아나는구만,2
벤츠,AMG GT,본넷만 봐도 구떠여님차네요 잼민이~,1
벤츠,AMG GT,잼민이2분이 계셔서 잼민이1은 괜찮다.,37
벤츠,AMG GT,자세를 위해 우파가 내린다,1
벤츠,AMG GT,번창하세요!!!!!!!!!,2
벤츠,AMG GT,우파님 차의 완성은 얼굴이라구요!!!!!! ㅋ ㅋ 벤츠 타도 안생기는 남자는 안생김 ㄷㄷㄷ,3
벤츠,AMG GT,오늘의 차차 포인트: ,1
벤츠,AMG GT,‘자세’가 유지된 구피다!,1
벤츠,AMG GT,와우 벤츠 AMG GT카네 ㅋㅋㅋㅋㅋ,2
벤츠,AMG GT,순정 그대로타서 더 있어보이고 고급스러운듯...,1
벤츠,AMG GT,우파형 sl나오면 자세 콜라보 할때까지 숨참음,1
벤츠,AMG GT,자세.. 한마디로 종결,1
벤츠,AMG GT,gtr gtc gts 종류 여러개던데 차이가 뭔가요?,1
벤츠,AMG GT,사랑해요 구떠여!,2
벤츠,AMG GT,"역쉬 뺀츠다,옆에지나가는데 간지 작살이더라,",1
벤츠,AMG GT,이게 단종이라니 ㅠㅠ,16
벤츠,AMG GT,"""짜세"" 를 위해 출발 전 창문을 열어줘야 합니다!",3
벤츠,AMG GT,매니저님 말고 다른 여자분이 옆자리 탈수가 없는 이유가 매니저님이 여ㅊ...,1
벤츠,AMG GT,구떠어어어어엉 너무 좋앙,1
벤츠,AMG GT,이런 시팔니미조또   넘나 멋진거,2
벤츠,AMG GT,잼민이2는 등장 안하나요? 나름 기대했는데 ㅠㅠ,5
벤츠,AMG GT,처음 보자마자 설마 구떠여 형인가 했더니 찐이네 ㅋㅋㅋㅋㅋ,1
벤츠,AMG GT,ㅋㅋㅋㅋㅋㅋㅋ자세 떴다,1
벤츠,AMG GT,신형 amg sl 63도 리뷰해줘요,1
벤츠,AMG GT,"우파형님채널에서 잼민이1,2보는건 못참지",1
벤츠,AMG GT,"저게 왜 인기가없지,,,?",1
벤츠,AMG GT,진짜 자세 뒤진다,1
벤츠,AMG GT,AMG GT 는 2도어가 간지임,1
벤츠,AMG GT,자세를 위해 창문을 열고 리뷰했어야되는데,1
벤츠,AMG GT,구떠여! 구떠여! 구떠여! 부산식 `자세` 널리널리 퍼지길,1
벤츠,AMG GT,오오 구떠여님 차다~,1
벤츠,AMG GT,오우 “자세”를위해 창문을 열어보도록 하자,4
벤츠,AMG GT,간김에 롯데월드도 보여주지,1
벤츠,AMG GT,차가 너무 잘생겼네요 ㅎ,1
벤츠,AMG GT,어?? 하면서 처음에 ㅎ 구떠여님 차량이었네요 ~ 잘봤습니다^^,1
벤츠,AMG GT,AMG가 남자들의 차긴 하지...저번에 노란펄색 amg gt 본적 있는데ㅈㄴ 예쁘던데....,1
벤츠,AMG GT,저는 강남에서 40대 초중반으로 보이는 아주머니께서 타고 가는거 본 적 있습니다만 ㅎㅎㅎ,1
벤츠,AMG GT,'자세'를 위해 창문을 내린다!!,2
벤츠,AMG GT,아 설마 했는데 진짜였네 '자세',1
벤츠,AMG GT,창문을위해 자세를 내리는차 '구떠여',1
벤츠,AMG GT,"""자세""의 근본",3
벤츠,AMG GT,환장 대파티라니~~,3
벤츠,AMG GT,구떠여 사랑해,6
벤츠,AMG GT,5분36초 비비탄 총 ㅋㅋㅋㅋㅋ,1
벤츠,AMG GT,싼타페dm 2016 도 리뷰해주세요,1
벤츠,AMG GT,이야 우파형 구떠님만나러 부산까지왔넹,2
벤츠,AMG GT,구독자 떡상하겠네  ㄷ ㄷ,1
벤츠,AMG GT,115고 8181 ㅋㅋㅋㅋ유명한 차 ㅋㅋㅋㅋㅋ,3
벤츠,AMG GT,아~~~싸다구 하다가 싸다구 맞구 정신줄 놓습니다,1
벤츠,AMG GT,911에는 없는 V8! V8!,1
벤츠,AMG GT,여자친구가 안 생길수가 없는데 저거면..,2
벤츠,AMG GT,뭐여 구떠여의 짜세 차량이내 ㄷㄷ,1
벤츠,AMG GT,아..이건 진짜 실물로 보면 자세가...어후...,2
벤츠,AMG GT,썸넬 자세 보자마자 바로 구떠여님,1
벤츠,AMG GT,오 잼민이님이 우파채널에 나오시다니,1
벤츠,AMG GT,운전하기 많이 불편하다는 소리를 듣긴했는데 왜인지 몰랐는데 시트가 낮군요;; 시트는 낮고 앞은 길고 ㄷㄷ,1
벤츠,AMG GT,와....'자세'...5:36 근데 이건...?또....뭐지....,1
벤츠,AMG GT,여자들한데 인기 없차..인정.ㅋㅋㅋ,1
벤츠,AMG GT,뭔가 구떠여님 차 같아서 들어왔더니만 진짜 구떠여님이네..,3
벤츠,AMG GT,창문을 위해 “자세”를 내린다,2
벤츠,AMG GT,구떠여가 여기에 나오다니 신기하네,1
벤츠,AMG GT,남자는 꼬인다는 전설의 차,4
벤츠,AMG GT,51초전은 못참지!,1
벤츠,AMG GT,요즘같은 미세먼지 앞에서도 '자세'를 위해 창문을 내려야하는 차,1
벤츠,AMG GT,"""창문을 위해 자세를 내린다.""",1
벤츠,AMG GT,딱보고 구떠여~차다!!,1
벤츠,AMG GT,벤츠 타면 여친 안생기죠 와이프가 생기죠,2
벤츠,AMG GT,자세 ㅋㅋ,1
벤츠,AMG GT,911이 제일 나은듯,2
벤츠,AMG GT,구떠여 구피 갓피!!!!!!!!!!!!!!소리질러,1
벤츠,AMG GT,ㄷㄷ,1
벤츠,AMG GT,벤츠오너분들 옆에 남자만 타는거 사실인가요??,62
벤츠,AMG GT,GT 형님 ㄷㄷ,1
벤츠,AMG GT,이게 그 여자보다 남자들이 환장한다는 그 차인가요?,2
벤츠,AMG GT,옆에 남자 태우면 좋은 차라해서 버스나 타고 다녀야지,1
벤츠,AMG GT,이거 중고 얼마정도 하나요?,1
벤츠,AMG GT,이뿌네,1
벤츠,AMG GT,4:56 100명앞에서 빤스바람으로 춤가능하시다면...흠...혹시 구독자100만 찍으시면 100만기념 빤스바람으로 제로투 가능하실까요? 엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3
벤츠,AMG GT,"구떠여!!구피다아!!!(잼민이1,잼민이2)",9
벤츠,AMG GT,ㄷㄷ,1
벤츠,AMG GT,잼민이 2는 예외인걸요..,1
벤츠,AMG GT,쿠키영상 ㅋㅋㅋ,1
벤츠,AMG GT,5:54 그 매니저를 빼면 아니되옵니다..,8
벤츠,AMG GT,저거 타면 1주일 안에 갓길에 세우다 조수석쪽 범퍼 백퍼 긁겄다ㅋ,1
벤츠,AMG GT,2:58 잼민이 형광쓰레빠,33
벤츠,AMG GT,구떠여?와우,1
벤츠,AMG GT,9:59 형 거기서 뭐해???,4
