car_brand,car_model,comments,likes
볼보,트럭,볼보가 욕 엄청먹네...,1
볼보,트럭,구형이 더이뿐데~ 나는,2
볼보,트럭,신고 해라 이자식아 ㅋ,1
볼보,트럭,야 현장운전  해봣냐?  갓잔탄 말 알긴하냐?,1
볼보,트럭,볼보는  중국차,1
볼보,트럭,그나저나 대형트럭 운전이 굉장히 재밌다고 하던데 한번 타보고 싶네요...ㅋㅋㅋㅋㅋㅋ,1
볼보,트럭,어렸을때 대형트럭 옆자리에 타봤던 기억이 나는.. 계단오르면서 높이에 놀라고..위에서 보면 더 높고  운행중엔 시원한 기분이 잊혀지지 않는.. 놀이기구 탄 기분.,2
볼보,트럭,김한용기자님 웃는 모습이 귀엽ㅋㅋㅋㅋ,1
볼보,트럭,병휘씨에게 당한 한을(?) 엉뚱한 진행요원님한테 푸는 사악한(?) 편집장님ㅋㅋㅋㅋ,3
볼보,트럭,이거 보니 저도 시승하러 가보고싶은 생각이 드네요 ㅋㅋ 특수면허도 있는데,1
볼보,트럭,이런 차들은 기아가 12단인데 성능은 오토매틱인데 기능은 스틱이라고 들었습니다. 이런 기능 승용차에도 적용안되나...세계최초로 실현하면 대박일텐데....기름 들먹고 힘좋고 ㅎㅎ 물론 대형트럭은 서양사람들이 역시 잘만들죠,2
볼보,트럭,와...너무 감사합니다 트럭 시승기 기다리고 잇엇어요,1
볼보,트럭,밑에분 소비자리포트 앞에만 보고 끄신 거 같은데 후반부에 보면 볼보는 스카니아나 벤츠와 달리 본사에서 미캐닉들 파견해서 문제를 인지하고 해결하려는 의지를 보였고 본사 담당자도 나와서 한국 소비자들은 프로페셔널하며 그들로부터 많이 배우고 있다는 발언도 합니다. 보상 문제도 합의에 다다랐고요. 물론 판매한 차량들 중에 동일한 증상으로 계속 고장이 나는 차량들이 있는 건 문제가 맞습니다만 대응방법을 봤을 때 세 회사를 동일선상에서 평가할 수는 없을 것 같습니다.,2
볼보,트럭,스티어링휠이 거친노면에서도 안돌아가면 직선도로 크루즈모드에서 편하겠네요,1
볼보,트럭,쓰레기차라니 뭐라니 무슨소린가해서 소비자리포트 영상보고 왔더니정말 어이가 없더군요. 특히나 조향장치가 반대로 도는거는 할말도 없네요.볼보 중국에 팔린거 아닌가 생각도 했습니다.아무리 예전과 다르게 요즘 기계들이 전자장비로 도배을 했다지만치명적인 결함도 검증못하고 저런게 시판차로 나온다니... 저 회사가 내가아는 볼보 맞나 싶네요.,18
볼보,트럭,김한용 기자님 구글글라스에 머리까지 졸귀>_< 저때보다 지금은 정말 용되셧네요...,2
볼보,트럭,볼보  fh500 운행하는 사람 입니다.댓글이 참 재미 있군요.대형화물차는 뽑기운이 굉장히 좋아야되지만 관리도 엄청 잘해야 합니다.차량 가격은 지금 현재 기자가 운행하는 차량은 2억3천만원입니다.벤츠 amg보다 비쌉니다.당연히 집보다 대형세단보다 좋아야 하는게 당연한겁니다.2010년도에 나온 차하고 달라진건 사이드브레이크빼고는 다 똑같다고 보심 됩니다.,1
볼보,트럭,나이거 한번 타보고싶다,1
볼보,트럭,"와 자동파킹브레이크는 진짜좋다,, 운전초보가 하기어려운게 내리막 오르막 클러치와 악셀 파킹브레이크조절을못해서 사고내는게 큰문제인데 자동이면 진짜 편하겠네,,",7
볼보,트럭,볼보 트럭짱이네 ㅋㅋ 트럭기사 하고 싶을정도 ㅋㅋㅋ,1
볼보,트럭,"유튜브에 소비자리포트 수입트럭, 벤츠트럭 보시면 여기서 홍보하는거 기가참니다. 볼보도 축중분배에 때문에 과적걸린다고 해요. 기자님 차량시승도 중요하지만 차에 대해서 소비자가 격는 문제들도 관심을 가져주셨으면 합니다. 물론 김한용기자님 무조건 해달라로 때스는건 아니에요ㅎㅎ 위의 소비자리포트도 그런 목적으로 존재하는 프로그램이지만 저의 조그만 바람입니다.",3
볼보,트럭,저것이 전설의 구글 글라스라는것인가? 비싸서 엄두도 못내겠던데,1
볼보,트럭,이차 유로트럭 에 나오는데....쨌든 저차 사고싶다,1
볼보,트럭,캬...트럭이냐 승용차냐...정말 멋지네..,1
볼보,트럭,"26년간 격어본 트럭 SMC,후소,미스비씨,만,벤츠,스카니아,볼보,이베코,시수,포드기타등등. 개인적으로AS안가는차가 최고임만,벤츠는 잔주접 없음부품비싸고 귀함스카니아는 잔주접은있으나 부품비 저렴하고 흔함볼보는 잔주접 큰주접많음 부품 비싸고 견고성 떨어짐 이베코 중고 절대 사지 마시길 요즘 신형 조건좋게 나왔다는데 확인필요 as망 부족",1
볼보,트럭,트럭은  역시  스카니아가   최고지요   기름이  적게  먹는   스카니아가  최고 입니다우리나라에  제일  많은   외국  트럭은  스카니아  입니다,5
볼보,트럭,체어맨 처럼 오토파킹 스위치  . . . 정말 편하겠다,1
볼보,트럭,이야 유로트럭에서는 핸들 작아보이더만(일반형기준) 여기서 보니 크네,1
볼보,트럭,언덕올라가면. 온도 올라가서 쉬면서 올라가야하던데,1
볼보,트럭,산업재에서는 퍼포먼스로 승부를 거는 세상이군요. ,1
볼보,트럭,김한용기자님 이 당시 헤어스타일..,1
볼보,트럭,여기 츄레라 운전기사가 함 댓글 달아주셨으면 좋겠네다들 볼보 타면 죽는대여! 죽는대여!!! 하는 분위기니;;,1
볼보,트럭,나도 저 추레라 시승 해보고 싶다 면허도 있는데,1
볼보,트럭,난 460탄다 나에겐 볼보가 잘맞는다 사람마다 틀리다,1
볼보,트럭,잘보고 갑니다.,2
볼보,트럭,요런게 이제 찝차 보다 잘달리는겨 (차가 커서 쓰러지긴 해도ㅋㅋ),1
볼보,트럭,맥트럭을 볼보가 인수해서 볼보는 까고싶지 않다..맥트럭 정말 멋있지 않냐...그리고 750톤 끄는 볼보영상보면 과장은 아니다 좋아,1
볼보,트럭,오옷~대단대단^^,1
볼보,트럭,avm도 장착되있나요?,1
볼보,트럭,차좋다 많이 발전햇다 한국트럭 차는 한국께아니지만ㅋㅋㅋ,1
볼보,트럭,오 트럭까지 시승하고 리뷰를 하셨었군요...,1
