car_brand,car_model,comments,likes
한국GM,르망,르망 그당시에 최강이였죠.ㅎㅎ,7
한국GM,르망,대우도 국가가보존해줬으면 지금 더커졌을껀데,5
한국GM,르망,엑셀하고르망 양대산맥 그때당시르망이 엑셀뭐 누가잘팔리고 그러기보단엑셀이좀 마케팅이잘돼긴했죠,2
한국GM,르망,저어렸을때 아카데미사 조립식 르망 장난감이 생각나네요^^,1
한국GM,르망,광고 짱이다!!,1
한국GM,르망,저시대 차 창문여는게 운동임,1
한국GM,르망,대도님 광고 듣고 왔습니다,32
한국GM,르망,실상 씨에로도 르망 업그레이드 수준이지,1
한국GM,르망,전 뉴르망이 좋아요 ㅎㅎㅎ,1
한국GM,르망,앞은 르망옆은 실망뒤는 절망타보면 사망,4
한국GM,르망,2:58 헬기가 왤케 날파리처럼 보이냐,7
한국GM,르망,우리 아빠 1988년도에 첫차,4
한국GM,르망,무슨 세계시장 ㅎㅎ 오펠차를 가져와  조립한건데,1
한국GM,르망,대우사<<< 르망 뉴르망 씨에로 에스페로 뉴에스페로 로얄싸롱 슈퍼싸롱 브로엄 프린스 뉴프린스 임페리얼 맵시나 아카디아 뉴아카디아 라노스 칼로스 누비라 레간자 레조 매그너스 티코 슈퍼티코 라보 다마스 마티즈 뉴마티즈 현대사<<<포니 포니픽업 뉴포니 스텔라 뉴스텔라 각그렌져 뉴각그렌져 그렌져 뉴그렌져 엑셀 뉴엑셀 쏘나타 뉴쏘나타  쏘나타2 쏘나타3 마르샤 뉴마르샤 EF쏘나타뉴EF쏘나타 LF쏘나타 다이너스티 뉴다이너스티 에쿠스 뉴에쿠스,2
한국GM,르망,르망 이름셔 찐이였는데,1
한국GM,르망,플라워링하트 르망레이서,1
한국GM,르망,르망 단종 1994년 아닌가요????????????????????????????????????????????????????????????????????????????????????????????,1
한국GM,르망,4:17 💭,1
한국GM,르망,3:08 같은사람인가??,4
한국GM,르망,GM의 청사진 흥미롭네요,1
한국GM,르망,Euv도 다시들어올때 히트펌프달고들어와랏 ㅠ,4
한국GM,르망,선좋아요.구독.알람후시청^^👏👏👏,1
한국GM,르망,다들 계획이 있다 테슬라를 만나기전까진,1
한국GM,르망,제목그대로 한국에서 잘해보슈.,6
한국GM,르망,1:24 리브헤어가 아니라 립벨 아닌가요? 독일어 일텐데,1
한국GM,르망,기자님 리페르용...,1
한국GM,르망,다알 갈거니까~~~~~,3
한국GM,르망,05:30,1
한국GM,르망,시대를 앞서간차... 90년대 초반에 나온 차량치곤 대단한 기술력을 지니고있는 에스페로.,12
한국GM,르망,지금봐도 질리지않는 디자인이죠,21
한국GM,르망,저희 엄마 첫차 1990년에 사서 2003년까지 타고다님(사고나서 폐차) 그시절에 에스페로 인기 많았는데,4
한국GM,르망,미래 지향적인 디자인으로 진짜 운전해보고 싶다.,6
한국GM,르망,이차는 지금 똥차 취급 받지만 당시 정말 쇼크할만큼 성능 기술이 우수했던 차,14
한국GM,르망,나도 80년대나 90년대에 태어나서 저런 올드카 타봤으면 좋았었을거 같다,4
한국GM,르망,"쥬지아로 디자인, 진짜 세련됬다",7
한국GM,르망,르망셰시를 늘려서 만들었고 당초엔 노후한 로얄라인 대체위한 중형차로 포지셔닝되었으나. 당시중형차는 사회중견들의 차인데 지나치게 스포티해서 현대 소나타에 참패...1.5 1.8위주로 준중형으로 포지셔닝...그러나 르망을 늘린 구조적문제와 구형 시스템이 그대로 사용되어 스타일만큼 성능이 좋지않고 잔고장이 많았음. 스타일은 당시 충격적이서 90년대 말까지 우려먹었음. 실제 성능은 문제가 많았음..특히 미션-엔진 세팅을 각각다른 국외업체에서 해서 전반적으로 세팅 균형이 별로였음.,4
한국GM,르망,당시 초딩이였지만 참 뭔가 신기하게 생겼던...세그먼트를 디자인으로는 알기힘들었던차...(2000cc는 당시에는 그랜져급 혹은 소나타 고급이였는데 디자인은 젊고 너무 세련되었던..가격까지는 꼬맹이라 몰랏음;;;;;) (그런데 이제보니 1500cc급도 있었네요;;;;?!?!),3
한국GM,르망,진짜 저당시 자동차들 중에서 디자인으로 압살했음,4
한국GM,르망,ㅋㅋ 옛날생각나네 나의첫차 에스페로 재밌네요 ㄳㄳ,10
한국GM,르망,1:30 요즘에 쎄게닫으면 화내던데 옛날차감성 ㅋㅋ,1
한국GM,르망,우리집 첫차..1993년 초3때 사서 2016년까지 타고다님..,17
한국GM,르망,쿼터 글라스 지금 신형 위장막 씌운 그랜저 돌아다니는거랑 비슷함 역시 시대를 앞서간 디자인,1
한국GM,르망,"양지운, 엄주환 성우님이 멘트하셨군요",3
한국GM,르망,"ㅋㅋ 옛날 광고에선 대우 에스페로가 전투기랑 맞짱뜨고 다니고, 현대는 포르쉐 따버리고 포르쉐오너로 부터 따봉받고 그랬지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",7
한국GM,르망,대우차가 살아있었어야 했는데,1
