car_brand,car_model,comments,likes
시트로엥,C3,믿고보는 오토뷰. 시트로엥 차도 정말 매력있네요. 디자인 슈퍼갑!! 물론 옵션이나 타이어등 아쉬운 점이 많지만 마실용으론 좋을거 같네요 ㅎ 잘 봤습니다.,8
시트로엥,C3,시트로엥 차는 볼때는 참 이쁜데 정작 구매에서는 많이 주춤하게 되는거 같습니다. 영상 잘봤습니다!,28
시트로엥,C3,아주 오래전부터(30년 정도 됬을려나요?) 시트로엥의 디자인을 참 좋아했습니다...르노나 푸조와는 달리 시트로엥은 유달리 디자인이 특이하지만 그렇게 튀지 않으면서 미래적인 디자인과 깔끔하면서 그 차량 앰블럼을 차량디자인에 잘 녹아내리는듯한 디자인이 참 맘에 들었었죠...예전엔 디자인이 sexy 였다면 요즘들어선 디자인 컨셉을 pretty로 잡은듯..... ㅎㅎㅎ,2
시트로엥,C3,역사도 깊고 모터스포츠에도 다양하게 나가는 시트로엥 하지만 우리나라에서는 무시? 당하는 경향이 있어서 좀 아쉽네요. 개성있는 디자인은 정말 인정합니다 ㅋㅋ 뭐 프랑스차 답게 디젤엔진을 잘 만들었네요. 또 게트락 미션이 들어갈줄 알았는데 아이신이 들어갔네요 ㅋㅋ곳곳에 원가절감을 한 흔적이 보이지만 이정도 급에서 저정도면 괜찮을듯,2
시트로엥,C3,시트로엥은 항상 과감한 디자인으로 이목을 확 끄는게 좋네요!,14
시트로엥,C3,DS시리즈라던지 스페이스 투어러같은 다양한 차들을 보면서 psa그룹의 차들의 지향성이 독특하단걸 느꼈습니다. 푸조는 그래도 전세계 트렌드를 맞추려는 듯한 인상으로 바뀌었는데 시트로엥은 아직까진^^;;; 그래서 그런지 푸조보다 인지도는 더 낮은게 아쉬울 따름입니다. 구형 DS3가 참 인상적이었는데 브랜드 이미지를 어떻게 개선시킬건지 한편으론 슬픈 일이네요....(피아트같이 철수하는건 아니겠죠?^^;;),2
시트로엥,C3,디자인이 물에 한창 뿔렸다가 나온 베뉴랑 비슷해서 귀엽네요.근데 직물시트나 90년대 sm5에 쓰이던 굴리는 방식의 수동스위치 열선버튼.싱글 혼은 좀 깨는.. 저가격대에 충분히 살만한 선택의 폭이 너무 넓은 것도 문제,6
시트로엥,C3,푸조는 그래도 이제 대중성을 겨냥하고 있는데 시트로엥은 아직 좀 독특하네요. 이거 윗급 C5 에어크로스가 승차감이 정말 좋다던데 궁금하네요...,6
시트로엥,C3,디자인 너무 예쁘다 ㅜ.ㅜ,2
시트로엥,C3,디자인은 특이한데 이쁨. 길에서 가끔 마주치면 색상도 그렇고 실물이 이뻐서 쳐다보게 됨 ㅋㅋ,1
시트로엥,C3,직접 시승해보는 것 같은 리뷰 영상 너무 감사합니다. 요즈음 외곽으로 이사를 가게되어 차구매를 앞두고 있습니다.  3천만원대  차량중 안전하고 조용한 차를 찾고 있는데 추천 좀 해 주세요.,2
시트로엥,C3,프랑스차는 좀 고집이 세다고 느껴지네요. 사실 푸조도 글로벌시장에 발맞추지 못해 미국에서 철수하고 이제 다시 라인업정비하고 미국시장 나간다는데 그래두 푸조는 확실히 고집이 꺾어진 느낌인데 시트로엥은 엄...,1
시트로엥,C3,C4칵투스보다 훨씬이쁘고 낫네용그리고 C4칵투스는 뒷좌석에 창문여는게 자동이아니였는데 C3는 자동이고 괜찮네용,1
시트로엥,C3,차가 너무 귀엽네요.  오늘도 좋은 영상 감사합니다.,3
시트로엥,C3,날씨땜에 힘듭니다 ㅋㅋㅋㅋㅋㅋㅋㅋ 오토뷰 김기태 화이팅~,1
시트로엥,C3,아 가격이....말잇못...프렌치 갬성....잘 보고 갑니다.,1
시트로엥,C3,시트로엥 만의 디자인 코드...  유니크 하고 좋은듯~,1
시트로엥,C3,와 디자인 놀라워라,1
시트로엥,C3,차량 크기를 감안 했을땐 30토크면 충분할듯 한데...궁뜬 모양이네요.,1
시트로엥,C3,C5 에어크로스의 시승기도 궁금하네요.,1
시트로엥,C3,리뷰 잘 봤습니다:) 애플 카플레이가 무선으로 동작하나요? 소개하는 화면에서 다른 요소에 가려져 유선인지 무선인지 보이지가 않아요ㅎㅎ,1
시트로엥,C3,지금 타고 있는 차 있네 너무 반갑네여...프랑스차만 6대 타고 있어요 만족스럽습니다 :),18
시트로엥,C3,방향지시등 소리가 내 스타일이로구나~~,1
시트로엥,C3,수고하셨슴다 ㅎ  씨트로앵까지~  컨츄리 로드 브금까지 좋네요 ㅎ 감사합니다~^^,3
시트로엥,C3,가격을보니 갬성이아니면 타기힘들겠네요,3
시트로엥,C3,개인적으로 아주 좋아하는 디자인입니다가솔린이 들어왔다면 아주 좋았을텐데......,4
시트로엥,C3,잠시 후 함께(한 박자 쉬고) 느껴보시겠습니다~,20
시트로엥,C3,"디자인이 예쁘긴하지만 실용적인 디자인이라곤 생각이 되지않네요. 사이드브레이크도 괜히 크게만들어 수납공간이 부족해지고, 버튼을 최소화하고 터치방식으로 해결한다니....푸조그룹의 디자인은 알면서 모르겠네요....",1
시트로엥,C3,와우 인트로 브금도 차하고 찰떡이네요!고오급영상 감사히 보겠습니다,2
시트로엥,C3,일단 전체적으로 디자인이 둥글 둥글 하네요... 처음 보면은 그 디자인 때문에 눈길이 가긴 하겠네요...,1
시트로엥,C3,시트로앵이 무리해서라도 오토뷰에는 흰색 베이스에 주황색 포인트의 시그니처 컬러 차량을 제공했어야 하는데..오토뷰는 공짜에 훌륭한 영상미는 덤인데 디자인이 70% 이상 먹고들어가는 차량에 제공된 색상이 너무 아쉽네요.,3
시트로엥,C3,푸조시트로엥은 3008과 c5 에어크로스외엔 실구매할 모델은 없다고 봄 이번에 타본 c4칵투스는 최악이었음.,1
시트로엥,C3,시트로엥 프랑스 감성패션귀요미입니다 ㅎ,1
시트로엥,C3,현기가 저 구성 저 성능으로 나왔으면 개까였을텐데 디게 너그럽네요,1
시트로엥,C3,확실히 씨포 깍뚜스보다 좋아보이네요차급도 낮은데ㅎㅎ그런데 내용 보다보니90년대만 해도 푸조는 대중 브랜드시트로엥은 고급브랜드 였는데잔티아 XM 타보면 605 405 보다 좋았구요 이젠 아닌가봐요?여튼 우리나라에 2008 로 소형 SUV 시장을연(사실 큐엠3 나 트랙스보다 빨랐죠) 브랜드 차니 기대가 됩니다요즘 모브랜드의 소형 SUV 들을 보면 저게 해치백 아닌가? 할생각이 들던대그래서 회사차로 르노 의 클리오도 알아보고 있고요아 또 말이많아지네요날이추워지네요길미끄워질때가 되니 안전 운전하세요,3
시트로엥,C3,소형차 실내에서 조수석 폴딩은 정말 실용적인것 같습니다.,2
시트로엥,C3,직물시트 먼지 멈청 날려요 이점때문에 좁은실내일수록 가죽이나인조가죽이 필요합니다,6
시트로엥,C3,오토뷰는 선따봉 후감상~,2
시트로엥,C3,"일단 외모부터가 너무 귀여워서 디자인을 중요하게 생각하시는 분들에게는 정말 매력적인 차량인 것 같습니다.소형 SUV에 들어간 화려한 옵션들(파노라마 선루프, 선쉐이드, 심지어 어라운드 뷰 모니터까지...ㄷㄷ)이 눈에 띄고실내에 들어간 레드 라인 시트들도 정말 감각적인 디자인 매력을 뿜어내고 있네요.(회색톤의 소파처럼 보이는 것이 꽤 포근해 보입니다)하지만, 가격이 조금 비싸 보이는 게 흠이긴 하네요~ 가격만 조금 더 착했으면 훨씬 더 경쟁력이 있었을 텐데요~ 귀여운 시트로엥 C3 에어크로스 시승기 영상 감사히 잘 봤습니다!",1
시트로엥,C3,오 감사합니다~ ds7도 부탁해요ㅎㅎ,4
시트로엥,C3,클락숀 소리 졸귀 ,4
시트로엥,C3,이런 깜찍한차 리뷰 감사합니다,2
시트로엥,C3,외관 실내 베뉴보다 낫네!,1
