car_brand,car_model,comments,likes
미쯔비시,이클립스,저도 어느덧 아재가 되었네요...항상 건강하십쇼~,3
미쯔비시,이클립스,저 차의 4g63 엔진이 한때 현대차의 쏘나타 등에 들어간 그 시리우스 엔진입니다.그덕에 같은 엔진의 란에보가 국내에서 인기 만점이었다죠.,3
미쯔비시,이클립스,90~2000년대 나온..JDM들..대단했죠...ㄷ...ㅋㅋㅋ,1
미쯔비시,이클립스,92년도에 형제차 이글 탈론 tsi 수동 새차 사서 한참 탓었는데 옛생각 많이 나네요4륜구동이라 재밌게 탓었어요,2
미쯔비시,이클립스,멋지죠 영화 분노의질주에도 나온차종이고아주 멋집니다.^^,5
미쯔비시,이클립스,죽~~~인다아~~할때 윤재아저씨 너무 아재같아 미치겠음ㅋㅋㅋㅋ너무 반응이 취젘ㅋㅋㅋ,3
미쯔비시,이클립스,4g63 .. 특유에 엔진소리가 생각 납니다.영상 잘보고 그 당시 추억에 잠깐 빠져 봅니다. 아재...ㅠㅠ,2
미쯔비시,이클립스,역시 이클립스,4
미쯔비시,이클립스,이클립스 스파이더 분노의질주2에 나오죠.1편에 나오는건 쿠페이고 다른건 안부러운데 휠 BBS RS타입이네요.역시JDM은 BBS인건가,2
미쯔비시,이클립스,"89년도에 여름에 90년식을 탓네요.    처음엔 팝업헤드램프.   미국에서  만 16살 ,고등학교 시절 생애 첫차.  올해 51살인데 작년에 4시리즈쿠페를 구입해서  주말에만 타는데... 지금도 그 때 감성을 찾고 싶은 지도..",1
미쯔비시,이클립스,이뿌다 ㅠㅠㅠ,1
미쯔비시,이클립스,JDM은 사랑입니다,1
미쯔비시,이클립스,74 아재 추가요. ~,1
미쯔비시,이클립스,분노의 질주 1 에서  녹색으로 개수된 거로 브라이언이 불법 레이서들(도미닉 무리) 사이에 잠입하기위해 탓던 그...,2
미쯔비시,이클립스,김해에 우연히 이영상을보며 지나가다가 빨간색깔 이클립스 방치치량을 보았습니다,3
미쯔비시,이클립스,이클립스 부품 호환 a4몇장있습니다.현대차랑 많이 호환됩니다.여기는 구리시인데필요하시면 전화번호 주세요.,3
미쯔비시,이클립스,엇 이차는 클로니!,1
미쯔비시,이클립스,15년전에도 드림카였는데 지금은 구하기가...,1
미쯔비시,이클립스,이 영상을 볼려고 눌렀더니 이클립스 민트 광고가 나옴 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
미쯔비시,이클립스,사지육삼하니 엘란트라에 소나타 이빵인가? 스왑했던 기자분인가 계셨었는데,1
미쯔비시,이클립스,ㅇ,3
미쯔비시,이클립스,미쯔비시는 좀 아닌거 같습니다,2
미쯔비시,이클립스,이 시국에 미쯔비시라....,1
미쯔비시,이클립스,"음. 뭔 개소리인가... 이클립스 1, 2세대가 후륜이라니..터보에 4륜은 있지만 원래 전륜으로 만들어진 스포티카 인데.",4
미쯔비시,이클립스,ㅋㅋ일반인이 전문가인척하는게 너무 티나는 리뷰네 년도가 2009니 그럴수다 있겠다,1
미쯔비시,이클립스,"1:00 경에 나오는 분은 ""행크""가 아닌 ""핵터""입니다. 죄송합니다..ㅠㅠ3:00 경은 오일파동이 끝난 이후 80년대에 ~ 라고 정도 알아두셨으면 좋습니다 ^^원작 이클립스에서는 저와 같은 터보엔진이 아니라, n/a엔진에 튜닝을 했던것 입니다!! 수동 이었고요!!",18
미쯔비시,이클립스,이런 튜닝카 만드는건 대부분 해외유튜버들만 다뤄서 일일히 번역해서 보기 힘들었는데 드디어 한국에서도 보는날이 오네요 ㅎ 좋은 영상 감사히 잘보겠습니다!,10
미쯔비시,이클립스,우어어어엉 진짜ㅠㅠㅠ 분노의질주 찐덕은 웁니다 파파님 감사합니다ㅠㅠㅠ 브라이언 이클립스 만세ㅠㅠ 보고싶었는데 이렇게 또 보게해주셔서 너무 감사합니다ㅠㅠㅠㅠㅠㅠㅠ,8
미쯔비시,이클립스,제일 겸손하신건 항상 연장재경님이시고... 좋은 컨텐츠 보여주셔서 너무 감사드립니다. 처음 방향성과 일치하게 항상 곧게 제가 직접 누리지 못하는거 대리만족 시켜주셔서 감사드려요!!,10
미쯔비시,이클립스,사기를 어떻게 당하셨길래 쎄게 당하셨다는 표현을ㄷㄷ...이번 프로젝트도 항상 기대하고 있습니다 보면서 동기부여 얻고 있습니다!! ,1
미쯔비시,이클립스,나중에 다 완성되면 분노의 질주 차들을 한국에서 볼수있다는게...ㅎㄷㄷ하네요 전시 기회가 있다면 보러가고 싶네요파파님 화이팅!,5
미쯔비시,이클립스,복원 너무 잘보고 있어요 90년대 차들 보니까 오랜만에 심장이 뛰네요 힘내서 R34도 꼭 복원해주세요,4
미쯔비시,이클립스,덕분에 자동차 공부 많이 됐습니다형유익한 방송 좋아유~,2
미쯔비시,이클립스,진짜 베일사이드 RX-7 도 레전드였는데… 이번에 만드는 브라이언의 이클립스는 진짜 역대급으로 레전드인듯…..너무 미쳤다 ….,1
미쯔비시,이클립스,거의 없는 전륜 JDM 스포츠카중 제일 유명한 이클립스... 브라이언의 이클립스 정말 기대되네용,19
미쯔비시,이클립스,연장재경님의 자동차에 대한 열정에 감탄하고갑니다! 좋은 볼거리를 공유해주셔서 감사해요 항상 응원합니다!! ,5
미쯔비시,이클립스,96년 GSX 수동 흰색 올순정으로 2년정도 탔었는데 당시 210마력으로 기억하는데 티뷰론에 터보 올린 애들이 얼마나 시비를 걸던지...가장 추억이 많았던 차라서 이클립스 복원에 관심이 가네요. 기대하겠습니다.,4
미쯔비시,이클립스,"분노의 질주! 오래된 차들이어서 복원 하나하나 정말 쉽지 않을텐데, 열정을 가지고 복원해주시고 영상으로 올려주셔서 감사합니다.",4
미쯔비시,이클립스,저희는 그저 파파님이 영상올리시면 감사하며 볼 뿐입니다. 파파님 하고싶은거 다해~~,3
미쯔비시,이클립스,"와… 분노의질주 자동차들 소장 그냥 꿈만 꿔봤는데 실행에 옮겨주시니, 대리만족 눈호강하고 갑니다!! 응원하겠습니다!!",1
미쯔비시,이클립스,유럽차 많이나오다가 요즘엔 일본차가 많이나와서 너무 재미있게 잘 보고 있습니다.,4
미쯔비시,이클립스,언젠가는 분노의질주 1에 나왔던 녹색 언더네온 달린 검정색 혼다 시빅 쿠페 (EG) 도 재현되면 좋겠네요 ㅎㅎ,3
미쯔비시,이클립스,정말 명차들을 리스토어 하는거 힘드실텐데 기대하고 있겠습니다! 화이팅입니다!,3
미쯔비시,이클립스,하필이면 사기 당하셨다니 좌절감으로 힘들겠네요. 기운내세요~ 만들고 있는 분노의 질주 브라이언의 첫차 완성되기를 응원하겠습니다.,2
미쯔비시,이클립스,올리시는 영상들 재밌게 보고 있습니다. 화이팅하시고요 실물로 보는날이 오길 소망해봅니다. 편안한 밤 되세요 ^^,2
미쯔비시,이클립스,이클립스...... 수프라의 존재감에 약간 잊혀진 느낌...ㅎㅎ 그래도 이클립스 1편에서의 드래그레이싱은 잊혀지지 않습니다!!,3
미쯔비시,이클립스,원래 지붕에 덕트는 랠리차량에 많이 쓰이는거죠저기로 바람이 들어와 에어컨 역할을 해주던 기능이죠,1
미쯔비시,이클립스,최소 50만은 가야하는데 재경님 항상 응원합니다.,3
미쯔비시,이클립스,완성된 차가 기대됩니다 ㅎㅎ 좋은영상 감사해요 ㅎ,2
미쯔비시,이클립스,드디어 복원과정이 나왔군요!감사히 잘 보겠습니다!!,2
미쯔비시,이클립스,정말 재밌습니다 앞으로도 승승장구 해서 더욱더 업로드 많이해주세요♡♡,3
미쯔비시,이클립스,JDM이 너무 좋아 현생에선 못하고 GTA5 로 대리만족 중이였는데 알고리즘이 저를 여기로 이끌었네요 바로 구독박고 앞으로 기대하겠습니다!!,1
미쯔비시,이클립스,주변 차덕후들한테 누누히 말하지만 재경님은 말이 필요없습니다. 그냥 최고입니다!,1
미쯔비시,이클립스,연장재경님 블로그 때부터 무르시엘라고가 너무 멋있었던 기억이 나서 그때부터 콘텐츠들 쭉 보아왔습니다. 에이원인터내셔널 창립 과정도 엄청 대리만족 하면서 봐왔는데 이번 콘텐츠는 정말 분노의질주 찐 덕으로써 너무 고맙습니다 한국에서 이런 차를 실제로 보면 얼마나 짜릿할까요 정말 기대하고 있습니다. 개인적으로 미쓰비시 랜서 에볼루션 도쿄 드리프트 오디션도 정말 상징성이 높은 차라 생각합니다 ㅠㅠ 감사합니다 이런 콘텐츠…,1
미쯔비시,이클립스,미국에살떄 친구가 이클립스 타서진짜 많이탓엇는데 ㅋㅋㅋㅋㅋㅋ 빨강 추억이다 자동벨트 신기했는데,1
