,title,url
0,"“못생긴 포르쉐, 멍청이만 타지”…3번 욕먹더니, 스포츠카 ‘신화창조’[세상만車]",https://premium.mk.co.kr/view.php?no=31900
1,"포르쉐, 1분기 6만8426대 판매…전년比 5%↓",https://www.news1.kr/articles/?4649341
2,포르쉐 1분기에만 6만8426대 판매...中 20% ↓,http://www.fnnews.com/news/202204160948163289
3,"포르쉐 신형 포르쉐 718 카이맨 GT4 RS 공개, 레이싱 DNA 반영",http://www.sportsseoul.com/news/read/1078303?ref=naver
4,"[LA 오토쇼] 포르쉐, LA에서 '718 카이맨 GT4 RS'와 '718 카이맨 GT4 RS 클럽스포츠' 공개",https://hankookilbo.com/News/Read/A2021111817580004123?did=NA
5,"포르쉐 AG, '2021 LA 오토쇼'서 718 라인업 중 가장 강력한 '718 카이맨 GT4 RS' 공개!",http://kr.aving.net/news/view.php?articleId=1655374&Branch_ID=kr&rssid=naver&mn_name=news
6,"포르쉐 AG, 신형 카이맨 등 월드 프리미어 5종 공개…LA 오토쇼에서",http://www.thedrive.co.kr/news/newsview.php?ncode=1065572165446501
7,포르쉐 신형 718 카이맨 GT4 RS 최종 테스트 11월 공개,http://www.sportsseoul.com/news/read/1070719?ref=naver
8,"포르쉐 AG, 신형 '718 카이맨 GT4 RS' 최종 테스트…11월 공개",http://www.newsis.com/view/?id=NISX20211022_0001623516&cID=13001&pID=13000
9,"포르쉐 AG, 718라인 최상위 모델 '718 카이맨 GT4 RS' 최종 테스트서 강렬한 인상 남겨!",http://kr.aving.net/news/view.php?articleId=1647533&Branch_ID=kr&rssid=naver&mn_name=news
10,"포르쉐, 911 뛰어넘는 카이맨 GT4 RS 11월 공개..하극상은 현실로(?)",http://www.dailycar.co.kr/content/news.html?type=view&autoId=41350
11,"포르쉐, 제로백 4.4초의 새 GT 스포츠카, '카이맨 GT4' 공개",http://www.kbench.com/?q=node/146106
12,포르쉐 신형 '718 카이맨·박스터' 전기차 모델 출시 가능성,https://www.theguru.co.kr/news/article.html?no=20124
13,"포르쉐 '카이맨 GT4', 리얼 레이싱3에서 첫 선 보인다",http://www.g-enews.com/news/articleView.html?idxno=136233
14,"포르쉐, 718 박스터·카이맨 GTS 4.0 출시..가격은 1억1670만~1억2140만원",http://www.dailycar.co.kr/content/news.html?type=view&autoId=38773
15,"포르쉐, '카이맨 R' LA오토쇼에 최초 공개",http://www.zdnet.co.kr/ArticleView.asp?artice_id=20101118101953
16,"포르쉐, 타이칸·마칸에 이어 카이맨·박스터도 전기차 전환 준비",http://www.dailycar.co.kr/content/news.html?type=view&autoId=38530
17,"[시승기] ""GT 삼총사, 포르쉐 DNA·철학 속으로 빠뜨리다""",http://www.seoulfn.com/news/articleView.html?idxno=441364
18,"넥센타이어, '지옥의 레이스' NLS 1라운드 '1위'",https://www.theguru.co.kr/news/article.html?no=33266
19,"'위드 포르쉐' GT의 진한 향기에 매료되다....""레이싱 DNA 장착""",http://www.gpkorea.com/news/articleView.html?idxno=79570
20,"포르쉐, 718 GTS4 카이맨·박스터 공개..국내 출시 일정은?",http://www.dailycar.co.kr/content/news.html?type=view&autoId=37585
21,"[시승기] 포르쉐가 ""포르쉐 했다""...GT 타고 인제스피디움 달려보니?",http://www.pinpointnews.co.kr/view.php?ud=2021102715561935125d46bea725_45
22,[르포]정신 혼미해지는 트랙 위 포르쉐 GT,http://autotimes.hankyung.com/apps/news.sub_view?popup=0&nid=01&c1=01&c2=01&c3=00&nkey=202110231540351
23,"[수입차 이모저모] 포르쉐 AG, 롤스로이스모터카, BMW, 메르세데스-벤츠 등 소식",http://www.slist.kr/news/articleView.html?idxno=304811
24,"한국 데뷔 앞둔 포르쉐 신형GT…""시속 300km 괴물들 온다""",https://www.hankyung.com/economy/article/202110212929g
25,"디파츠, 포르쉐 718 카이맨 국내에서 유통 선보여",http://gokorea.kr/news/view/684331
26,"포르쉐, 500마력 카이맨 GT4 RS 출시 계획..911 뛰어넘나(?)",http://www.dailycar.co.kr/content/news.html?type=view&autoId=36325
27,바람의 파이터,https://www.motortrendkorea.com/sub/view.html?no=6520&cate1Name=ISSUE
28,"포르쉐, 718 카이맨·박스터 GTS 공개..수평대향 6기통을 품은 스포츠카",http://www.dailycar.co.kr/content/news.html?type=view&autoId=35644
29,"포르쉐, 타이칸 크로스 투리스모·신형 911 GT3 출시",http://www.rpm9.com/news/article.html?id=20211016090002
30,"[수입차 이모저모] 벤틀리모터스, 포르쉐, BMW, 만트럭 등 소식",http://www.slist.kr/news/articleView.html?idxno=302653
31,"포르쉐코리아, '타이칸 크로스 투리스모', '신형 911 GT3' 공식 출시",http://kr.aving.net/news/view.php?articleId=1644333&Branch_ID=kr&rssid=naver&mn_name=news
32,"포르쉐 타이칸 크로스 투리스모, 스포티한 신형 911 GT3 국내 출시",http://www.sportsseoul.com/news/read/1068207?ref=naver
33,포르쉐 차세대 '718 카이맨·박스터' EV 변신? 최고 400마력 기대,http://www.gpkorea.com/news/articleView.html?idxno=58646
34,"포르쉐, 718 박스터·카이맨 T 공개..유럽시장 가격은?",http://www.dailycar.co.kr/content/news.html?type=view&autoId=35070
35,"포르쉐, 한정판 '718 카이맨 GT4 스포츠컵 에디션' 공개…가격은?",http://www.edaily.co.kr/news/newspath.asp?newsid=02177926622653576
36,"포르쉐, 한정판 ‘718 카이맨 GT4 스포츠 컵 에디션’ 공개..특징은?",http://www.dailycar.co.kr/content/news.html?type=view&autoId=34836
37,"포르쉐, GT 레이스를 위한 '2019 카이맨 GT4 클럽스포츠' 공개",http://www.hankookilbo.com/news/npath/201908020605374121?did=NA
38,"포르쉐, 시속 300km넘는 신형 '718 스파이더', '718 카이맨 GT4' 공개",http://www.autodaily.co.kr/news/articleView.html?idxno=409474
39,"포르쉐, 주행 성능을 개량한 718 카이맨 T 공개",http://www.hankookilbo.com/news/npath/201903120973091543?did=NA
40,"포르쉐 AG, ‘포르쉐 카이맨 GT4 랠리’ 생산 계획 발표",http://sports.hankooki.com/lpage/economy/201901/sp20190123175421136980.htm
41,"[수입車단신]포르쉐, '카이맨 GT4 랠리' 생산 계획 발표 外",http://www.newsis.com/view/?id=NISX20190122_0000537638&cID=13001&pID=13000
42,"포르쉐, LA 오토쇼에서 신형 카이맨 등 월드 프리미어 5종 공개",http://www.electimes.com/article.php?aid=1636931875225198094
43,"포르쉐AG, 신형 '718 카이맨 GT4 클럽스포츠' 공개...국내 출시 계획 미정",http://www.autodaily.co.kr/news/articleView.html?idxno=406911
44,"포르쉐, 'LA 오토쇼'서 신형 카이맨 등 월드 프리미어 5종 공개",http://www.newsis.com/view/?id=NISX20211112_0001649761&cID=13001&pID=13000
45,"포르쉐, LA 오토쇼서 신형 카이맨·전기차 등 월드 프리미어 5종 공개",https://www.cnet.co.kr/view/?no=20211112174557
46,"포르쉐 AG, 신형 '718 카이맨 GT4 RS 클럽스포츠' 공개",http://www.gpkorea.com/news/articleView.html?idxno=80051
47,포르쉐 억대 레이싱카 '718 카이맨 GT4 클럽스포츠' 출시,http://news.mt.co.kr/mtview.php?no=2019010517452405430
48,"포르쉐, WRC에 콘셉트 랠리카 ‘카이맨 GT4 클럽스포츠’ 출격",http://news.mk.co.kr/newsRead.php?year=2018&no=506948
49,"포르쉐, ′718 카이맨 T′ 출시 계획..주행성능에 초점",http://www.dailycar.co.kr/content/news.html?type=view&autoId=31291
50,"[시승]포르쉐 유전자 그대로, 718 카이맨",http://autotimes.hankyung.com/apps/news.sub_view?popup=0&nid=06&c1=06&c2=06&c3=00&nkey=201712261606291
51,[시승기] 작지만 힘있고 정교한 포르쉐 718 카이맨,http://biz.chosun.com/site/data/html_dir/2017/12/17/2017121700611.html
52,"[진車승부] 무한 질주 인기 폭주, 스포츠카의 힘…포르쉐 718 카이맨 VS 재규어 뉴 F-TYPE",http://www.sporbiz.co.kr/news/articleView.html?idxno=175021
53,"[시승기] 터보 엔진의 강력한 드라이빙, 포르쉐 718 카이맨",http://autoin.edaily.co.kr/news/newspath.asp?newsid=01410406616125392
54,[포토] 포르쉐 THE NEW 718 카이맨 GTS 출시,http://news.hankyung.com/article/2018041964097
55,"포르쉐, 718 카이맨 및 신형 파나메라 언제 오나",http://autotimes.hankyung.com/apps/news.sub_view?popup=0&nid=02&c1=02&c2=02&c3=00&nkey=201701101737561
56,"넥센타이어, 24시간 '녹색 지옥' 달린다…'포르쉐 718 카이맨'에 장착",http://www.g-enews.com/ko-kr/news/article/news_all/2018032809201054764f58a467e8_1/article.html
57,2021 LA 오토쇼 빛낼 신차들,http://autotimes.hankyung.com/apps/news.sub_view?popup=0&nid=02&c1=02&c2=02&c3=00&nkey=202111161420031
58,강력한 코너링을 위한 4기통 터보 ‘뉴 포르쉐 718 카이맨’,http://car.donga.com/3/all/20160426/77777261/1
59,강력한 코너링을 위한 4기통 터보 엔진 - 뉴 포르쉐 718 카이맨,http://www.kbench.com/?q=node/162234
60,"포르쉐 718 카이맨, ‘GT4 클럽’ 공개",http://sports.donga.com/3/all/20190106/93575354/3
61,718 시리즈로 재탄생한 포르쉐 '박스터·카이맨' 공개,http://www.edaily.co.kr/news/newspath.asp?newsid=01184086609599504
62,"포르쉐 박스터 & 카이맨, 내년 '718 시리즈'로 새롭게 선보인다",http://kr.aving.net/news/view.php?articleId=1330818&Branch_ID=kr&rssid=naver&mn_name=news
63,트랙 전용 신형 포르쉐 카이맨 GT4 클럽스포츠,http://car.tvreport.co.kr/?c=news&m=newsview&idx=655196
64,"[2015 LA오토쇼] 포르쉐, 카이맨 GT4 클럽스포츠 공개",http://www.ajunews.com/view/20151119085252541
